,alpha_s1,alpha_s2,alpha_s3,alpha_s4,time,date,MM,hh,new_index_arr,good_wind_dir,windDir_within_15_deg,windDir_final,datetime
331,,251.18647884637923,249.8369658367499,262.09271445936463,331,2022-04-19 14:20:00,4.0,14.0,,True,True,True,2022-04-19 14:20:00
332,,249.36931685719352,248.0801074961065,260.2620800239315,332,2022-04-19 14:40:00,4.0,14.0,,True,True,True,2022-04-19 14:40:00
333,,250.29077967747236,248.8321902114155,261.0243209781,333,2022-04-19 15:00:00,4.0,15.0,,True,True,True,2022-04-19 15:00:00
334,,246.459299045245,245.24596331835843,257.4432862095626,334,2022-04-19 15:20:00,4.0,15.0,,True,True,True,2022-04-19 15:20:00
335,,249.35258964852372,248.04602677082084,260.4611816207021,335,2022-04-19 15:40:00,4.0,15.0,,True,True,True,2022-04-19 15:40:00
336,,252.4836847753155,251.02632972789067,263.404971462808,336,2022-04-19 16:00:00,4.0,16.0,,True,True,True,2022-04-19 16:00:00
337,,253.38048459735916,252.07082589140003,264.5099308804725,337,2022-04-19 16:20:00,4.0,16.0,,True,True,True,2022-04-19 16:20:00
338,,253.86342146343304,252.49167474226385,264.8236918111983,338,2022-04-19 16:40:00,4.0,16.0,,True,True,True,2022-04-19 16:40:00
339,,255.63776625776336,254.19429603873948,266.5219400644338,339,2022-04-19 17:00:00,4.0,17.0,,True,True,True,2022-04-19 17:00:00
340,,253.85955813802457,252.38844432917497,264.720754987335,340,2022-04-19 17:20:00,4.0,17.0,,True,True,True,2022-04-19 17:20:00
341,,259.0944013759891,257.5666730304571,269.82646286098554,341,2022-04-19 17:40:00,4.0,17.0,,True,True,True,2022-04-19 17:40:00
342,,,,,342,,,,,True,True,True,2022-04-19 18:00:00
343,,,,,343,,,,,True,True,True,2022-04-19 18:20:00
344,,,,,344,,,,,True,True,True,2022-04-19 18:40:00
345,,,,,345,,,,,True,True,True,2022-04-19 19:00:00
346,,,,,346,,,,,True,True,True,2022-04-19 19:20:00
347,,,,,347,,,,,True,True,True,2022-04-19 19:40:00
348,,,,,348,,,,,True,True,True,2022-04-19 20:00:00
349,,,,,349,,,,,True,True,True,2022-04-19 20:20:00
350,,,,,350,,,,,True,True,True,2022-04-19 20:40:00
351,,,,,351,,,,,True,True,True,2022-04-19 21:00:00
352,,,,,352,,,,,True,True,True,2022-04-19 21:20:00
353,,,,,353,,,,,True,True,True,2022-04-19 21:40:00
354,,,,,354,,,,,True,True,True,2022-04-19 22:00:00
355,,,,,355,,,,,True,True,True,2022-04-19 22:20:00
356,,,,,356,,,,,True,True,True,2022-04-19 22:40:00
357,,,,,357,,,,,True,True,True,2022-04-19 23:00:00
358,,,,,358,,,,,True,True,True,2022-04-19 23:20:00
359,,,,,359,,,,,True,True,True,2022-04-19 23:40:00
360,,,,,360,,,,,True,True,True,2022-04-20 00:00:00
361,,,,,361,,,,,True,True,True,2022-04-20 00:20:00
362,,,,,362,,,,,True,True,True,2022-04-20 00:40:00
363,,,,,363,,,,,True,True,True,2022-04-20 01:00:00
364,,,,,364,,,,,True,True,True,2022-04-20 01:20:00
365,,,,,365,,,,,True,True,True,2022-04-20 01:40:00
366,,,,,366,,,,,True,True,True,2022-04-20 02:00:00
367,,,,,367,,,,,True,True,True,2022-04-20 02:20:00
368,,,,,368,,,,,True,True,True,2022-04-20 02:40:00
369,,,,,369,,,,,True,True,True,2022-04-20 03:00:00
370,,,,,370,,,,,True,True,True,2022-04-20 03:20:00
371,,,,,371,,,,,True,True,True,2022-04-20 03:40:00
372,,,,,372,,,,,True,True,True,2022-04-20 04:00:00
373,,,,,373,,,,,True,True,True,2022-04-20 04:20:00
374,,,,,374,,,,,True,True,True,2022-04-20 04:40:00
375,,,,,375,,,,,True,True,True,2022-04-20 05:00:00
376,,,,,376,,,,,True,True,True,2022-04-20 05:20:00
377,,,,,377,,,,,True,True,True,2022-04-20 05:40:00
378,,,,,378,,,,,True,True,True,2022-04-20 06:00:00
379,,,,,379,,,,,True,True,True,2022-04-20 06:20:00
380,,,,,380,,,,,True,True,True,2022-04-20 06:40:00
381,,280.51285757366725,278.7839258076308,289.6405142451771,381,2022-04-20 07:00:00,4.0,7.0,,True,True,True,2022-04-20 07:00:00
382,,286.3106517590152,284.69716927565065,295.23958355673363,382,2022-04-20 07:20:00,4.0,7.0,,True,True,True,2022-04-20 07:20:00
383,,290.8400684112206,289.44013829123855,299.6359370318604,383,2022-04-20 07:40:00,4.0,7.0,,True,True,True,2022-04-20 07:40:00
384,,302.55411296512995,301.17357892779535,310.10039763516795,384,2022-04-20 08:00:00,4.0,8.0,,True,True,True,2022-04-20 08:00:00
385,,300.91333798897995,299.6734388766211,308.74803755505377,385,2022-04-20 08:20:00,4.0,8.0,,True,True,True,2022-04-20 08:20:00
386,,303.67269979752814,302.14478635773537,310.9224383761628,386,2022-04-20 08:40:00,4.0,8.0,,True,True,True,2022-04-20 08:40:00
387,,304.28976665125856,302.9532129983908,311.74875451366324,387,2022-04-20 09:00:00,4.0,9.0,,True,True,True,2022-04-20 09:00:00
388,,306.3501788971395,304.7165574008924,313.1493803476809,388,2022-04-20 09:20:00,4.0,9.0,,True,True,True,2022-04-20 09:20:00
389,,301.13416647037764,299.6945083719207,308.73406933344313,389,2022-04-20 09:40:00,4.0,9.0,,True,True,True,2022-04-20 09:40:00
390,,302.9674220513125,301.39812022806166,310.1406995576808,390,2022-04-20 10:00:00,4.0,10.0,,True,True,True,2022-04-20 10:00:00
391,,292.85364200394235,291.2418105334325,301.17442270289985,391,2022-04-20 10:20:00,4.0,10.0,,True,True,True,2022-04-20 10:20:00
392,,293.4460387861929,291.7781795194217,301.39823656150037,392,2022-04-20 10:40:00,4.0,10.0,,True,True,True,2022-04-20 10:40:00
393,,295.9419533266048,294.22099342737783,303.71208981924457,393,2022-04-20 11:00:00,4.0,11.0,,True,True,True,2022-04-20 11:00:00
394,,294.23363504906337,292.7669398711947,302.4703768848001,394,2022-04-20 11:20:00,4.0,11.0,,True,True,True,2022-04-20 11:20:00
395,,313.9324584308474,312.54478547862243,320.4683270308458,395,2022-04-20 11:40:00,4.0,11.0,,True,True,True,2022-04-20 11:40:00
396,,306.86629249114503,305.0959887888473,313.6653999068797,396,2022-04-20 12:00:00,4.0,12.0,,True,True,True,2022-04-20 12:00:00
397,,292.8316982164102,291.5207771493914,301.3824844444848,397,2022-04-20 12:20:00,4.0,12.0,,True,True,True,2022-04-20 12:20:00
398,,292.8409568165946,291.3109242879002,301.16433319813547,398,2022-04-20 12:40:00,4.0,12.0,,True,True,True,2022-04-20 12:40:00
399,,291.7357487871488,290.20052024078404,300.0368801280787,399,2022-04-20 13:00:00,4.0,13.0,,True,True,True,2022-04-20 13:00:00
400,,303.55197607426,301.96729633061386,310.5501078998227,400,2022-04-20 13:20:00,4.0,13.0,,True,True,True,2022-04-20 13:20:00
401,,312.39951659334656,310.8769396133377,318.8391332637421,401,2022-04-20 13:40:00,4.0,13.0,,True,True,True,2022-04-20 13:40:00
402,,286.6286753801378,285.09229522039294,295.3799781015191,402,2022-04-20 14:00:00,4.0,14.0,,True,True,True,2022-04-20 14:00:00
403,,284.6137820566686,283.01535764287286,293.5093830855873,403,2022-04-20 14:20:00,4.0,14.0,,True,True,True,2022-04-20 14:20:00
404,,278.33132071285934,276.7874344705831,287.57725651188616,404,2022-04-20 14:40:00,4.0,14.0,,True,True,True,2022-04-20 14:40:00
405,,297.2175879599255,295.4738872366812,304.72383963084786,405,2022-04-20 15:00:00,4.0,15.0,,True,True,True,2022-04-20 15:00:00
406,,288.1089889234352,286.66745744795367,296.90661686102214,406,2022-04-20 15:20:00,4.0,15.0,,True,True,True,2022-04-20 15:20:00
407,,273.7186534844642,272.43972260322414,284.1160361190821,407,2022-04-20 15:40:00,4.0,15.0,,True,True,True,2022-04-20 15:40:00
408,,270.1077804988469,268.9020681669946,280.6305574600966,408,2022-04-20 16:00:00,4.0,16.0,,True,True,True,2022-04-20 16:00:00
409,,232.72817739283607,231.43491124236337,243.03744859277708,409,2022-04-20 16:20:00,4.0,16.0,,True,True,True,2022-04-20 16:20:00
410,,236.57355578047878,235.19698610031912,247.0313711816069,410,2022-04-20 16:40:00,4.0,16.0,,True,True,True,2022-04-20 16:40:00
411,,238.85291096656397,237.47689592331332,249.4411208021411,411,2022-04-20 17:00:00,4.0,17.0,,True,True,True,2022-04-20 17:00:00
412,,244.88699650383927,243.38944991858688,255.58066903307267,412,2022-04-20 17:20:00,4.0,17.0,,True,True,True,2022-04-20 17:20:00
413,,244.56022150940467,243.17732420278122,255.50576992777226,413,2022-04-20 17:40:00,4.0,17.0,,True,True,True,2022-04-20 17:40:00
414,,,,,414,,,,,True,True,True,2022-04-20 18:00:00
415,,,,,415,,,,,True,True,True,2022-04-20 18:20:00
416,,,,,416,,,,,True,True,True,2022-04-20 18:40:00
417,,,,,417,,,,,True,True,True,2022-04-20 19:00:00
418,,,,,418,,,,,True,True,True,2022-04-20 19:20:00
419,,,,,419,,,,,True,True,True,2022-04-20 19:40:00
420,,,,,420,,,,,True,True,True,2022-04-20 20:00:00
421,,,,,421,,,,,True,True,True,2022-04-20 20:20:00
422,,,,,422,,,,,True,True,True,2022-04-20 20:40:00
423,,,,,423,,,,,True,True,True,2022-04-20 21:00:00
424,,,,,424,,,,,True,True,True,2022-04-20 21:20:00
425,,,,,425,,,,,True,True,True,2022-04-20 21:40:00
426,,,,,426,,,,,True,True,True,2022-04-20 22:00:00
427,,,,,427,,,,,True,True,True,2022-04-20 22:20:00
428,,,,,428,,,,,True,True,True,2022-04-20 22:40:00
429,,,,,429,,,,,True,True,True,2022-04-20 23:00:00
430,,,,,430,,,,,True,True,True,2022-04-20 23:20:00
431,,,,,431,,,,,True,True,True,2022-04-20 23:40:00
432,,,,,432,,,,,True,True,True,2022-04-21 00:00:00
433,,,,,433,,,,,True,True,True,2022-04-21 00:20:00
434,,,,,434,,,,,True,True,True,2022-04-21 00:40:00
435,,,,,435,,,,,True,True,True,2022-04-21 01:00:00
436,,,,,436,,,,,True,True,True,2022-04-21 01:20:00
437,,,,,437,,,,,True,True,True,2022-04-21 01:40:00
438,,,,,438,,,,,True,True,True,2022-04-21 02:00:00
439,,,,,439,,,,,True,True,True,2022-04-21 02:20:00
440,,,,,440,,,,,True,True,True,2022-04-21 02:40:00
441,,,,,441,,,,,True,True,True,2022-04-21 03:00:00
442,,,,,442,,,,,True,True,True,2022-04-21 03:20:00
443,,,,,443,,,,,True,True,True,2022-04-21 03:40:00
444,,,,,444,,,,,True,True,True,2022-04-21 04:00:00
445,,,,,445,,,,,True,True,True,2022-04-21 04:20:00
446,,,,,446,,,,,True,True,True,2022-04-21 04:40:00
447,,,,,447,,,,,False,True,False,2022-04-21 05:00:00
448,,,,,448,,,,,False,True,False,2022-04-21 05:20:00
449,,,,,449,,,,,False,True,False,2022-04-21 05:40:00
450,,,,,450,,,,,False,True,False,2022-04-21 06:00:00
451,,,,,451,,,,,False,True,False,2022-04-21 06:20:00
452,,,,,452,,,,,False,True,False,2022-04-21 06:40:00
453,,108.5822692837976,107.78542186572264,118.1651317808617,453,2022-04-21 07:00:00,4.0,7.0,,False,True,False,2022-04-21 07:00:00
454,,111.77146443334523,111.56731050097588,123.51468570058604,454,2022-04-21 07:20:00,4.0,7.0,,False,True,False,2022-04-21 07:20:00
455,,136.7148260110315,134.01506246834217,140.8972984926053,455,2022-04-21 07:40:00,4.0,7.0,,False,True,False,2022-04-21 07:40:00
456,,143.74163501246255,140.58838597242377,148.1762884787865,456,2022-04-21 08:00:00,4.0,8.0,,False,True,False,2022-04-21 08:00:00
457,141.60901175530535,147.18984792818824,143.77555966297206,151.73041808200892,457,2022-04-21 08:20:00,4.0,8.0,,False,True,False,2022-04-21 08:20:00
458,139.42540929393004,145.73911207086763,141.76881318646048,150.1008384636072,458,2022-04-21 08:40:00,4.0,8.0,,False,True,False,2022-04-21 08:40:00
459,139.03263332543247,145.51864628305094,141.32489145793988,149.45110946959772,459,2022-04-21 09:00:00,4.0,9.0,,False,True,False,2022-04-21 09:00:00
460,138.2764921908823,144.61161751627884,140.9628139046457,148.8590182171964,460,2022-04-21 09:20:00,4.0,9.0,,False,True,False,2022-04-21 09:20:00
461,135.4877277140834,142.12870125170832,138.9890272614291,146.57970557916016,461,2022-04-21 09:40:00,4.0,9.0,,False,True,False,2022-04-21 09:40:00
462,135.3703349215907,142.01766525915127,139.15668153254103,146.41907223644242,462,2022-04-21 10:00:00,4.0,10.0,,False,True,False,2022-04-21 10:00:00
463,145.04994857798104,150.30932871589522,147.20593065609808,154.59183962380683,463,2022-04-21 10:20:00,4.0,10.0,,False,True,False,2022-04-21 10:20:00
464,194.74557690364162,196.68583929404835,195.0169333213761,205.04282439288593,464,2022-04-21 10:40:00,4.0,10.0,,True,True,True,2022-04-21 10:40:00
465,207.8299395142019,209.26560451400425,207.5698883097682,217.5770798662394,465,2022-04-21 11:00:00,4.0,11.0,,True,True,True,2022-04-21 11:00:00
466,208.90481936100375,210.38887074425176,208.74505146938716,219.01172438054468,466,2022-04-21 11:20:00,4.0,11.0,,True,True,True,2022-04-21 11:20:00
467,217.2094527774116,218.83060949226322,217.11812443726097,228.03994380748264,467,2022-04-21 11:40:00,4.0,11.0,,True,True,True,2022-04-21 11:40:00
468,226.125508908703,228.02470371463704,226.40821812333562,237.47682414917836,468,2022-04-21 12:00:00,4.0,12.0,,True,True,True,2022-04-21 12:00:00
469,226.08352944437308,228.05077243234584,226.28509402807566,237.32982640469,469,2022-04-21 12:20:00,4.0,12.0,,True,True,True,2022-04-21 12:20:00
470,227.22590267369006,229.1517408047934,227.47565159115166,238.6844576755525,470,2022-04-21 12:40:00,4.0,12.0,,True,True,True,2022-04-21 12:40:00
471,226.45716269815634,228.16965025586404,226.2875965396752,237.2321466040593,471,2022-04-21 13:00:00,4.0,13.0,,True,True,True,2022-04-21 13:00:00
472,223.51246473793347,225.35899142153468,223.57411495190212,234.60476145878152,472,2022-04-21 13:20:00,4.0,13.0,,True,True,True,2022-04-21 13:20:00
473,224.78634171172305,226.71494565873874,224.9230340432504,236.04879975189456,473,2022-04-21 13:40:00,4.0,13.0,,True,True,True,2022-04-21 13:40:00
474,216.8341859631452,218.40592029117144,216.58096884914875,227.18164229457471,474,2022-04-21 14:00:00,4.0,14.0,,True,True,True,2022-04-21 14:00:00
475,201.90226157588302,203.63071242523353,201.96876098595104,211.66005694543432,475,2022-04-21 14:20:00,4.0,14.0,,True,True,True,2022-04-21 14:20:00
476,201.84895132002532,203.76395788447468,202.1469772882426,211.88168002688826,476,2022-04-21 14:40:00,4.0,14.0,,True,True,True,2022-04-21 14:40:00
477,207.29885966171975,208.9850388452393,207.46830249453697,217.61363716966508,477,2022-04-21 15:00:00,4.0,15.0,,True,True,True,2022-04-21 15:00:00
478,207.40402052709752,209.16082860627236,207.66184599588448,217.75429416139949,478,2022-04-21 15:20:00,4.0,15.0,,True,True,True,2022-04-21 15:20:00
479,200.992905161171,202.91857472056543,201.33280544799337,210.97315683210903,479,2022-04-21 15:40:00,4.0,15.0,,True,True,True,2022-04-21 15:40:00
480,201.44444480314897,203.2512851287685,201.69497516852604,211.28529603332024,480,2022-04-21 16:00:00,4.0,16.0,,True,True,True,2022-04-21 16:00:00
481,198.08838504675626,199.8164321627292,198.20577063209316,208.20183873343746,481,2022-04-21 16:20:00,4.0,16.0,,True,True,True,2022-04-21 16:20:00
482,193.41582040639005,195.08380870522146,193.5311140190247,203.74725964983438,482,2022-04-21 16:40:00,4.0,16.0,,True,True,True,2022-04-21 16:40:00
483,190.1314287267568,191.8334631735266,190.05195368156083,200.3038404941977,483,2022-04-21 17:00:00,4.0,17.0,,True,True,True,2022-04-21 17:00:00
484,192.71936129908556,194.50442031218287,192.80485290708796,202.866249392558,484,2022-04-21 17:20:00,4.0,17.0,,True,True,True,2022-04-21 17:20:00
485,193.25710238659374,195.09596391703312,193.38285841720358,203.59629785695077,485,2022-04-21 17:40:00,4.0,17.0,,True,True,True,2022-04-21 17:40:00
486,,,,,486,,,,,True,True,True,2022-04-21 18:00:00
487,,,,,487,,,,,True,True,True,2022-04-21 18:20:00
488,,,,,488,,,,,True,True,True,2022-04-21 18:40:00
489,,,,,489,,,,,True,True,True,2022-04-21 19:00:00
490,,,,,490,,,,,True,True,True,2022-04-21 19:20:00
491,,,,,491,,,,,True,True,True,2022-04-21 19:40:00
492,,,,,492,,,,,True,True,True,2022-04-21 20:00:00
493,,,,,493,,,,,True,True,True,2022-04-21 20:20:00
494,,,,,494,,,,,True,True,True,2022-04-21 20:40:00
