,Year,Month,Day,Hour,Minute,PW boom-1 [m^3/s^3],PW boom-2 [m^3/s^3],PW boom-3 [m^3/s^3],d_dz_pw_theory_I,d_dz_pw_theory_II,datetime
7269,2022.0,11.0,7.0,22.0,59.0,0.0045188654790856,-0.0005444403383368,-0.0040795643158891,-0.00278801047157227,-0.001100222208319785,2022-11-07 23:00:00
7270,2022.0,11.0,7.0,23.0,19.0,0.0010008242192258,-0.0016703435251797,-0.0052419144606598,-0.0014708263556001873,-0.0011115654462917743,2022-11-07 23:20:00
7271,2022.0,11.0,7.0,23.0,39.0,0.000923781251392,-0.0005389233408349,-0.0025670064024277,-0.0008054097198540278,-0.0006311920144386418,2022-11-07 23:40:00
7272,2022.0,11.0,8.0,0.0,0.0,0.0007152666809394,0.0011105301094451,-0.0033201526891224,0.00021764408815907717,-0.0013789433253143383,2022-11-08 00:00:00
7273,2022.0,11.0,8.0,0.0,20.0,0.0002042074951043,-0.0014824712775159,-0.0058060030504891,-0.0009287367284952371,-0.0013455951489132615,2022-11-08 00:20:00
7274,2022.0,11.0,8.0,0.0,40.0,0.0004182043412623,-0.0002215081208023,-0.0022424297138012,-0.0003522451748607455,-0.0006289631797948711,2022-11-08 00:40:00
7275,2022.0,11.0,8.0,1.0,0.0,0.0049281845706813,0.0025894692154391,-0.0031336875365346,-0.0012877679396741369,-0.0017811947191104232,2022-11-08 01:00:00
7276,2022.0,11.0,8.0,1.0,20.0,0.0002279095039715,-0.000342252959864,-0.0022918497674633,-0.00031394882651588566,-0.0006067650579189256,2022-11-08 01:20:00
7277,2022.0,11.0,8.0,1.0,40.0,0.0013279643221611,0.0004464573690914,-0.0027444734590012,-0.00048538458954336215,-0.000993100379101989,2022-11-08 01:40:00
7278,2022.0,11.0,8.0,2.0,0.0,0.0021192506970397,0.00106263204528,-0.0030972483615168,-0.0005818064268265513,-0.0012946626020966668,2022-11-08 02:00:00
7279,2022.0,11.0,8.0,2.0,20.0,-0.0011850174608908,-0.000136919894904,-0.0013291376441975,0.0005771144573464016,-0.00037104906454623265,2022-11-08 02:20:00
7280,2022.0,11.0,8.0,2.0,40.0,-0.0006979257143635,-0.0012673968041747,-0.0025959098286586,-0.0003135681349106327,-0.0004134676868083471,2022-11-08 02:40:00
7281,2022.0,11.0,8.0,3.0,0.0,0.0025116991044381,0.0013414811354952,-0.0020183824292129,-0.0006443576724535545,-0.0010456766252865146,2022-11-08 03:00:00
7282,2022.0,11.0,8.0,3.0,20.0,4.32199156801314e-05,-0.0003121746386046,-0.0031427885707419,-0.0001956910711330496,-0.0008809604220650774,2022-11-08 03:20:00
7283,2022.0,11.0,8.0,3.0,40.0,0.0011827122960359,0.0007028741606698,-0.0032042459977586,-0.00026421349890760426,-0.001215997061538203,2022-11-08 03:40:00
7284,2022.0,11.0,8.0,4.0,0.0,0.0003203329168765,0.0003848371770433,-0.002037223570817,3.55180112145807e-05,-0.0007538080818711836,2022-11-08 04:00:00
7285,2022.0,11.0,8.0,4.0,20.0,0.0003255046335964,0.0002479166398437,-0.0021745030063371,-4.272231361307198e-05,-0.000753919780330771,2022-11-08 04:20:00
7286,2022.0,11.0,8.0,4.0,40.0,-0.0003515473009654,0.0005039522775605,-0.003384494690208,0.00047106413662568135,-0.001210185480616383,2022-11-08 04:40:00
7287,2022.0,11.0,8.0,5.0,0.0,-0.000234873034549,-0.0009263897352885,-0.0028945542834428,-0.0003807701672482242,-0.0006125438200349508,2022-11-08 05:00:00
7288,2022.0,11.0,8.0,5.0,20.0,0.0016840951178573,6.78843867282934e-06,-0.0024465476495781,-0.0009235761682641212,-0.0007635417784229963,2022-11-08 05:20:00
7289,2022.0,11.0,8.0,5.0,40.0,0.0019748798945398,8.4704702526089e-05,-0.000482129633269,-0.0010407880579338753,-0.00017641353701879463,2022-11-08 05:40:00
7290,2022.0,11.0,8.0,6.0,0.0,0.0055714476872363,0.0033914777370803,-0.0008592681063009,-0.0012003578823611037,-0.0013229422810933991,2022-11-08 06:00:00
7291,2022.0,11.0,8.0,6.0,20.0,0.0076433512001753,0.002625058418814,-0.0005843429097339,-0.0027632249222847315,-0.0009988488775786312,2022-11-08 06:20:00
7292,2022.0,11.0,8.0,6.0,40.0,-0.0006984273463394,-0.0017891610673173,-0.0026620813749547,-0.0006005912234887396,-0.0002716754248661417,2022-11-08 06:40:00
7293,2022.0,11.0,8.0,7.0,0.0,0.0014228879774432,-0.0003173543126635,-0.0014604532816852,-0.0009582304334049337,-0.00035576202702116333,2022-11-08 07:00:00
7294,2022.0,11.0,8.0,7.0,20.0,0.0029291546223861,0.0021184769874761,-0.0050195784287867,-0.00044638380866141735,-0.0022215478560464346,2022-11-08 07:20:00
7295,2022.0,11.0,8.0,7.0,40.0,-0.0010049929299085,-0.0016249932392872,-0.0027369149453567,-0.0003413910629253345,-0.0003460588547102487,2022-11-08 07:40:00
7296,2022.0,11.0,8.0,8.0,0.0,-0.0019809042966713,-0.0014049606376384,-0.0027214035690844,0.00031713212875552,-0.0004097111610114843,2022-11-08 08:00:00
7297,2022.0,11.0,8.0,8.0,20.0,-0.0008833947701227,-0.0018376856974363,-0.0032234801839593,-0.0005254616636273333,-0.00043129516246708785,2022-11-08 08:20:00
7298,2022.0,11.0,8.0,8.0,40.0,-0.0033394338485312,-0.0051183824105616,-0.0059015271644899,-0.0009795432861793953,-0.00024373494566876238,2022-11-08 08:40:00
7299,2022.0,11.0,8.0,9.0,0.0,-0.0040806688518617,-0.0054105535689432,-0.0067184958586534,-0.0007322750493263036,-0.00040706554097606664,2022-11-08 09:00:00
7300,2022.0,11.0,8.0,9.0,20.0,-0.0062926038238775,-0.0022650926163015,-0.0086240286954811,0.0022176703967711027,-0.0019790657244342226,2022-11-08 09:20:00
7301,2022.0,11.0,8.0,9.0,40.0,-0.000627145055785,-0.0016427086225121,-0.0047883994159214,-0.0005592002459815537,-0.0009790205077368588,2022-11-08 09:40:00
7302,2022.0,11.0,8.0,10.0,0.0,0.000456422989938,-0.0001044842030976,-0.0027664423242351,-0.0003088525923878641,-0.0008284703623097632,2022-11-08 10:00:00
7303,2022.0,11.0,8.0,10.0,20.0,-0.0008320608243111,-0.0001754844967189,-0.0020717533936472,0.00036153093309410273,-0.0005901680299176185,2022-11-08 10:20:00
7304,2022.0,11.0,8.0,10.0,40.0,-0.0008860773671594,-0.0019387775869872,-0.0045851901430373,-0.0005796488188028193,-0.0008236321795307025,2022-11-08 10:40:00
7305,2022.0,11.0,8.0,11.0,0.0,0.0006841265538529,0.0011060625161197,-0.0023010003508346,0.00023233079801046198,-0.0010603662714992687,2022-11-08 11:00:00
7306,2022.0,11.0,8.0,11.0,20.0,-0.0015726084068096,-0.0002039028633971,-0.0018645229958571,0.000753650979248114,-0.0005168280266596122,2022-11-08 11:20:00
7307,2022.0,11.0,8.0,11.0,40.0,0.0007539808159511,0.0003135166914362,-0.001444685787416,-0.0002425329687323936,-0.0005471981820834086,2022-11-08 11:40:00
7308,2022.0,11.0,8.0,12.0,0.0,0.0009968229787041,0.0009341868281501,-0.000494664148674,-3.448937313694184e-05,-0.000444695458225421,2022-11-08 12:00:00
7309,2022.0,11.0,8.0,12.0,20.0,0.0011326339240407,0.0011940508870457,0.0002631259050187,3.3818051321513175e-05,-0.00028972798295322276,2022-11-08 12:20:00
7310,2022.0,11.0,8.0,12.0,40.0,0.0005532336689125,-0.0001518012500275,-0.0016287920708573,-0.0003882137101150818,-0.00045967782541153407,2022-11-08 12:40:00
7311,2022.0,11.0,8.0,13.0,0.0,-0.0001292674596392,-0.0001731823960807,-0.0008390398977236,-2.41809021758163e-05,-0.00020723211280162458,2022-11-08 13:00:00
7312,2022.0,11.0,8.0,13.0,20.0,,,,,,2022-11-08 13:20:00
7313,2022.0,11.0,8.0,13.0,40.0,,,,,,2022-11-08 13:40:00
7314,2022.0,11.0,8.0,14.0,0.0,-1.80608160638443e-05,-0.0005200462053534,-0.0005346822825652,-0.0002764084517865512,-4.555126579253696e-06,2022-11-08 14:00:00
7315,2022.0,11.0,8.0,14.0,20.0,,,,,,2022-11-08 14:20:00
7316,2022.0,11.0,8.0,14.0,40.0,,,,,,2022-11-08 14:40:00
7317,2022.0,11.0,8.0,14.0,59.0,-0.0011055965391411,-0.0013395729379687,-0.0023240948755863,-0.00012883453489763777,-0.0003064087447068564,2022-11-08 15:00:00
7318,2022.0,11.0,8.0,15.0,19.0,,,,,,2022-11-08 15:20:00
7319,2022.0,11.0,8.0,15.0,39.0,,,,,,2022-11-08 15:40:00
7320,2022.0,11.0,8.0,15.0,59.0,0.0018152827760607,0.0010997601779834,-0.0018615657989342,-0.0003939885458274875,-0.0009216413983124085,2022-11-08 16:00:00
7321,2022.0,11.0,8.0,16.0,19.0,,,,,,2022-11-08 16:20:00
7322,2022.0,11.0,8.0,16.0,39.0,,,,,,2022-11-08 16:40:00
7323,2022.0,11.0,8.0,16.0,59.0,-0.0006201945418636,0.0003993217577902,-0.0008838803797137,0.0005613767411782392,-0.00039936576437207057,2022-11-08 17:00:00
7324,2022.0,11.0,8.0,17.0,19.0,,,,,,2022-11-08 17:20:00
7325,2022.0,11.0,8.0,17.0,39.0,,,,,,2022-11-08 17:40:00
7326,2022.0,11.0,8.0,17.0,59.0,0.0013802612222965,0.001581303072564,-0.0009895244506725,0.00011069976888249544,-0.000800108158238617,2022-11-08 18:00:00
7327,2022.0,11.0,8.0,18.0,19.0,,,,,,2022-11-08 18:20:00
7328,2022.0,11.0,8.0,18.0,39.0,,,,,,2022-11-08 18:40:00
7329,2022.0,11.0,8.0,18.0,59.0,-0.0002794182810925,0.0001194836668946,-0.0011992923473739,0.00021964756785810253,-0.0004104372768567739,2022-11-08 19:00:00
7330,2022.0,11.0,8.0,19.0,19.0,,,,,,2022-11-08 19:20:00
7331,2022.0,11.0,8.0,19.0,39.0,,,,,,2022-11-08 19:40:00
7332,2022.0,11.0,8.0,19.0,59.0,0.0015851325859387,0.0005453148809558,-0.0010176257341049,-0.0005725553135746379,-0.0004864276290998413,2022-11-08 20:00:00
7333,2022.0,11.0,8.0,20.0,19.0,,,,,,2022-11-08 20:20:00
7334,2022.0,11.0,8.0,20.0,39.0,,,,,,2022-11-08 20:40:00
7335,2022.0,11.0,8.0,20.0,59.0,-0.0003092337095034,0.0003004961354916,-0.0009171206790776,0.0003357358322752051,-0.0003789539119757244,2022-11-08 21:00:00
7336,2022.0,11.0,8.0,21.0,19.0,,,,,,2022-11-08 21:20:00
7337,2022.0,11.0,8.0,21.0,39.0,,,,,,2022-11-08 21:40:00
7338,2022.0,11.0,8.0,21.0,59.0,-0.0001279059211333,0.0003351567374197,-0.0005008234912438,0.0002549764101938219,-0.0002601787148434534,2022-11-08 22:00:00
7339,2022.0,11.0,8.0,22.0,19.0,,,,,,2022-11-08 22:20:00
7340,2022.0,11.0,8.0,22.0,39.0,,,,,,2022-11-08 22:40:00
7341,2022.0,11.0,8.0,22.0,59.0,0.0003410921738586,-0.0006084241757791,-0.0023116842695313,-0.0005228326356685755,-0.0005300986877944042,2022-11-08 23:00:00
7342,2022.0,11.0,8.0,23.0,19.0,,,,,,2022-11-08 23:20:00
7343,2022.0,11.0,8.0,23.0,39.0,,,,,,2022-11-08 23:40:00
7344,2022.0,11.0,9.0,0.0,0.0,0.0007135928897731,0.0007962914831867,-0.0014759020780756,4.5536365515995826e-05,-0.0007071655290100838,2022-11-09 00:00:00
7345,2022.0,11.0,9.0,0.0,20.0,,,,,,2022-11-09 00:20:00
7346,2022.0,11.0,9.0,0.0,40.0,,,,,,2022-11-09 00:40:00
7347,2022.0,11.0,9.0,1.0,0.0,0.0013009940106821,6.10271782016358e-05,-0.004467116574229,-0.0006827635220970564,-0.0014092757002367297,2022-11-09 01:00:00
7348,2022.0,11.0,9.0,1.0,20.0,,,,,,2022-11-09 01:20:00
7349,2022.0,11.0,9.0,1.0,40.0,,,,,,2022-11-09 01:40:00
7350,2022.0,11.0,9.0,2.0,0.0,-0.0001837722177131,-0.000949996333247,-0.0029180721246671,-0.0004219063463101701,-0.0006125161966387911,2022-11-09 02:00:00
7351,2022.0,11.0,9.0,2.0,20.0,,,,,,2022-11-09 02:20:00
7352,2022.0,11.0,9.0,2.0,40.0,,,,,,2022-11-09 02:40:00
7353,2022.0,11.0,9.0,3.0,0.0,-0.0010576683690513,-0.0008568416180701,-0.0023052402537725,0.00011058132866097684,-0.0004507791963220566,2022-11-09 03:00:00
7354,2022.0,11.0,9.0,3.0,20.0,,,,,,2022-11-09 03:20:00
7355,2022.0,11.0,9.0,3.0,40.0,,,,,,2022-11-09 03:40:00
7356,2022.0,11.0,9.0,4.0,0.0,0.0003123950261218,0.0003949443324988,-0.0032363864355254,4.545416352458565e-05,-0.0011301642550882948,2022-11-09 04:00:00
7357,2022.0,11.0,9.0,4.0,20.0,,,,,,2022-11-09 04:20:00
7358,2022.0,11.0,9.0,4.0,40.0,,,,,,2022-11-09 04:40:00
7359,2022.0,11.0,9.0,5.0,0.0,0.0006191692422287,0.0001453671079042,-0.0020648575407551,-0.0002608898928057376,-0.0006878791972423204,2022-11-09 05:00:00
7360,2022.0,11.0,9.0,5.0,20.0,,,,,,2022-11-09 05:20:00
7361,2022.0,11.0,9.0,5.0,40.0,,,,,,2022-11-09 05:40:00
7362,2022.0,11.0,9.0,6.0,0.0,-0.0012454030888247,0.0003461293733537,-0.0020681970417247,0.0008763462706780462,-0.0007514009570441008,2022-11-09 06:00:00
7363,2022.0,11.0,9.0,6.0,20.0,,,,,,2022-11-09 06:20:00
7364,2022.0,11.0,9.0,6.0,40.0,,,,,,2022-11-09 06:40:00
7365,2022.0,11.0,9.0,7.0,0.0,0.0005762821417038,-0.0006062765269395,-0.0021646227715413,-0.0006511528377530421,-0.0004849977419320283,2022-11-09 07:00:00
7366,2022.0,11.0,9.0,7.0,20.0,,,,,,2022-11-09 07:20:00
7367,2022.0,11.0,9.0,7.0,40.0,,,,,,2022-11-09 07:40:00
7368,2022.0,11.0,9.0,8.0,0.0,0.0003303875837161,0.0005858475790513,-0.0015613025516305,0.00014066405778051869,-0.0006682487724259438,2022-11-09 08:00:00
7369,2022.0,11.0,9.0,8.0,20.0,,,,,,2022-11-09 08:20:00
7370,2022.0,11.0,9.0,8.0,40.0,,,,,,2022-11-09 08:40:00
7371,2022.0,11.0,9.0,9.0,0.0,-0.0002113900348251,-0.0003002216871173,-0.000587374738861,-4.891341462045042e-05,-8.936947239230029e-05,2022-11-09 09:00:00
7372,2022.0,11.0,9.0,9.0,20.0,,,,,,2022-11-09 09:20:00
7373,2022.0,11.0,9.0,9.0,40.0,,,,,,2022-11-09 09:40:00
7374,2022.0,11.0,9.0,10.0,0.0,0.000862820610623,0.0006333044919159,-0.0001738902921316,-0.00012637856875012392,-0.00025121993839205125,2022-11-09 10:00:00
7375,2022.0,11.0,9.0,10.0,20.0,,,,,,2022-11-09 10:20:00
7376,2022.0,11.0,9.0,10.0,40.0,,,,,,2022-11-09 10:40:00
7377,2022.0,11.0,9.0,11.0,0.0,0.0002341820497049,1.09565267169949e-05,-0.0003461085402498,-0.0001229147750607924,-0.00011112790357187605,2022-11-09 11:00:00
7378,2022.0,11.0,9.0,11.0,20.0,,,,,,2022-11-09 11:20:00
7379,2022.0,11.0,9.0,11.0,40.0,,,,,,2022-11-09 11:40:00
7380,2022.0,11.0,9.0,12.0,0.0,0.0001542417395134,6.44847664628153e-05,-0.0002863987712959,-4.942292442628969e-05,-0.00010920405146391814,2022-11-09 12:00:00
7381,2022.0,11.0,9.0,12.0,20.0,,,,,,2022-11-09 12:20:00
7382,2022.0,11.0,9.0,12.0,40.0,,,,,,2022-11-09 12:40:00
7383,2022.0,11.0,9.0,13.0,0.0,-1.2725007726643e-05,-4.79698964292427e-05,-0.0001788520183003,-1.9406909698034085e-05,-4.073390864618509e-05,2022-11-09 13:00:00
7384,2022.0,11.0,9.0,13.0,20.0,,,,,,2022-11-09 13:20:00
7385,2022.0,11.0,9.0,13.0,40.0,,,,,,2022-11-09 13:40:00
7386,2022.0,11.0,9.0,14.0,0.0,-8.77393601477694e-06,-6.10571639706566e-05,-0.0002985177307749,-2.8788738481294897e-05,-7.390388310486552e-05,2022-11-09 14:00:00
7387,2022.0,11.0,9.0,14.0,20.0,,,,,,2022-11-09 14:20:00
7388,2022.0,11.0,9.0,14.0,40.0,,,,,,2022-11-09 14:40:00
7389,2022.0,11.0,9.0,14.0,59.0,-2.96507834351757e-05,-7.89402407814892e-06,1.14338832803012e-05,1.197993467156367e-05,6.015345727941901e-06,2022-11-09 15:00:00
7390,2022.0,11.0,9.0,15.0,19.0,,,,,,2022-11-09 15:20:00
7391,2022.0,11.0,9.0,15.0,39.0,,,,,,2022-11-09 15:40:00
7392,2022.0,11.0,9.0,15.0,59.0,-2.21605186392088e-05,3.82678117295899e-05,-5.94105215420813e-05,3.327368006651544e-05,-3.0400029028561578e-05,2022-11-09 16:00:00
7393,2022.0,11.0,9.0,16.0,19.0,,,,,,2022-11-09 16:20:00
7394,2022.0,11.0,9.0,16.0,39.0,,,,,,2022-11-09 16:40:00
7395,2022.0,11.0,9.0,16.0,59.0,2.03671976649218e-06,2.58560667254388e-05,-6.4785280789702e-05,1.3115658256123902e-05,-2.820993667023772e-05,2022-11-09 17:00:00
7396,2022.0,11.0,9.0,17.0,19.0,,,,,,2022-11-09 17:20:00
7397,2022.0,11.0,9.0,17.0,39.0,,,,,,2022-11-09 17:40:00
7398,2022.0,11.0,9.0,17.0,59.0,-1.38117739210688e-05,8.26115983407109e-07,-3.93591560823968e-05,8.06006822558004e-06,-1.2506698224706331e-05,2022-11-09 18:00:00
7399,2022.0,11.0,9.0,18.0,19.0,,,,,,2022-11-09 18:20:00
7400,2022.0,11.0,9.0,18.0,39.0,,,,,,2022-11-09 18:40:00
7401,2022.0,11.0,9.0,18.0,59.0,6.58221049719479e-05,-5.33749164650844e-05,-0.000119240129413,-6.563351216179302e-05,-2.0498961422898636e-05,2022-11-09 19:00:00
7402,2022.0,11.0,9.0,19.0,19.0,,,,,,2022-11-09 19:20:00
7403,2022.0,11.0,9.0,19.0,39.0,,,,,,2022-11-09 19:40:00
7404,2022.0,11.0,9.0,19.0,59.0,2.63129778493393e-05,-0.0001234240916145,-0.0002491881472704,-8.244979321834662e-05,-3.914103378540973e-05,2022-11-09 20:00:00
7405,2022.0,11.0,9.0,20.0,19.0,,,,,,2022-11-09 20:20:00
7406,2022.0,11.0,9.0,20.0,39.0,,,,,,2022-11-09 20:40:00
7407,2022.0,11.0,9.0,20.0,59.0,-2.12357266493819e-05,0.0001954381931932,-0.0001193570414077,0.00011930726272924503,-9.797243615228285e-05,2022-11-09 21:00:00
7408,2022.0,11.0,9.0,21.0,19.0,,,,,,2022-11-09 21:20:00
7409,2022.0,11.0,9.0,21.0,39.0,,,,,,2022-11-09 21:40:00
7410,2022.0,11.0,9.0,21.0,59.0,-0.0001456515146961,0.0001186548920895,0.0002069117230721,0.00014553516149198832,2.7467813321278516e-05,2022-11-09 22:00:00
7411,2022.0,11.0,9.0,22.0,19.0,,,,,,2022-11-09 22:20:00
7412,2022.0,11.0,9.0,22.0,39.0,,,,,,2022-11-09 22:40:00
7413,2022.0,11.0,9.0,22.0,59.0,0.0001347112199301,0.0002488015916272,-0.0004237946791011,6.282163520571556e-05,-0.00020932939240244627,2022-11-09 23:00:00
7414,2022.0,11.0,9.0,23.0,19.0,,,,,,2022-11-09 23:20:00
7415,2022.0,11.0,9.0,23.0,39.0,,,,,,2022-11-09 23:40:00
7416,2022.0,11.0,10.0,0.0,0.0,-0.0003565509697353,0.000280112195151,-0.0001507378026797,0.0003505661389165244,-0.00013409168648056394,2022-11-10 00:00:00
7417,2022.0,11.0,10.0,0.0,20.0,,,,,,2022-11-10 00:20:00
7418,2022.0,11.0,10.0,0.0,40.0,,,,,,2022-11-10 00:40:00
7419,2022.0,11.0,10.0,1.0,0.0,-0.0003021621439673,-0.0002465485379247,-0.0003349994149024,3.06225461387589e-05,-2.7528205464411315e-05,2022-11-10 01:00:00
7420,2022.0,11.0,10.0,1.0,20.0,,,,,,2022-11-10 01:20:00
7421,2022.0,11.0,10.0,1.0,40.0,,,,,,2022-11-10 01:40:00
7422,2022.0,11.0,10.0,2.0,0.0,0.0014512658887539,0.0018708562171783,0.0016295158371571,0.00023103922054093935,-7.5111381538452e-05,2022-11-10 02:00:00
7423,2022.0,11.0,10.0,2.0,20.0,,,,,,2022-11-10 02:20:00
7424,2022.0,11.0,10.0,2.0,40.0,,,,,,2022-11-10 02:40:00
7425,2022.0,11.0,10.0,3.0,0.0,-0.0013887709945726,0.0016447527744434,-0.00029078411795,0.0016703506244237652,-0.0006023892478893903,2022-11-10 03:00:00
7426,2022.0,11.0,10.0,3.0,20.0,,,,,,2022-11-10 03:20:00
7427,2022.0,11.0,10.0,3.0,40.0,,,,,,2022-11-10 03:40:00
7428,2022.0,11.0,10.0,4.0,0.0,-0.0042411450394838,0.0019094021113924,-0.00170731100459,0.0033866786800705907,-0.0011256148628995051,2022-11-10 04:00:00
7429,2022.0,11.0,10.0,4.0,20.0,,,,,,2022-11-10 04:20:00
7430,2022.0,11.0,10.0,4.0,40.0,,,,,,2022-11-10 04:40:00
7431,2022.0,11.0,10.0,5.0,0.0,-0.0015464416160714,4.02122307391397e-07,-0.0016323664113007,0.000851739297604092,-0.0005081598872142453,2022-11-10 05:00:00
7432,2022.0,11.0,10.0,5.0,20.0,,,,,,2022-11-10 05:20:00
7433,2022.0,11.0,10.0,5.0,40.0,,,,,,2022-11-10 05:40:00
7434,2022.0,11.0,10.0,6.0,0.0,0.0027573573001259,0.0039865885290181,0.0013430109448944,0.0006768521716272233,-0.0008227498627878685,2022-11-10 06:00:00
7435,2022.0,11.0,10.0,6.0,20.0,,,,,,2022-11-10 06:20:00
7436,2022.0,11.0,10.0,6.0,40.0,,,,,,2022-11-10 06:40:00
7437,2022.0,11.0,10.0,7.0,0.0,0.0001536254387029,-0.0001719990848766,-0.0028966626182356,-0.0001792987850776389,-0.0008479859118480595,2022-11-10 07:00:00
7438,2022.0,11.0,10.0,7.0,20.0,,,,,,2022-11-10 07:20:00
7439,2022.0,11.0,10.0,7.0,40.0,,,,,,2022-11-10 07:40:00
7440,2022.0,11.0,10.0,8.0,0.0,-0.0032686196761234,0.0003919141924222,-0.0030248357540501,0.0020156014914077414,-0.0010633811417236625,2022-11-10 08:00:00
7441,2022.0,11.0,10.0,8.0,20.0,,,,,,2022-11-10 08:20:00
7442,2022.0,11.0,10.0,8.0,40.0,,,,,,2022-11-10 08:40:00
7443,2022.0,11.0,10.0,9.0,0.0,-0.0049956185536891,0.0005043995553776,-0.0022089970147249,0.0030284775668006714,-0.0008444793408554044,2022-11-10 09:00:00
7444,2022.0,11.0,10.0,9.0,20.0,,,,,,2022-11-10 09:20:00
7445,2022.0,11.0,10.0,9.0,40.0,,,,,,2022-11-10 09:40:00
7446,2022.0,11.0,10.0,10.0,0.0,0.0013024130823889,0.0029101963857948,-0.0041024847758879,0.0008852944790517592,-0.002182528138459027,2022-11-10 10:00:00
7447,2022.0,11.0,10.0,10.0,20.0,,,,,,2022-11-10 10:20:00
7448,2022.0,11.0,10.0,10.0,40.0,,,,,,2022-11-10 10:40:00
7449,2022.0,11.0,10.0,11.0,0.0,-0.003400804610641,-0.0006664667850488,-0.0034357634067508,0.0015056097272133692,-0.0008618768857807102,2022-11-10 11:00:00
7450,2022.0,11.0,10.0,11.0,20.0,,,,,,2022-11-10 11:20:00
7451,2022.0,11.0,10.0,11.0,40.0,,,,,,2022-11-10 11:40:00
7452,2022.0,11.0,10.0,12.0,0.0,0.0034443797852429,0.0025287619889222,-0.0033792537819287,-0.0005041670592592368,-0.0018387276371264198,2022-11-10 12:00:00
7453,2022.0,11.0,10.0,12.0,20.0,-0.0056755580561951,0.0051924892904699,0.0029597562325123,0.0059842780390204275,-0.000694884397609038,2022-11-10 12:20:00
7454,2022.0,11.0,10.0,12.0,40.0,-0.014085149365491,-0.0050512898676604,-0.004891075988335,0.004974318318281263,4.986271181270425e-05,2022-11-10 12:40:00
7455,2022.0,11.0,10.0,13.0,0.0,0.0026445059283424,0.0020517504771971,-0.0030808391689192,-0.0003263892137796927,-0.0015973949289210731,2022-11-10 13:00:00
7456,2022.0,11.0,10.0,13.0,20.0,-0.0023626352556321,-0.0013389797470098,-0.0092754470186689,0.000563655915765817,-0.0024700343193984316,2022-11-10 13:20:00
7457,2022.0,11.0,10.0,13.0,40.0,-0.011483715284012,-0.0010098206319935,-0.006178327804915,0.005767245554770387,-0.0016085733942054403,2022-11-10 13:40:00
7458,2022.0,11.0,10.0,14.0,0.0,-0.0007109972263183,0.0017786195719893,-0.0037785120108429,0.0013708588724781676,-0.0017295233832847407,2022-11-10 14:00:00
7459,2022.0,11.0,10.0,14.0,20.0,0.0032051854246354,0.0017473099420195,-0.0055662016915122,-0.0008027506649501128,-0.0022761543784917057,2022-11-10 14:20:00
7460,2022.0,11.0,10.0,14.0,40.0,0.000445710135451,0.0007615241216901,-0.0047034520300613,0.0001738968042723969,-0.0017008422245654976,2022-11-10 14:40:00
7461,2022.0,11.0,10.0,14.0,59.0,0.0030957199151948,-0.0004268447768161,-0.0031520019795011,-0.001939631458626122,-0.000848139554537674,2022-11-10 15:00:00
7462,2022.0,11.0,10.0,15.0,19.0,-0.000522250869401,0.0019278029519801,-0.0031388803528097,0.0013490742918237431,-0.001576883167280757,2022-11-10 15:20:00
7463,2022.0,11.0,10.0,15.0,39.0,0.0004281755184391,0.001880124512413,-0.0019490038514096,0.0007994873597125157,-0.0011917239935957799,2022-11-10 15:40:00
7464,2022.0,11.0,10.0,15.0,59.0,-0.001362836312502,0.0003467120748625,-0.0007579428652214,0.0009413294352538406,-0.0003437972487889889,2022-11-10 16:00:00
7465,2022.0,11.0,10.0,16.0,19.0,0.0004907639752897,0.0012591385964996,-0.000886822594933,0.00042309048026534886,-0.0006678787437156017,2022-11-10 16:20:00
7466,2022.0,11.0,10.0,16.0,39.0,-0.0011549810808564,0.0005004663508767,-0.0008331183891193,0.0009115398005248058,-0.000415046136128972,2022-11-10 16:40:00
7467,2022.0,11.0,10.0,16.0,59.0,-0.0006532590013226,0.0025802065232963,0.0009083733962855,0.0017804446476619678,-0.0005203178011922443,2022-11-10 17:00:00
7468,2022.0,11.0,10.0,17.0,19.0,-0.0013908304963033,0.0009226124572143,-0.0024836228002914,0.0012738521851867186,-0.0010601086979881423,2022-11-10 17:20:00
7469,2022.0,11.0,10.0,17.0,39.0,-0.0024992592267971,-0.0017265637942654,-0.0016336765490533,0.00042546965064242057,2.890891824471695e-05,2022-11-10 17:40:00
7470,2022.0,11.0,10.0,17.0,59.0,0.0005007583218524,0.0010882929949943,-0.0017244992335582,0.00032351449432404606,-0.0008754138459906322,2022-11-10 18:00:00
7471,2022.0,11.0,10.0,18.0,19.0,-0.0031799016863285,-0.0012973715987114,-0.0028878109902194,0.0010365784304923187,-0.0004949859610681274,2022-11-10 18:20:00
7472,2022.0,11.0,10.0,18.0,39.0,0.0003183144441217,0.0007104169088004,-0.0027434821515822,0.0002159035651553879,-0.0010749429088365132,2022-11-10 18:40:00
7473,2022.0,11.0,10.0,18.0,59.0,-0.0009868155974515,0.0013561587973702,-0.0013277919110202,0.0012901130966475965,-0.0008353150254864151,2022-11-10 19:00:00
7474,2022.0,11.0,10.0,19.0,19.0,-0.0022769462189149,0.0011462927665438,-0.0018156374697025,0.001884939697956445,-0.0009218294594772339,2022-11-10 19:20:00
7475,2022.0,11.0,10.0,19.0,39.0,0.0003984034659716,0.0008933997484898,-0.0034433056730907,0.0002725600366269478,-0.001349695129806262,2022-11-10 19:40:00
