Year,Month,Day,Hour,Minute,PW boom-1 [m^3/s^3],PW boom-2 [m^3/s^3],PW boom-3 [m^3/s^3]
2022,10,23,4,20,NaN,NaN,NaN
2022,10,23,4,40,NaN,NaN,NaN
2022,10,23,5,0,-3.38861311608231e-05,0.000125821380559479,-5.94066256864037e-05
2022,10,23,5,20,NaN,NaN,NaN
2022,10,23,5,40,NaN,NaN,NaN
2022,10,23,6,0,2.37494261973313e-05,-0.000288577800189133,1.39334263636208e-06
2022,10,23,6,20,NaN,NaN,NaN
2022,10,23,6,40,NaN,NaN,NaN
2022,10,23,7,0,7.66292244906679e-05,0.000112839150123013,0.000261445908789739
2022,10,23,7,20,NaN,NaN,NaN
2022,10,23,7,40,NaN,NaN,NaN
2022,10,23,8,0,-2.69391344106943e-05,0.000143360686955482,-1.32922226479457e-06
2022,10,23,8,20,NaN,NaN,NaN
2022,10,23,8,40,NaN,NaN,NaN
2022,10,23,9,0,6.15768782886121e-05,-1.54224542906768e-05,1.55007113598728e-05
2022,10,23,9,20,NaN,NaN,NaN
2022,10,23,9,40,NaN,NaN,NaN
2022,10,23,10,0,0.000150941458812158,5.29037565768115e-05,8.63201963031294e-05
2022,10,23,10,20,NaN,NaN,NaN
2022,10,23,10,40,NaN,NaN,NaN
2022,10,23,11,0,0.000295069516565974,-6.67427917748447e-05,5.76824129111753e-05
2022,10,23,11,20,NaN,NaN,NaN
2022,10,23,11,40,NaN,NaN,NaN
2022,10,23,12,0,0.000271990951132036,0.000328031915536707,-4.08616276475643e-05
2022,10,23,12,20,NaN,NaN,NaN
2022,10,23,12,40,NaN,NaN,NaN
2022,10,23,13,0,1.03928453839182e-05,6.15839717255855e-05,0.000277863377527227
2022,10,23,13,20,NaN,NaN,NaN
2022,10,23,13,40,NaN,NaN,NaN
2022,10,23,14,0,0.000279073315913259,0.000353557613441573,8.64980291491453e-05
2022,10,23,14,20,NaN,NaN,NaN
2022,10,23,14,40,NaN,NaN,NaN
2022,10,23,14,59,0.00082969914408852,-4.69255691127466e-05,-0.000312718555727304
2022,10,23,15,19,NaN,NaN,NaN
2022,10,23,15,39,NaN,NaN,NaN
2022,10,23,15,59,-0.000637153220040513,6.75331533739474e-05,8.51950347658134e-05
2022,10,23,16,19,NaN,NaN,NaN
2022,10,23,16,39,NaN,NaN,NaN
2022,10,23,16,59,0.00469737637165118,0.00276572849419039,0.00198956227754781
2022,10,23,17,19,NaN,NaN,NaN
2022,10,23,17,39,NaN,NaN,NaN
2022,10,23,17,59,-0.00181314538697065,-0.000733254658646366,-0.000272091674868212
2022,10,23,18,19,NaN,NaN,NaN
2022,10,23,18,39,NaN,NaN,NaN
2022,10,23,18,59,0.00509540180768435,0.00159092937830175,-0.00199301716838955
2022,10,23,19,19,NaN,NaN,NaN
2022,10,23,19,39,NaN,NaN,NaN
2022,10,23,19,59,0.00397797118577233,0.000605967861842967,-0.00390919804059925
2022,10,23,20,19,NaN,NaN,NaN
2022,10,23,20,39,NaN,NaN,NaN
2022,10,23,20,59,0.00212584136798031,0.002230988976813,-0.0035896530367117
2022,10,23,21,19,NaN,NaN,NaN
2022,10,23,21,39,NaN,NaN,NaN
2022,10,23,21,59,0.00169238078347637,0.00109120470645766,-0.00403295721031355
2022,10,23,22,19,NaN,NaN,NaN
2022,10,23,22,39,NaN,NaN,NaN
2022,10,23,22,59,0.0106565113822559,0.00587332651092363,-0.0052653428106486
2022,10,23,23,19,NaN,NaN,NaN
2022,10,23,23,39,NaN,NaN,NaN
2022,10,24,0,0,0.00174253945480356,0.000821122072179918,-0.00121455197325552
2022,10,24,0,20,NaN,NaN,NaN
2022,10,24,0,40,NaN,NaN,NaN
2022,10,24,1,0,0.00130293922073702,-1.49399904125306e-05,-0.00082029239895659
2022,10,24,1,20,NaN,NaN,NaN
2022,10,24,1,40,NaN,NaN,NaN
2022,10,24,2,0,0.00259699795367373,0.00147757445038801,-0.00172329928268794
2022,10,24,2,20,NaN,NaN,NaN
2022,10,24,2,40,NaN,NaN,NaN
2022,10,24,3,0,0.00217994484227933,0.00157265603793742,-0.00178898908494818
2022,10,24,3,20,NaN,NaN,NaN
2022,10,24,3,40,NaN,NaN,NaN
2022,10,24,4,0,0.00286873268079864,0.001240000275768,-0.000827110682731754
2022,10,24,4,20,NaN,NaN,NaN
2022,10,24,4,40,NaN,NaN,NaN
2022,10,24,5,0,0.00335204365593159,0.00278112650623971,-0.00215496549624206
2022,10,24,5,20,NaN,NaN,NaN
2022,10,24,5,40,NaN,NaN,NaN
2022,10,24,6,0,0.00063496898946554,-0.000488575511114557,-0.00143039018877568
2022,10,24,6,20,NaN,NaN,NaN
2022,10,24,6,40,NaN,NaN,NaN
2022,10,24,7,0,0.00108856916320049,0.000421612889104044,-0.000891994996973338
2022,10,24,7,20,NaN,NaN,NaN
2022,10,24,7,40,NaN,NaN,NaN
2022,10,24,8,0,0.00425731926946426,0.00101747977722104,-0.00177743833441764
2022,10,24,8,20,NaN,NaN,NaN
2022,10,24,8,40,NaN,NaN,NaN
2022,10,24,9,0,0.00103583198263053,0.000477666709448705,-0.000882512915633655
2022,10,24,9,20,NaN,NaN,NaN
2022,10,24,9,40,NaN,NaN,NaN
2022,10,24,10,0,0.00102245568160744,-0.000287646313015117,-0.000842971258419993
2022,10,24,10,20,NaN,NaN,NaN
2022,10,24,10,40,NaN,NaN,NaN
2022,10,24,11,0,0.00107789343180618,0.000483313465718811,-0.000295037143046336
2022,10,24,11,20,NaN,NaN,NaN
2022,10,24,11,40,NaN,NaN,NaN
2022,10,24,12,0,0.000402919137000553,5.51030807197123e-05,-0.000623903488660458
2022,10,24,12,20,NaN,NaN,NaN
2022,10,24,12,40,NaN,NaN,NaN
2022,10,24,13,0,-5.39152313028802e-05,-0.000417857733114146,-0.00067841456206145
2022,10,24,13,20,NaN,NaN,NaN
2022,10,24,13,40,NaN,NaN,NaN
2022,10,24,14,0,0.000223169678495789,0.000120823502631262,-0.000277053176935196
2022,10,24,14,20,NaN,NaN,NaN
2022,10,24,14,40,NaN,NaN,NaN
2022,10,24,14,59,0.000945484589648476,0.000301190210307699,-0.000440687181888842
2022,10,24,15,19,NaN,NaN,NaN
2022,10,24,15,39,NaN,NaN,NaN
2022,10,24,15,59,0.00185859893685442,0.000717484914357084,-0.000383964808638988
2022,10,24,16,19,NaN,NaN,NaN
2022,10,24,16,39,NaN,NaN,NaN
2022,10,24,16,59,0.00168735575474536,0.00083070537651551,-0.00127096220885188
2022,10,24,17,19,NaN,NaN,NaN
2022,10,24,17,39,NaN,NaN,NaN
2022,10,24,17,59,0.000329743983025443,0.000279523330071036,-0.000899791748090263
2022,10,24,18,19,NaN,NaN,NaN
2022,10,24,18,39,NaN,NaN,NaN
2022,10,24,18,59,-1.13529310633032e-05,0.000104469299186012,0.000720709182642241
2022,10,24,19,19,NaN,NaN,NaN
2022,10,24,19,39,NaN,NaN,NaN
2022,10,24,19,59,4.96993115764321e-06,0.000193152416528477,5.22037737861808e-05
2022,10,24,20,19,NaN,NaN,NaN
2022,10,24,20,39,NaN,NaN,NaN
2022,10,24,20,59,0.00184073298101344,0.000620244269090039,-0.000309178716172529
2022,10,24,21,19,NaN,NaN,NaN
2022,10,24,21,39,NaN,NaN,NaN
2022,10,24,21,59,0.000325319148684489,0.00054504844673816,-0.000198451283434853
2022,10,24,22,19,NaN,NaN,NaN
2022,10,24,22,39,NaN,NaN,NaN
2022,10,24,22,59,-0.000134156108185712,6.93630155257418e-05,-0.000188096206665759
2022,10,24,23,19,NaN,NaN,NaN
2022,10,24,23,39,NaN,NaN,NaN
2022,10,25,0,0,-6.54025776146913e-06,-0.000235565859770993,-4.15805066390744e-05
2022,10,25,0,20,NaN,NaN,NaN
2022,10,25,0,40,NaN,NaN,NaN
2022,10,25,1,0,0.000775499051242467,1.18411710378453e-05,-0.000208523852678524
2022,10,25,1,20,NaN,NaN,NaN
2022,10,25,1,40,NaN,NaN,NaN
2022,10,25,2,0,0.000228261679151254,-0.000256832221264001,-0.000507903314587368
2022,10,25,2,20,NaN,NaN,NaN
2022,10,25,2,40,NaN,NaN,NaN
2022,10,25,3,0,0.00120991525316134,-0.000502985597246656,-0.000730281361165263
2022,10,25,3,20,NaN,NaN,NaN
2022,10,25,3,40,NaN,NaN,NaN
2022,10,25,4,0,0.000805856633772636,-0.000160498675904582,-0.00097605667490561
2022,10,25,4,20,NaN,NaN,NaN
2022,10,25,4,40,NaN,NaN,NaN
2022,10,25,5,0,0.000727519950836081,-0.000140082795455973,-0.00011204338864777
2022,10,25,5,20,NaN,NaN,NaN
2022,10,25,5,40,NaN,NaN,NaN
2022,10,25,6,0,9.27500011266505e-05,0.000288083513497651,0.000976963857792719
2022,10,25,6,20,NaN,NaN,NaN
2022,10,25,6,40,NaN,NaN,NaN
2022,10,25,7,0,-0.000384145774563023,-0.000337733559061631,0.000488714517289527
2022,10,25,7,20,NaN,NaN,NaN
2022,10,25,7,40,NaN,NaN,NaN
2022,10,25,8,0,0.000695395771224807,-0.000961816691564599,-0.000351258921153056
2022,10,25,8,20,NaN,NaN,NaN
2022,10,25,8,40,NaN,NaN,NaN
2022,10,25,9,0,0.00040380780496313,-3.68279741816981e-05,-8.29652766953395e-05
2022,10,25,9,20,NaN,NaN,NaN
2022,10,25,9,40,NaN,NaN,NaN
2022,10,25,10,0,0.00118399908393937,0.000594278285113967,3.72206821303288e-05
2022,10,25,10,20,NaN,NaN,NaN
2022,10,25,10,40,NaN,NaN,NaN
2022,10,25,11,0,-0.000443177239397537,-0.000628487248121789,0.000214945326486563
2022,10,25,11,20,NaN,NaN,NaN
2022,10,25,11,40,NaN,NaN,NaN
2022,10,25,12,0,2.59509137775912e-06,-4.69630511737771e-05,-6.85720284903916e-05
2022,10,25,12,20,NaN,NaN,NaN
2022,10,25,12,40,NaN,NaN,NaN
2022,10,25,13,0,0.000166318700657933,1.87686734978772e-06,0.000421031638648307
2022,10,25,13,20,NaN,NaN,NaN
2022,10,25,13,40,NaN,NaN,NaN
2022,10,25,14,0,0.000698910657282085,9.72443505375074e-05,6.05306260892983e-05
2022,10,25,14,20,NaN,NaN,NaN
2022,10,25,14,40,NaN,NaN,NaN
2022,10,25,14,59,0.000144704618476351,-0.000137293903400454,3.28139343141266e-05
2022,10,25,15,19,NaN,NaN,NaN
2022,10,25,15,39,NaN,NaN,NaN
2022,10,25,15,59,-7.54811370473902e-05,-0.000125024367645567,0.000272836461479171
2022,10,25,16,19,NaN,NaN,NaN
2022,10,25,16,39,NaN,NaN,NaN
2022,10,25,16,59,0.000408757513949211,6.79551284533317e-06,0.000278455905009737
2022,10,25,17,19,NaN,NaN,NaN
2022,10,25,17,39,NaN,NaN,NaN
2022,10,25,17,59,0.000456554468379685,0.00019978017241548,-0.000140391345852518
2022,10,25,18,19,NaN,NaN,NaN
2022,10,25,18,39,NaN,NaN,NaN
2022,10,25,18,59,5.77858298952718e-05,-0.000681897728664343,-0.000194942445981353
2022,10,25,19,19,NaN,NaN,NaN
2022,10,25,19,39,NaN,NaN,NaN
2022,10,25,19,59,0.000758628798593777,0.000231603943999126,0.000263975423233054
2022,10,25,20,19,NaN,NaN,NaN
2022,10,25,20,39,NaN,NaN,NaN
2022,10,25,20,59,0.000465769471977943,3.09724104150414e-05,-0.00016819349918089
2022,10,25,21,19,NaN,NaN,NaN
2022,10,25,21,39,NaN,NaN,NaN
2022,10,25,21,59,0.000141673655727894,-0.000325197607099519,-0.000318544946901793
2022,10,25,22,19,NaN,NaN,NaN
2022,10,25,22,39,NaN,NaN,NaN
2022,10,25,22,59,2.49189561991269e-05,-0.000203163656011344,-0.000356608866937133
2022,10,25,23,19,NaN,NaN,NaN
2022,10,25,23,39,NaN,NaN,NaN
2022,10,26,0,0,0.000136554435372753,0.000214894975208756,0.000317397188146305
2022,10,26,0,20,NaN,NaN,NaN
2022,10,26,0,40,NaN,NaN,NaN
2022,10,26,1,0,0.000548122294422106,2.90857804480537e-05,0.000198261702282159
2022,10,26,1,20,NaN,NaN,NaN
2022,10,26,1,40,NaN,NaN,NaN
2022,10,26,2,0,0.000348082581034226,1.7112926283994e-05,0.000160038586085752
2022,10,26,2,20,NaN,NaN,NaN
2022,10,26,2,40,NaN,NaN,NaN
2022,10,26,3,0,-0.000145329014673207,-0.000164394033280608,0.000215205098168571
2022,10,26,3,20,NaN,NaN,NaN
2022,10,26,3,40,NaN,NaN,NaN
2022,10,26,4,0,-0.000157280459103027,-0.000184810582331389,1.71329177486756e-05
2022,10,26,4,20,NaN,NaN,NaN
2022,10,26,4,40,NaN,NaN,NaN
2022,10,26,5,0,0.000163840010409297,0.000111455290558108,0.000236990247222835
2022,10,26,5,20,NaN,NaN,NaN
2022,10,26,5,40,NaN,NaN,NaN
2022,10,26,6,0,0.000319334954537756,0.000132240869959065,-0.00016955903448472
2022,10,26,6,20,NaN,NaN,NaN
2022,10,26,6,40,NaN,NaN,NaN
2022,10,26,7,0,6.57119268089933e-05,0.000248302693120522,0.000599873525678829
2022,10,26,7,20,NaN,NaN,NaN
2022,10,26,7,40,NaN,NaN,NaN
2022,10,26,8,0,0.000215737272120608,0.000102276453225661,0.000355238836500189
2022,10,26,8,20,NaN,NaN,NaN
2022,10,26,8,40,NaN,NaN,NaN
2022,10,26,9,0,0.000216401570829445,-0.000210894755361618,-9.14053582388452e-05
2022,10,26,9,20,NaN,NaN,NaN
2022,10,26,9,40,NaN,NaN,NaN
2022,10,26,10,0,0.000196014242740016,8.38052738412519e-05,9.70582965417608e-05
2022,10,26,10,20,NaN,NaN,NaN
2022,10,26,10,40,NaN,NaN,NaN
2022,10,26,11,0,0.00234813652875269,0.000826916839872625,-8.10639425476398e-05
2022,10,26,11,20,NaN,NaN,NaN
2022,10,26,11,40,NaN,NaN,NaN
2022,10,26,12,0,0.000432700979992891,9.66894218966148e-05,0.000300782416041424
2022,10,26,12,20,NaN,NaN,NaN
2022,10,26,12,40,NaN,NaN,NaN
2022,10,26,13,0,-0.000104670712433529,-0.000380172575115723,0.000141671381642324
2022,10,26,13,20,NaN,NaN,NaN
2022,10,26,13,40,NaN,NaN,NaN
2022,10,26,14,0,0.000160412638422066,9.83762583466748e-05,-0.000114898497125569
2022,10,26,14,20,NaN,NaN,NaN
2022,10,26,14,40,NaN,NaN,NaN
2022,10,26,14,59,0.000242149920430027,1.23193529110348e-05,-8.4629066534622e-05
2022,10,26,15,19,NaN,NaN,NaN
2022,10,26,15,39,NaN,NaN,NaN
2022,10,26,15,59,-3.52641677507406e-05,-4.5717337487699e-05,-5.90352217998489e-06
2022,10,26,16,19,NaN,NaN,NaN
2022,10,26,16,39,NaN,NaN,NaN
2022,10,26,16,59,1.78512543482648e-05,7.3548530169915e-06,9.65570314891698e-06
2022,10,26,17,19,NaN,NaN,NaN
2022,10,26,17,39,NaN,NaN,NaN
2022,10,26,17,59,-0.000108089914818857,0.000171764972649289,-6.97259374220171e-10
2022,10,26,18,19,NaN,NaN,NaN
2022,10,26,18,39,NaN,NaN,NaN
2022,10,26,18,59,-6.38263639029405e-05,1.80261928250143e-05,-0.00019795585328091
2022,10,26,19,19,NaN,NaN,NaN
2022,10,26,19,39,NaN,NaN,NaN
2022,10,26,19,59,-0.000120746766868414,7.20634270046354e-05,5.899194447062e-05
2022,10,26,20,19,NaN,NaN,NaN
2022,10,26,20,39,NaN,NaN,NaN
2022,10,26,20,59,-0.000697560079722577,0.000115026991941683,-0.0014898972583436
2022,10,26,21,19,NaN,NaN,NaN
2022,10,26,21,39,NaN,NaN,NaN
2022,10,26,21,59,-0.00130394107554816,0.000889079442493771,-0.00223320708745372
2022,10,26,22,19,NaN,NaN,NaN
2022,10,26,22,39,NaN,NaN,NaN
2022,10,26,22,59,-0.00167695787436953,0.000321073717672206,-0.00111037342941237
2022,10,26,23,19,NaN,NaN,NaN
2022,10,26,23,39,NaN,NaN,NaN
2022,10,27,0,0,-0.00146460732369151,0.000298334364062617,-0.00180572599900554
2022,10,27,0,20,NaN,NaN,NaN
2022,10,27,0,40,NaN,NaN,NaN
2022,10,27,1,0,-0.0032987624283689,0.00100201218005279,-0.00374369931389943
2022,10,27,1,20,NaN,NaN,NaN
2022,10,27,1,40,NaN,NaN,NaN
2022,10,27,2,0,-0.00304466752997837,0.00120161179582329,-0.00432721860999618
2022,10,27,2,20,NaN,NaN,NaN
2022,10,27,2,40,NaN,NaN,NaN
2022,10,27,3,0,-0.00213801237148223,0.00128785933461073,-0.00571224799382674
2022,10,27,3,20,NaN,NaN,NaN
2022,10,27,3,40,NaN,NaN,NaN
2022,10,27,4,0,-0.000968103438043434,0.000458112621601532,-0.00189303912638542
2022,10,27,4,20,NaN,NaN,NaN
2022,10,27,4,40,NaN,NaN,NaN
2022,10,27,5,0,-0.000496426848564732,6.60945360977261e-05,-0.00191827476016214
2022,10,27,5,20,NaN,NaN,NaN
2022,10,27,5,40,NaN,NaN,NaN
2022,10,27,6,0,0.000329767813332936,8.80982465933535e-05,-0.000346537232708426
2022,10,27,6,20,NaN,NaN,NaN
2022,10,27,6,40,NaN,NaN,NaN
2022,10,27,7,0,0.000221198815651902,0.000210511883050357,-0.000366783175114769
2022,10,27,7,20,NaN,NaN,NaN
2022,10,27,7,40,NaN,NaN,NaN
2022,10,27,8,0,0.000580100944343606,-0.000503339352756417,-0.000361499914758061
2022,10,27,8,20,NaN,NaN,NaN
2022,10,27,8,40,NaN,NaN,NaN
2022,10,27,9,0,0.00172459044445813,-3.90622819417077e-05,-0.00050059784570426
2022,10,27,9,20,NaN,NaN,NaN
2022,10,27,9,40,NaN,NaN,NaN
2022,10,27,10,0,0.00195945074350839,-0.000213566393038898,-0.00123159451932842
2022,10,27,10,20,NaN,NaN,NaN
2022,10,27,10,40,NaN,NaN,NaN
2022,10,27,11,0,0.00354979454736808,0.000916015824601833,-0.00109709940591267
2022,10,27,11,20,NaN,NaN,NaN
2022,10,27,11,40,NaN,NaN,NaN
2022,10,27,12,0,0.00137898049737885,0.000661115522814924,0.000768098098747765
2022,10,27,12,20,NaN,NaN,NaN
2022,10,27,12,40,NaN,NaN,NaN
2022,10,27,13,0,0.00138158780099678,0.000158209861866422,-0.000883689744309862
2022,10,27,13,20,NaN,NaN,NaN
2022,10,27,13,40,NaN,NaN,NaN
2022,10,27,14,0,0.00175707668594836,0.00110918071745696,-0.000727571186752908
2022,10,27,14,20,NaN,NaN,NaN
2022,10,27,14,40,NaN,NaN,NaN
2022,10,27,14,59,0.00128466663316569,0.00108110261337831,4.74813247107702e-05
2022,10,27,15,19,NaN,NaN,NaN
2022,10,27,15,39,NaN,NaN,NaN
2022,10,27,15,59,-0.00144909214029042,-0.00343507295574758,-0.00276784451078353
2022,10,27,16,19,NaN,NaN,NaN
2022,10,27,16,39,NaN,NaN,NaN
2022,10,27,16,59,0.0086285697470209,0.00352466064735396,-0.000182300019990947
2022,10,27,17,19,NaN,NaN,NaN
2022,10,27,17,39,NaN,NaN,NaN
2022,10,27,17,59,0.0036753454110665,-0.00102694665040611,-0.0019452925312794
2022,10,27,18,19,NaN,NaN,NaN
2022,10,27,18,39,NaN,NaN,NaN
2022,10,27,18,59,0.000645590924179207,-0.000807360186871708,-0.000553701118566708
2022,10,27,19,19,NaN,NaN,NaN
2022,10,27,19,39,NaN,NaN,NaN
2022,10,27,19,59,0.00202578397848946,-0.00060758072792227,-0.0013525087786457
2022,10,27,20,19,NaN,NaN,NaN
2022,10,27,20,39,NaN,NaN,NaN
2022,10,27,20,59,-0.0011226338842949,-0.000634132145131516,-0.000652500813201445
2022,10,27,21,19,0.00125293326938658,-0.00141661564016414,-0.00193306754471351
2022,10,27,21,39,-0.000690513436734462,-0.00108627701345926,-0.00202991773931466
2022,10,27,21,59,-0.00150011675333899,-0.00131268790292145,-0.00134897912195426
2022,10,27,22,19,0.00115613659711451,0.000358637799527587,0.000533570226998836
2022,10,27,22,39,0.00114854559657796,-0.00146665914030182,-0.00203083474102068
2022,10,27,22,59,0.00250380193542305,0.00234302365381192,0.00139290562124304
2022,10,27,23,19,-0.0028971788384647,0.000897363684690858,0.000544637118570101
2022,10,27,23,39,0.000867615568547359,0.000861605897293945,-0.000899559185116826
2022,10,28,0,0,0.000512590133961468,-0.00202882677954429,-0.00128677885498535
2022,10,28,0,20,0.00226407397288779,0.000643694805335009,-0.000980482293618797
2022,10,28,0,40,0.00109716451629095,0.00189173205171807,0.000992331156006256
2022,10,28,1,0,0.00254462405671157,0.000634547987586183,-0.000499410298183167
2022,10,28,1,20,-6.48611598146099e-05,-6.743770494392e-05,6.36121958742937e-05
2022,10,28,1,40,0.00254163177093095,0.00144895752333246,-0.000991596520815741
2022,10,28,2,0,0.00188321198580416,0.00144592322539625,-0.00134902608918169
2022,10,28,2,20,0.000628354001364004,0.000847231701678439,-0.000634760557210302
2022,10,28,2,40,0.000396127384180932,-8.42473057529805e-05,-0.000633456932372417
2022,10,28,3,0,0.00137946985602038,0.000912617514169217,9.60241465290335e-05
2022,10,28,3,20,0.000583966403052001,-0.000556966202970914,-0.00110798553576819
2022,10,28,3,40,0.00495829847280368,0.00150544010625108,0.00180555154480931
2022,10,28,4,0,0.00138031242841858,0.00177106029897155,0.00114856105929156
2022,10,28,4,20,0.0036191300577873,0.00301762389120345,0.0030697781346383
2022,10,28,4,40,-0.00540224884192876,3.73218851694428e-06,0.00243395056665395
2022,10,28,5,0,0.000981180003808698,0.00123091667790902,-0.00185060662997169
2022,10,28,5,20,0.00265613297976723,0.00117768407433161,0.00110913607611456
2022,10,28,5,40,-0.00191725378450362,0.00173311710050274,0.00275534887258444
2022,10,28,6,0,0.00176946913288301,-0.000373138044043543,0.00168758176542342
2022,10,28,6,20,0.00202453537483537,0.00238706116325379,0.0018953268562697
2022,10,28,6,40,0.00153902043453124,-0.000567248027989309,0.00087285775484315
2022,10,28,7,0,0.00366593139880462,-6.49393961083875e-05,-0.000116113638942804
2022,10,28,7,20,-0.000400714212286671,0.00191972005494066,0.00329084634146673
2022,10,28,7,40,-0.000486962050774403,0.00223913797473216,0.00204107157401901
2022,10,28,8,0,-0.00135593236209868,0.00132331250575569,-0.00063520554966582
2022,10,28,8,20,0.00139588201108166,0.0030338472443544,0.000481243950221876
2022,10,28,8,40,0.00371136069372706,0.00471278634716791,-2.39129799741079e-05
2022,10,28,9,0,-0.00415661700415464,0.00254165013313762,0.000565571335771113
2022,10,28,9,20,0.00143203423396893,0.00507901893697205,0.00523443112145835
2022,10,28,9,40,0.00659778665781831,0.0037560995255462,0.00225265755045325
2022,10,28,10,0,-0.00226558639468299,-0.0036025525547093,0.000777416599911554
2022,10,28,10,20,-0.000969607955237714,0.00345527820330451,0.00276154561995235
2022,10,28,10,40,-0.000685430787683115,0.00106370769321122,0.000999914249326965
2022,10,28,11,0,0.00181564381043054,0.00036427103911458,0.00239659246644944
2022,10,28,11,20,-0.00946488985773447,0.00157136921204926,-0.00138098158005093
2022,10,28,11,40,-0.00115293272913533,0.000599810160237733,-0.000934714022539258
2022,10,28,12,0,-0.00189999432125112,0.00170515727608265,0.000835678886460412
2022,10,28,12,20,0.00230768224813692,0.00228479089607781,0.000445547495177979
2022,10,28,12,40,0.00113451052886528,-0.000703371599987912,1.2951869967425e-05
2022,10,28,13,0,0.00232982134580024,0.00207288930005665,0.000298580948116761
2022,10,28,13,20,-0.00237039491321352,0.000167514451855338,0.00131321689995141
2022,10,28,13,40,0.00187205379340645,0.00141085915478611,-4.92945849465512e-05
2022,10,28,14,0,0.000582054305682472,-0.00013132276370783,0.000183553291360689
2022,10,28,14,20,NaN,NaN,NaN
2022,10,28,14,40,NaN,NaN,NaN
2022,10,28,14,59,0.000855656708765197,-0.000222050053477069,0.000434434028818998
2022,10,28,15,19,NaN,NaN,NaN
2022,10,28,15,39,NaN,NaN,NaN
2022,10,28,15,59,0.00275720595719328,0.00119932676631655,0.00010563180595374
2022,10,28,16,19,NaN,NaN,NaN
2022,10,28,16,39,NaN,NaN,NaN
2022,10,28,16,59,0.00123156816553183,0.00125462221997323,0.00174122024663759
2022,10,28,17,19,NaN,NaN,NaN
2022,10,28,17,39,NaN,NaN,NaN
2022,10,28,17,59,0.000938228831380298,-0.000485353063842649,1.77026001533797e-05
2022,10,28,18,19,NaN,NaN,NaN
2022,10,28,18,39,NaN,NaN,NaN
2022,10,28,18,59,0.000542643236731249,0.000375848870145446,0.000546209591790577
2022,10,28,19,19,NaN,NaN,NaN
2022,10,28,19,39,NaN,NaN,NaN
2022,10,28,19,59,0.00082447075791623,8.21549087123139e-05,-6.82031083571932e-05
2022,10,28,20,19,NaN,NaN,NaN
2022,10,28,20,39,NaN,NaN,NaN
2022,10,28,20,59,-1.44844570137936e-05,0.000434473352075833,0.000962312945556512
2022,10,28,21,19,NaN,NaN,NaN
2022,10,28,21,39,NaN,NaN,NaN
2022,10,28,21,59,0.000106251731165265,0.000359366500964439,0.000215109263977744
2022,10,28,22,19,NaN,NaN,NaN
2022,10,28,22,39,NaN,NaN,NaN
2022,10,28,22,59,0.000838583782629221,0.000327459967088859,-5.91395638259803e-05
2022,10,28,23,19,NaN,NaN,NaN
2022,10,28,23,39,NaN,NaN,NaN
2022,10,29,0,0,-2.71267544973572e-05,0.00019363829688507,-0.000100473624115147
2022,10,29,0,20,NaN,NaN,NaN
2022,10,29,0,40,NaN,NaN,NaN
2022,10,29,1,0,0.00026624579593567,9.99193529370672e-05,-0.000193807241191315
2022,10,29,1,20,NaN,NaN,NaN
2022,10,29,1,40,NaN,NaN,NaN
2022,10,29,2,0,0.000235882184903263,0.000123027416854671,0.0001676286109124
2022,10,29,2,20,NaN,NaN,NaN
2022,10,29,2,40,NaN,NaN,NaN
2022,10,29,3,0,0.000115473817503004,0.000106531222079866,-4.14290080855005e-05
2022,10,29,3,20,NaN,NaN,NaN
2022,10,29,3,40,NaN,NaN,NaN
2022,10,29,4,0,-0.000110937533411942,1.47200158828212e-05,-0.000168676279371031
2022,10,29,4,20,NaN,NaN,NaN
2022,10,29,4,40,NaN,NaN,NaN
2022,10,29,5,0,9.22594519644712e-05,-8.7657517807591e-05,3.70788724155748e-05
2022,10,29,5,20,NaN,NaN,NaN
2022,10,29,5,40,NaN,NaN,NaN
2022,10,29,6,0,0.000238696510350664,0.000201166813493503,3.72690069104107e-05
2022,10,29,6,20,NaN,NaN,NaN
2022,10,29,6,40,NaN,NaN,NaN
2022,10,29,7,0,5.79605052562326e-05,0.000114371278823875,8.89572435712812e-05
2022,10,29,7,20,NaN,NaN,NaN
2022,10,29,7,40,NaN,NaN,NaN
2022,10,29,8,0,0.000205932713241688,7.03472257404084e-05,-0.00011624864411604
2022,10,29,8,20,NaN,NaN,NaN
2022,10,29,8,40,NaN,NaN,NaN
2022,10,29,9,0,6.47983787032573e-05,-8.55767690779719e-05,-0.000118610115150286
2022,10,29,9,20,NaN,NaN,NaN
2022,10,29,9,40,NaN,NaN,NaN
2022,10,29,10,0,0.000365720642542404,0.000515019968381684,-7.59625968830843e-05
2022,10,29,10,20,NaN,NaN,NaN
2022,10,29,10,40,NaN,NaN,NaN
2022,10,29,11,0,7.50425449674948e-05,1.81807308596103e-05,0.000706865844832008
2022,10,29,11,20,NaN,NaN,NaN
2022,10,29,11,40,NaN,NaN,NaN
2022,10,29,12,0,-0.00323763914426095,0.00056704149197165,0.00137654727808825
2022,10,29,12,20,NaN,NaN,NaN
2022,10,29,12,40,NaN,NaN,NaN
2022,10,29,13,0,0.000921171130967083,0.0014397916247852,0.00144952524951506
2022,10,29,13,20,NaN,NaN,NaN
2022,10,29,13,40,NaN,NaN,NaN
2022,10,29,14,0,0.000380355479648883,2.57281772273745e-05,-0.000149620260208423
2022,10,29,14,20,NaN,NaN,NaN
2022,10,29,14,40,NaN,NaN,NaN
