,date,lat,lon
460,2022-04-21 09:20:38.976000,41.5777,-70.74611
461,2022-04-21 09:40:38.985604,41.5777,-70.74611
462,2022-04-21 10:00:38.995199,41.5777,-70.74611
463,2022-04-21 10:20:39.004803,41.5777,-70.74611
464,2022-04-21 10:40:39.014398,41.5777,-70.74611
465,2022-04-21 11:00:39.024002,41.5777,-70.74611
466,2022-04-21 11:20:39.033597,41.5777,-70.74611
467,2022-04-21 11:40:39.043201,41.5777,-70.74611
468,2022-04-21 12:00:38.966405,41.5777,-70.74611
469,2022-04-21 12:20:38.976000,41.5777,-70.74611
470,2022-04-21 12:40:38.985604,41.5777,-70.74611
471,2022-04-21 13:00:38.995199,41.5777,-70.74611
472,2022-04-21 13:20:39.004803,41.5777,-70.74611
473,2022-04-21 13:40:39.014398,41.5777,-70.74611
474,2022-04-21 14:00:39.024002,41.5777,-70.74611
475,2022-04-21 14:20:39.033597,41.5777,-70.74611
476,2022-04-21 14:40:39.043201,41.5777,-70.74611
477,2022-04-21 15:00:38.966405,41.5777,-70.74611
478,2022-04-21 15:20:38.976000,41.5777,-70.74611
479,2022-04-21 15:40:38.985604,41.5777,-70.74611
