,alpha_s1,alpha_s2,alpha_s3,alpha_s4,time,date,MM,hh,new_index_arr,good_wind_dir,datetime
4714,56.56958771139359,55.28624292592192,54.62153803779805,55.949949119815415,4714,2022-10-03 11:20:00,10.0,11.0,,True,2022-10-03 11:20:00
4715,62.1670382213972,60.74841000618137,60.24021007762575,61.71318840323147,4715,2022-10-03 11:40:00,10.0,11.0,,True,2022-10-03 11:40:00
4716,61.48786415646151,60.0073423843411,59.6044636742201,61.024464829237985,4716,2022-10-03 12:00:00,10.0,12.0,,True,2022-10-03 12:00:00
4717,61.78356571983312,60.3111194536351,59.793657157816384,61.32638666306906,4717,2022-10-03 12:20:00,10.0,12.0,,True,2022-10-03 12:20:00
4718,56.44407346317254,55.102514846471166,54.33248310790968,55.7235444965666,4718,2022-10-03 12:40:00,10.0,12.0,,True,2022-10-03 12:40:00
4719,54.129786013852936,52.8502189695192,52.04921476696237,53.574951834408495,4719,2022-10-03 13:00:00,10.0,13.0,,True,2022-10-03 13:00:00
4720,54.3551577854139,53.135626015877726,52.26471438655181,53.60068956738405,4720,2022-10-03 13:20:00,10.0,13.0,,True,2022-10-03 13:20:00
4721,57.19070431988851,55.84396348749993,55.21850348250993,56.52958211270578,4721,2022-10-03 13:40:00,10.0,13.0,,True,2022-10-03 13:40:00
4722,59.66831910163694,58.22342526883861,57.681455335648465,59.180975507530974,4722,2022-10-03 14:00:00,10.0,14.0,,True,2022-10-03 14:00:00
4723,60.591391970162206,58.93013294111,58.32361328972729,59.75596856957753,4723,2022-10-03 14:20:00,10.0,14.0,,True,2022-10-03 14:20:00
4724,57.487627602308656,56.18074942474567,55.603588381763,57.120142152983306,4724,2022-10-03 14:40:00,10.0,14.0,,True,2022-10-03 14:40:00
4725,65.63997830492347,64.02023824264003,63.31915303737785,64.79811235669303,4725,2022-10-03 15:00:00,10.0,15.0,,True,2022-10-03 15:00:00
4726,66.97432714004809,65.34468828856338,64.89066587823504,66.62616018482896,4726,2022-10-03 15:20:00,10.0,15.0,,True,2022-10-03 15:20:00
4727,65.93516108065165,64.36854759575249,63.84310081478331,65.57165593419327,4727,2022-10-03 15:40:00,10.0,15.0,,True,2022-10-03 15:40:00
4728,68.70133513418978,67.12886825066664,66.43659737074081,68.13065318541072,4728,2022-10-03 16:00:00,10.0,16.0,,True,2022-10-03 16:00:00
4729,66.1894921714342,64.42090765771422,63.777098415569824,65.49252297962667,4729,2022-10-03 16:20:00,10.0,16.0,,True,2022-10-03 16:20:00
4730,66.89813352816653,65.22208693514898,64.7431902896053,66.47980049460205,4730,2022-10-03 16:40:00,10.0,16.0,,True,2022-10-03 16:40:00
4731,59.97743137525647,58.506206601978505,57.9300224535743,59.382696166287644,4731,2022-10-03 17:00:00,10.0,17.0,,True,2022-10-03 17:00:00
4732,63.46594962432754,61.899100228573005,61.16252854016305,62.71134351963872,4732,2022-10-03 17:20:00,10.0,17.0,,True,2022-10-03 17:20:00
4733,59.15774648444203,57.7832048236931,57.09015560892867,58.34711053734907,4733,2022-10-03 17:40:00,10.0,17.0,,True,2022-10-03 17:40:00
4734,,,,,4734,,,,,True,2022-10-03 18:00:00
4735,,,,,4735,,,,,True,2022-10-03 18:20:00
4736,,,,,4736,,,,,True,2022-10-03 18:40:00
4737,,,,,4737,,,,,True,2022-10-03 19:00:00
4738,,,,,4738,,,,,True,2022-10-03 19:20:00
4739,,,,,4739,,,,,True,2022-10-03 19:40:00
4740,,,,,4740,,,,,True,2022-10-03 20:00:00
4741,,,,,4741,,,,,True,2022-10-03 20:20:00
4742,,,,,4742,,,,,True,2022-10-03 20:40:00
4743,,,,,4743,,,,,True,2022-10-03 21:00:00
4744,,,,,4744,,,,,True,2022-10-03 21:20:00
4745,,,,,4745,,,,,True,2022-10-03 21:40:00
4746,,,,,4746,,,,,True,2022-10-03 22:00:00
4747,,,,,4747,,,,,True,2022-10-03 22:20:00
4748,,,,,4748,,,,,True,2022-10-03 22:40:00
4749,,,,,4749,,,,,True,2022-10-03 23:00:00
4750,,,,,4750,,,,,True,2022-10-03 23:20:00
4751,,,,,4751,,,,,True,2022-10-03 23:40:00
4752,,,,,4752,,,,,True,2022-10-04 00:00:00
4753,,,,,4753,,,,,True,2022-10-04 00:20:00
4754,,,,,4754,,,,,True,2022-10-04 00:40:00
4755,,,,,4755,,,,,True,2022-10-04 01:00:00
4756,,,,,4756,,,,,True,2022-10-04 01:20:00
4757,,,,,4757,,,,,True,2022-10-04 01:40:00
4758,,,,,4758,,,,,True,2022-10-04 02:00:00
4759,,,,,4759,,,,,True,2022-10-04 02:20:00
4760,,,,,4760,,,,,True,2022-10-04 02:40:00
4761,,,,,4761,,,,,True,2022-10-04 03:00:00
4762,,,,,4762,,,,,True,2022-10-04 03:20:00
4763,,,,,4763,,,,,True,2022-10-04 03:40:00
4764,,,,,4764,,,,,True,2022-10-04 04:00:00
4765,,,,,4765,,,,,True,2022-10-04 04:20:00
4766,,,,,4766,,,,,True,2022-10-04 04:40:00
4767,,,,,4767,,,,,True,2022-10-04 05:00:00
4768,,,,,4768,,,,,True,2022-10-04 05:20:00
4769,,,,,4769,,,,,True,2022-10-04 05:40:00
4770,,,,,4770,,,,,True,2022-10-04 06:00:00
4771,,,,,4771,,,,,True,2022-10-04 06:20:00
4772,,,,,4772,,,,,True,2022-10-04 06:40:00
4773,65.56411123439598,63.813971353327204,63.72892038241923,64.70385517562002,4773,2022-10-04 07:00:00,10.0,7.0,,True,2022-10-04 07:00:00
4774,65.28723263318044,63.522331194784435,63.211284347122245,63.956206720917635,4774,2022-10-04 07:20:00,10.0,7.0,,True,2022-10-04 07:20:00
4775,63.254238939582734,61.67735249049605,61.137865734794076,62.411542290087425,4775,2022-10-04 07:40:00,10.0,7.0,,True,2022-10-04 07:40:00
4776,65.21888371060246,63.560846151258005,62.65336107101035,63.9797942134864,4776,2022-10-04 08:00:00,10.0,8.0,,True,2022-10-04 08:00:00
4777,68.29012471954678,66.58184437489106,66.2729882952407,68.57094606912122,4777,2022-10-04 08:20:00,10.0,8.0,,True,2022-10-04 08:20:00
4778,70.15331959722269,68.42341234900383,67.91833189303506,69.82964842668596,4778,2022-10-04 08:40:00,10.0,8.0,,True,2022-10-04 08:40:00
4779,68.55719337372392,66.83916275883388,66.44455688725446,68.19108621804014,4779,2022-10-04 09:00:00,10.0,9.0,,True,2022-10-04 09:00:00
4780,67.0906411350067,65.36502060628857,65.47540087834906,66.38662586020706,4780,2022-10-04 09:20:00,10.0,9.0,,True,2022-10-04 09:20:00
4781,63.185338178693485,61.524770186980334,61.349455716076505,62.672215187140154,4781,2022-10-04 09:40:00,10.0,9.0,,True,2022-10-04 09:40:00
4782,64.56651884659735,63.11005419444027,62.675410676834645,64.32830072527986,4782,2022-10-04 10:00:00,10.0,10.0,,True,2022-10-04 10:00:00
4783,66.31514515256836,64.61043400086396,64.0479158536926,65.68462561516424,4783,2022-10-04 10:20:00,10.0,10.0,,True,2022-10-04 10:20:00
4784,67.57850798148701,65.7240681370271,65.78187539131909,67.0214781386012,4784,2022-10-04 10:40:00,10.0,10.0,,True,2022-10-04 10:40:00
4785,69.85342479844839,68.00045308840859,68.24433326826218,69.41118088162585,4785,2022-10-04 11:00:00,10.0,11.0,,True,2022-10-04 11:00:00
4786,69.1130420310596,67.21271588649599,67.22432997934919,68.88198465615358,4786,2022-10-04 11:20:00,10.0,11.0,,True,2022-10-04 11:20:00
4787,69.09404881864563,67.3967877436944,67.49682593834643,68.81651991278875,4787,2022-10-04 11:40:00,10.0,11.0,,True,2022-10-04 11:40:00
4788,68.58516310334872,66.76031866578492,66.93539148260979,68.41942948744509,4788,2022-10-04 12:00:00,10.0,12.0,,True,2022-10-04 12:00:00
4789,72.30431052456801,70.47766796064974,70.25449955338263,72.71433827192556,4789,2022-10-04 12:20:00,10.0,12.0,,True,2022-10-04 12:20:00
4790,74.03773903826291,72.29611101561524,71.55171217047179,73.28318650978235,4790,2022-10-04 12:40:00,10.0,12.0,,True,2022-10-04 12:40:00
4791,72.62939829459874,70.88687554208059,72.45831405849015,72.19688241501092,4791,2022-10-04 13:00:00,10.0,13.0,,True,2022-10-04 13:00:00
4792,72.24043297040116,70.40778877221865,72.26702916886333,71.55415965509738,4792,2022-10-04 13:20:00,10.0,13.0,,True,2022-10-04 13:20:00
4793,71.36944156764523,69.48430886739897,71.77528760373099,70.8011977825214,4793,2022-10-04 13:40:00,10.0,13.0,,True,2022-10-04 13:40:00
4794,70.3524357571618,68.47366766578234,70.65386312478715,70.00207961083692,4794,2022-10-04 14:00:00,10.0,14.0,,True,2022-10-04 14:00:00
4795,69.21387331963949,67.25579907142976,67.92252454109037,68.31177217846425,4795,2022-10-04 14:20:00,10.0,14.0,,True,2022-10-04 14:20:00
4796,70.91289920940748,69.19964559835864,68.73652830965206,70.2857105455738,4796,2022-10-04 14:40:00,10.0,14.0,,True,2022-10-04 14:40:00
4797,71.66005395503882,69.76688843914768,69.24628737435863,72.96025163464503,4797,2022-10-04 15:00:00,10.0,15.0,,True,2022-10-04 15:00:00
4798,70.96101783573624,68.97903431154398,69.19335452679948,72.36907390279367,4798,2022-10-04 15:20:00,10.0,15.0,,True,2022-10-04 15:20:00
4799,74.36785889954618,72.62177906473156,73.84908461837398,73.32805823077257,4799,2022-10-04 15:40:00,10.0,15.0,,True,2022-10-04 15:40:00
4800,76.52475318245472,74.6369626638492,75.33878991775967,75.43715527449726,4800,2022-10-04 16:00:00,10.0,16.0,,False,2022-10-04 16:00:00
4801,76.07402345381853,74.07789716585425,74.8653643299927,74.68312423980274,4801,2022-10-04 16:20:00,10.0,16.0,,True,2022-10-04 16:20:00
4802,75.95497876106023,74.00289610454382,73.69969509208873,74.84363568749063,4802,2022-10-04 16:40:00,10.0,16.0,,True,2022-10-04 16:40:00
4803,78.52499351925466,76.57886505600234,75.77843268344017,77.2845900284276,4803,2022-10-04 17:00:00,10.0,17.0,,False,2022-10-04 17:00:00
4804,79.38039978520604,77.60218106925072,76.50901301891192,77.24923526245081,4804,2022-10-04 17:20:00,10.0,17.0,,False,2022-10-04 17:20:00
4805,82.9784064682655,81.22371871378152,80.82017360538121,81.52975097601683,4805,2022-10-04 17:40:00,10.0,17.0,,False,2022-10-04 17:40:00
4806,,,,,4806,,,,,False,2022-10-04 18:00:00
4807,,,,,4807,,,,,False,2022-10-04 18:20:00
4808,,,,,4808,,,,,False,2022-10-04 18:40:00
4809,,,,,4809,,,,,False,2022-10-04 19:00:00
4810,,,,,4810,,,,,False,2022-10-04 19:20:00
4811,,,,,4811,,,,,False,2022-10-04 19:40:00
4812,,,,,4812,,,,,False,2022-10-04 20:00:00
4813,,,,,4813,,,,,True,2022-10-04 20:20:00
4814,,,,,4814,,,,,True,2022-10-04 20:40:00
4815,,,,,4815,,,,,True,2022-10-04 21:00:00
4816,,,,,4816,,,,,True,2022-10-04 21:20:00
4817,,,,,4817,,,,,True,2022-10-04 21:40:00
4818,,,,,4818,,,,,True,2022-10-04 22:00:00
4819,,,,,4819,,,,,True,2022-10-04 22:20:00
4820,,,,,4820,,,,,True,2022-10-04 22:40:00
4821,,,,,4821,,,,,True,2022-10-04 23:00:00
4822,,,,,4822,,,,,False,2022-10-04 23:20:00
4823,,,,,4823,,,,,False,2022-10-04 23:40:00
4824,,,,,4824,,,,,False,2022-10-05 00:00:00
4825,,,,,4825,,,,,False,2022-10-05 00:20:00
4826,,,,,4826,,,,,False,2022-10-05 00:40:00
4827,,,,,4827,,,,,False,2022-10-05 01:00:00
4828,,,,,4828,,,,,False,2022-10-05 01:20:00
4829,,,,,4829,,,,,False,2022-10-05 01:40:00
4830,,,,,4830,,,,,False,2022-10-05 02:00:00
4831,,,,,4831,,,,,False,2022-10-05 02:20:00
4832,,,,,4832,,,,,False,2022-10-05 02:40:00
4833,,,,,4833,,,,,False,2022-10-05 03:00:00
4834,,,,,4834,,,,,False,2022-10-05 03:20:00
4835,,,,,4835,,,,,False,2022-10-05 03:40:00
4836,,,,,4836,,,,,False,2022-10-05 04:00:00
4837,,,,,4837,,,,,False,2022-10-05 04:20:00
4838,,,,,4838,,,,,False,2022-10-05 04:40:00
4839,,,,,4839,,,,,False,2022-10-05 05:00:00
4840,,,,,4840,,,,,False,2022-10-05 05:20:00
4841,,,,,4841,,,,,False,2022-10-05 05:40:00
4842,,,,,4842,,,,,False,2022-10-05 06:00:00
4843,,,,,4843,,,,,False,2022-10-05 06:20:00
4844,,,,,4844,,,,,False,2022-10-05 06:40:00
4845,84.14113714830707,82.43833639946581,81.36613849374802,83.3933796507909,4845,2022-10-05 07:00:00,10.0,7.0,,False,2022-10-05 07:00:00
4846,89.2753437852717,87.54251915750442,87.48517309670463,88.31886543434481,4846,2022-10-05 07:20:00,10.0,7.0,,False,2022-10-05 07:20:00
4847,92.21228730335687,90.40261407728599,89.22984176632919,90.84625110341045,4847,2022-10-05 07:40:00,10.0,7.0,,False,2022-10-05 07:40:00
4848,89.08867834748098,87.55645890110635,86.48557089889249,88.19908894971792,4848,2022-10-05 08:00:00,10.0,8.0,,False,2022-10-05 08:00:00
4849,86.32779436592237,84.69795968719184,83.40725698471921,87.38265623202028,4849,2022-10-05 08:20:00,10.0,8.0,,False,2022-10-05 08:20:00
4850,90.14365660435166,88.55523254253885,87.02653995161988,99.8778328063118,4850,2022-10-05 08:40:00,10.0,8.0,,False,2022-10-05 08:40:00
4851,91.04559619010992,89.26653180505542,87.75591267594078,102.58925049510151,4851,2022-10-05 09:00:00,10.0,9.0,,False,2022-10-05 09:00:00
4852,91.40168441586508,89.79429281043024,88.48645373261571,96.44395650203086,4852,2022-10-05 09:20:00,10.0,9.0,,False,2022-10-05 09:20:00
4853,97.23430291442162,95.65672700041293,93.99457139738898,96.8237823205024,4853,2022-10-05 09:40:00,10.0,9.0,,False,2022-10-05 09:40:00
4854,103.5386442543844,101.98119453139202,99.90333185544002,103.2389119799696,4854,2022-10-05 10:00:00,10.0,10.0,,False,2022-10-05 10:00:00
4855,100.50498921746603,98.8540578713864,96.46875963435963,99.48412336900824,4855,2022-10-05 10:20:00,10.0,10.0,,False,2022-10-05 10:20:00
4856,98.96817874761761,97.31282159472714,94.9379621204948,97.86957404192958,4856,2022-10-05 10:40:00,10.0,10.0,,False,2022-10-05 10:40:00
4857,97.46815908541336,95.78708754949048,93.6792419426482,96.19348420214428,4857,2022-10-05 11:00:00,10.0,11.0,,False,2022-10-05 11:00:00
4858,96.7833129191235,94.96273136117134,93.24960307069459,99.01214343714784,4858,2022-10-05 11:20:00,10.0,11.0,,False,2022-10-05 11:20:00
4859,96.07721598051353,94.32523685249741,92.7286813449206,99.56823336717497,4859,2022-10-05 11:40:00,10.0,11.0,,False,2022-10-05 11:40:00
4860,99.10642611063135,97.57588427095453,95.90416884481243,98.45161081434134,4860,2022-10-05 12:00:00,10.0,12.0,,False,2022-10-05 12:00:00
4861,98.37439454134463,96.69310302012111,95.08492601426977,97.4809066610058,4861,2022-10-05 12:20:00,10.0,12.0,,False,2022-10-05 12:20:00
4862,98.42962515671117,96.91109996823153,95.18811368438095,97.37085185392252,4862,2022-10-05 12:40:00,10.0,12.0,,False,2022-10-05 12:40:00
4863,99.4813229038259,97.94526763205859,95.96764936494186,98.10807957020847,4863,2022-10-05 13:00:00,10.0,13.0,,False,2022-10-05 13:00:00
4864,98.08988088887976,96.2484167326625,94.21598537681335,96.48620381401491,4864,2022-10-05 13:20:00,10.0,13.0,,False,2022-10-05 13:20:00
4865,98.51929278233908,96.57980190641786,94.62026479740874,96.54671882767772,4865,2022-10-05 13:40:00,10.0,13.0,,False,2022-10-05 13:40:00
4866,98.5808832314025,96.5595990658213,94.58796440939952,96.82244415109284,4866,2022-10-05 14:00:00,10.0,14.0,,False,2022-10-05 14:00:00
4867,98.60295043636587,96.58132464321865,94.39061506896194,96.88845118062727,4867,2022-10-05 14:20:00,10.0,14.0,,False,2022-10-05 14:20:00
4868,98.97277328744804,97.03048426997441,94.89148941934447,96.64037729946779,4868,2022-10-05 14:40:00,10.0,14.0,,False,2022-10-05 14:40:00
4869,101.26628720161449,99.38325330020425,96.37661744859413,99.3612428507999,4869,2022-10-05 15:00:00,10.0,15.0,,False,2022-10-05 15:00:00
4870,104.09930337424701,102.17257073267992,97.91944421939745,101.09695462337311,4870,2022-10-05 15:20:00,10.0,15.0,,False,2022-10-05 15:20:00
4871,101.30412330797972,99.52857847693052,97.23617011808403,99.85024857723602,4871,2022-10-05 15:40:00,10.0,15.0,,False,2022-10-05 15:40:00
4872,101.41226256309184,99.5897974578657,97.1280237947851,100.03624193627738,4872,2022-10-05 16:00:00,10.0,16.0,,False,2022-10-05 16:00:00
4873,103.31879243259918,101.50907033788774,99.71734341785864,102.20571396338676,4873,2022-10-05 16:20:00,10.0,16.0,,False,2022-10-05 16:20:00
4874,100.01568432450735,98.1213937829954,96.42552435957424,98.72288060567945,4874,2022-10-05 16:40:00,10.0,16.0,,False,2022-10-05 16:40:00
4875,98.67240675082695,96.81902784498891,95.08495861285587,96.86045657741252,4875,2022-10-05 17:00:00,10.0,17.0,,False,2022-10-05 17:00:00
4876,98.24818596887326,96.4921803044201,94.83797517751462,95.46970960702288,4876,2022-10-05 17:20:00,10.0,17.0,,False,2022-10-05 17:20:00
4877,97.47023590086121,95.71988634449811,94.05535251855507,93.5153201559342,4877,2022-10-05 17:40:00,10.0,17.0,,False,2022-10-05 17:40:00
4878,,,,,4878,,,,,False,2022-10-05 18:00:00
4879,,,,,4879,,,,,False,2022-10-05 18:20:00
4880,,,,,4880,,,,,False,2022-10-05 18:40:00
4881,,,,,4881,,,,,False,2022-10-05 19:00:00
4882,,,,,4882,,,,,False,2022-10-05 19:20:00
4883,,,,,4883,,,,,False,2022-10-05 19:40:00
4884,,,,,4884,,,,,False,2022-10-05 20:00:00
4885,,,,,4885,,,,,False,2022-10-05 20:20:00
4886,,,,,4886,,,,,False,2022-10-05 20:40:00
4887,,,,,4887,,,,,False,2022-10-05 21:00:00
4888,,,,,4888,,,,,False,2022-10-05 21:20:00
4889,,,,,4889,,,,,False,2022-10-05 21:40:00
4890,,,,,4890,,,,,False,2022-10-05 22:00:00
4891,,,,,4891,,,,,False,2022-10-05 22:20:00
4892,,,,,4892,,,,,False,2022-10-05 22:40:00
4893,,,,,4893,,,,,False,2022-10-05 23:00:00
4894,,,,,4894,,,,,False,2022-10-05 23:20:00
4895,,,,,4895,,,,,False,2022-10-05 23:40:00
4896,,,,,4896,,,,,False,2022-10-06 00:00:00
4897,,,,,4897,,,,,False,2022-10-06 00:20:00
4898,,,,,4898,,,,,False,2022-10-06 00:40:00
4899,,,,,4899,,,,,False,2022-10-06 01:00:00
4900,,,,,4900,,,,,False,2022-10-06 01:20:00
4901,,,,,4901,,,,,False,2022-10-06 01:40:00
4902,,,,,4902,,,,,False,2022-10-06 02:00:00
4903,,,,,4903,,,,,False,2022-10-06 02:20:00
4904,,,,,4904,,,,,False,2022-10-06 02:40:00
4905,,,,,4905,,,,,False,2022-10-06 03:00:00
4906,,,,,4906,,,,,False,2022-10-06 03:20:00
4907,,,,,4907,,,,,False,2022-10-06 03:40:00
4908,,,,,4908,,,,,False,2022-10-06 04:00:00
4909,,,,,4909,,,,,False,2022-10-06 04:20:00
4910,,,,,4910,,,,,False,2022-10-06 04:40:00
4911,,,,,4911,,,,,False,2022-10-06 05:00:00
4912,,,,,4912,,,,,False,2022-10-06 05:20:00
4913,,,,,4913,,,,,False,2022-10-06 05:40:00
4914,,,,,4914,,,,,False,2022-10-06 06:00:00
4915,,,,,4915,,,,,False,2022-10-06 06:20:00
4916,,,,,4916,,,,,False,2022-10-06 06:40:00
4917,103.00477893744588,101.3211316950424,99.49635085092618,101.91216565740126,4917,2022-10-06 07:00:00,10.0,7.0,,False,2022-10-06 07:00:00
4918,106.43218081503483,104.8946893241076,103.06986996500642,105.31917388563352,4918,2022-10-06 07:20:00,10.0,7.0,,False,2022-10-06 07:20:00
4919,109.03414496153596,107.48111253721314,105.54004437778998,107.6790430946514,4919,2022-10-06 07:40:00,10.0,7.0,,False,2022-10-06 07:40:00
4920,106.68899911163051,105.21786362817339,103.52278315692928,105.61737575497091,4920,2022-10-06 08:00:00,10.0,8.0,,False,2022-10-06 08:00:00
4921,105.23847761477478,103.59040715196282,101.69396746964797,103.76639124685587,4921,2022-10-06 08:20:00,10.0,8.0,,False,2022-10-06 08:20:00
4922,106.04491382923239,104.57605458766925,102.80328898910471,104.66131897134244,4922,2022-10-06 08:40:00,10.0,8.0,,False,2022-10-06 08:40:00
4923,106.94470088948596,105.3614721645369,103.13075850392903,104.9625693845083,4923,2022-10-06 09:00:00,10.0,9.0,,False,2022-10-06 09:00:00
4924,104.89358019147691,103.36319672772198,101.52647606151595,103.59720174048243,4924,2022-10-06 09:20:00,10.0,9.0,,False,2022-10-06 09:20:00
4925,101.36957638050282,99.9322788687787,98.22226068386924,100.60484149835065,4925,2022-10-06 09:40:00,10.0,9.0,,False,2022-10-06 09:40:00
4926,101.29854351384368,99.94056037230489,98.33311009787452,100.64172457617693,4926,2022-10-06 10:00:00,10.0,10.0,,False,2022-10-06 10:00:00
4927,103.94976670516665,102.50579138916369,100.52490874642086,102.92188885391425,4927,2022-10-06 10:20:00,10.0,10.0,,False,2022-10-06 10:20:00
4928,109.86473550612075,108.3580046638143,106.44500064785763,108.607075521322,4928,2022-10-06 10:40:00,10.0,10.0,,False,2022-10-06 10:40:00
4929,103.81934196750977,102.14970114344662,100.04833524184265,102.31313162487885,4929,2022-10-06 11:00:00,10.0,11.0,,False,2022-10-06 11:00:00
4930,94.26414862051277,92.70470972974488,90.80450325159326,93.12279205283295,4930,2022-10-06 11:20:00,10.0,11.0,,False,2022-10-06 11:20:00
4931,89.26262765650793,87.59840426422952,85.62944790456163,87.48100145733167,4931,2022-10-06 11:40:00,10.0,11.0,,False,2022-10-06 11:40:00
4932,78.37479631961932,76.4785674454784,75.09615852279113,77.35287024664123,4932,2022-10-06 12:00:00,10.0,12.0,,False,2022-10-06 12:00:00
4933,76.83348365616818,75.16614025808289,73.7829468120204,76.02103520742548,4933,2022-10-06 12:20:00,10.0,12.0,,False,2022-10-06 12:20:00
4934,84.94739447436905,83.41029704335008,81.42600883862613,83.400935936418,4934,2022-10-06 12:40:00,10.0,12.0,,False,2022-10-06 12:40:00
4935,84.07574667256638,82.79763549983008,81.47677611167178,83.79486927505684,4935,2022-10-06 13:00:00,10.0,13.0,,False,2022-10-06 13:00:00
4936,72.38480283266638,71.15446584004641,70.7440879073061,73.50259619312192,4936,2022-10-06 13:20:00,10.0,13.0,,True,2022-10-06 13:20:00
4937,67.33210074928823,66.02652917704076,65.74976788709577,68.2644890997403,4937,2022-10-06 13:40:00,10.0,13.0,,True,2022-10-06 13:40:00
4938,70.70200856650308,69.19651185984107,68.31765213576364,70.76393479263592,4938,2022-10-06 14:00:00,10.0,14.0,,True,2022-10-06 14:00:00
4939,63.24733629230863,61.80674055374129,61.00727894886202,63.33455580618795,4939,2022-10-06 14:20:00,10.0,14.0,,True,2022-10-06 14:20:00
4940,47.00143365671255,46.306423894003906,45.70855393594643,48.124377885490816,4940,2022-10-06 14:40:00,10.0,14.0,,True,2022-10-06 14:40:00
4941,50.26501309279989,49.55594720425449,49.24724348790062,51.8380674500288,4941,2022-10-06 15:00:00,10.0,15.0,,True,2022-10-06 15:00:00
4942,46.11806048161341,45.63675889781763,45.598421844389115,48.81464386644498,4942,2022-10-06 15:20:00,10.0,15.0,,True,2022-10-06 15:20:00
4943,40.87498489315769,40.70379647146262,40.33049754378099,43.25541293660831,4943,2022-10-06 15:40:00,10.0,15.0,,True,2022-10-06 15:40:00
4944,39.84914851171081,39.66486391106042,38.94207374368717,41.89114293638846,4944,2022-10-06 16:00:00,10.0,16.0,,True,2022-10-06 16:00:00
4945,46.19510579590155,45.68424030226037,45.05438764724928,47.643191133505525,4945,2022-10-06 16:20:00,10.0,16.0,,True,2022-10-06 16:20:00
4946,28.456333108990904,30.67848805316443,32.25752847156777,36.89742373572878,4946,2022-10-06 16:40:00,10.0,16.0,,True,2022-10-06 16:40:00
4947,6.968464508674771,19.495696375434434,26.480649833648314,35.048764941616014,4947,2022-10-06 17:00:00,10.0,17.0,,True,2022-10-06 17:00:00
4948,220.18539252787753,220.43534368338666,219.3224858989236,214.8237181724398,4948,2022-10-06 17:20:00,10.0,17.0,,False,2022-10-06 17:20:00
4949,229.19821252849917,229.90581446873938,229.32116717585842,224.76805136188554,4949,2022-10-06 17:40:00,10.0,17.0,,False,2022-10-06 17:40:00
4950,,,,,4950,,,,,False,2022-10-06 18:00:00
4951,,,,,4951,,,,,False,2022-10-06 18:20:00
4952,,,,,4952,,,,,False,2022-10-06 18:40:00
4953,,,,,4953,,,,,False,2022-10-06 19:00:00
4954,,,,,4954,,,,,False,2022-10-06 19:20:00
4955,,,,,4955,,,,,False,2022-10-06 19:40:00
4956,,,,,4956,,,,,True,2022-10-06 20:00:00
4957,,,,,4957,,,,,True,2022-10-06 20:20:00
4958,,,,,4958,,,,,True,2022-10-06 20:40:00
4959,,,,,4959,,,,,False,2022-10-06 21:00:00
4960,,,,,4960,,,,,False,2022-10-06 21:20:00
4961,,,,,4961,,,,,False,2022-10-06 21:40:00
4962,,,,,4962,,,,,False,2022-10-06 22:00:00
4963,,,,,4963,,,,,False,2022-10-06 22:20:00
4964,,,,,4964,,,,,False,2022-10-06 22:40:00
4965,,,,,4965,,,,,False,2022-10-06 23:00:00
4966,,,,,4966,,,,,False,2022-10-06 23:20:00
4967,,,,,4967,,,,,False,2022-10-06 23:40:00
4968,,,,,4968,,,,,False,2022-10-07 00:00:00
4969,,,,,4969,,,,,False,2022-10-07 00:20:00
4970,,,,,4970,,,,,False,2022-10-07 00:40:00
4971,,,,,4971,,,,,False,2022-10-07 01:00:00
4972,,,,,4972,,,,,False,2022-10-07 01:20:00
4973,,,,,4973,,,,,False,2022-10-07 01:40:00
4974,,,,,4974,,,,,False,2022-10-07 02:00:00
4975,,,,,4975,,,,,False,2022-10-07 02:20:00
4976,,,,,4976,,,,,False,2022-10-07 02:40:00
4977,,,,,4977,,,,,False,2022-10-07 03:00:00
4978,,,,,4978,,,,,False,2022-10-07 03:20:00
4979,,,,,4979,,,,,False,2022-10-07 03:40:00
4980,,,,,4980,,,,,False,2022-10-07 04:00:00
4981,,,,,4981,,,,,False,2022-10-07 04:20:00
4982,,,,,4982,,,,,False,2022-10-07 04:40:00
4983,,,,,4983,,,,,False,2022-10-07 05:00:00
4984,,,,,4984,,,,,False,2022-10-07 05:20:00
4985,,,,,4985,,,,,False,2022-10-07 05:40:00
4986,,,,,4986,,,,,False,2022-10-07 06:00:00
4987,,,,,4987,,,,,False,2022-10-07 06:20:00
4988,,,,,4988,,,,,False,2022-10-07 06:40:00
4989,261.46338626202396,262.23128212306165,261.0495178845516,258.4141299412103,4989,2022-10-07 07:00:00,10.0,7.0,,False,2022-10-07 07:00:00
4990,266.1276103380335,266.82273669583594,265.9129004474996,263.356658446651,4990,2022-10-07 07:20:00,10.0,7.0,,True,2022-10-07 07:20:00
4991,263.9237332655485,264.40716033476826,263.31428513368746,260.632900258198,4991,2022-10-07 07:40:00,10.0,7.0,,True,2022-10-07 07:40:00
4992,262.7631837041853,263.4327241902233,262.5234081967508,259.675668138581,4992,2022-10-07 08:00:00,10.0,8.0,,False,2022-10-07 08:00:00
4993,262.64228020556163,263.29389661495725,262.0962380274349,259.24012588189703,4993,2022-10-07 08:20:00,10.0,8.0,,False,2022-10-07 08:20:00
4994,264.29994672084763,264.8444408252141,263.77034339786235,260.927760068218,4994,2022-10-07 08:40:00,10.0,8.0,,True,2022-10-07 08:40:00
