,p1_avg [Pa],p2_avg [Pa],p3_avg [Pa],p1_avg [mb],p2_avg [mb],p3_avg [mb]
6549,103237.13652565678,103241.89533262342,103243.92821467189,1032.3713652565675,1032.4189533262343,1032.4392821467186
6550,103227.51359732969,103232.22976471251,103234.26330425417,1032.275135973297,1032.3222976471252,1032.3426330425418
6551,103225.97388225314,103230.55723844218,103232.63000967761,1032.2597388225313,1032.305572384422,1032.3263000967759
6552,103231.83688227604,103236.42447802344,103238.51875191146,1032.3183688227602,1032.3642447802342,1032.3851875191147
6553,103225.27416550157,103229.86393666042,103231.9841512776,1032.2527416550154,1032.298639366604,1032.319841512776
6554,103189.8367858052,103194.56923256094,103196.72887709114,1031.8983678580519,1031.9456923256096,1031.9672887709116
6555,103179.45233586666,103184.1680316349,103186.33546627552,1031.7945233586668,1031.8416803163489,1031.863354662755
6556,103181.7160396979,103186.24552457916,103188.37095559218,1031.817160396979,1031.8624552457916,1031.883709555922
6557,103185.85071751615,103190.40777642657,103192.5586924625,1031.8585071751615,1031.9040777642656,1031.9255869246251
6558,103183.1255693948,103187.6659214047,103189.80746249636,1031.8312556939482,1031.8766592140469,1031.8980746249638
6559,103190.43285684427,103194.86683011093,103197.00236419428,1031.9043285684427,1031.9486683011094,1031.9700236419428
6560,103193.95523220574,103198.3290503526,103200.48116145052,1031.9395523220571,1031.983290503526,1032.0048116145051
6561,103197.1095365948,103201.39775522918,103203.57947414533,1031.9710953659478,1032.0139775522916,1032.0357947414532
6562,103168.27511983333,103172.27208757919,103174.5540128651,1031.682751198333,1031.7227208757915,1031.745540128651
6563,103165.83420415106,103169.76434837864,103172.0473595698,1031.6583420415104,1031.6976434837864,1031.720473595698
6564,103170.87840932916,103174.82412659374,103177.01835329321,1031.7087840932916,1031.7482412659376,1031.7701835329322
6565,103148.92605392657,103152.90352230311,103155.07820356199,1031.4892605392656,1031.5290352230313,1031.5507820356197
6566,103117.55686341666,103121.52539461979,103123.80084901406,1031.175568634167,1031.215253946198,1031.2380084901408
6567,103108.23457803542,103112.20994148855,103114.46862019427,1031.0823457803542,1031.1220994148853,1031.1446862019427
6568,103099.14841596616,103103.10270940572,103105.38730163385,1030.9914841596615,1031.031027094057,1031.0538730163385
6569,103092.85878556092,103096.7384182276,103099.12184615625,1030.9285878556093,1030.967384182276,1030.9912184615625
6570,103084.29206581667,103088.26638363436,103090.59918848905,1030.8429206581666,1030.8826638363437,1030.9059918848907
6571,103059.4985947,103063.44756494428,103065.7682595422,1030.594985947,1030.6344756494427,1030.6576825954219
6572,103052.02262878593,103056.07086581198,103058.38423611509,1030.5202262878593,1030.5607086581194,1030.583842361151
6573,103051.94300376979,103055.9439351073,103058.3256338302,1030.519430037698,1030.5594393510726,1030.583256338302
6574,103061.59754206458,103065.60414665467,103067.9769224177,1030.6159754206458,1030.6560414665469,1030.679769224177
6575,103072.70983410416,103076.74081815364,103079.11077886926,1030.7270983410417,1030.7674081815367,1030.7911077886927
6576,103075.46734489167,103079.57727563228,103081.97403393385,1030.754673448917,1030.795772756323,1030.8197403393388
6577,103082.0329331401,103086.25738351667,103088.64490502865,1030.820329331401,1030.8625738351668,1030.8864490502865
6578,103084.67549241615,103089.00266739583,103091.49989745209,1030.8467549241616,1030.8900266739583,1030.9149989745208
6579,103095.78883646772,103100.07911490052,103102.61865092916,1030.9578883646773,1031.0007911490052,1031.0261865092916
6580,103114.75218249844,103119.10444561303,103121.70285042709,1031.1475218249843,1031.1910444561304,1031.2170285042707
6581,103106.78076194531,103111.24817141719,103113.86786189949,1031.0678076194533,1031.1124817141715,1031.1386786189946
6582,103110.24328551821,103114.8566655578,103117.59484197084,1031.1024328551823,1031.1485666555784,1031.1759484197082
6583,103116.55012627761,103121.19910749113,103123.90731495261,1031.1655012627762,1031.2119910749116,1031.2390731495261
6584,103105.42065107134,103110.65754531928,103113.63053973853,1031.0542065107136,1031.1065754531928,1031.1363053973855
6585,103110.43156016094,103115.7950995974,103118.74224331041,1031.1043156016094,1031.1579509959738,1031.187422433104
6586,103099.62318066561,103104.93063589532,103107.92077732865,1030.9962318066562,1031.0493063589533,1031.0792077732865
6587,103094.48345823541,103099.74120671615,103102.76367751042,1030.9448345823541,1030.9974120671613,1031.0276367751044
6588,103079.52871921353,103084.856435275,103087.91215506823,1030.7952871921352,1030.84856435275,1030.8791215506824
6589,103056.35512544429,103061.6702487776,103064.58925753803,1030.5635512544427,1030.6167024877761,1030.64589257538
6590,103028.70350545367,103034.14208570938,103036.99637799636,1030.2870350545365,1030.3414208570937,1030.3699637799637
6591,102992.99476092553,102998.48921306562,103001.25049913126,1029.9299476092551,1029.9848921306564,1030.0125049913127
6592,102974.51527903437,102979.80212938593,102982.53345475833,1029.7451527903438,1029.7980212938594,1029.8253345475832
6593,102957.96504399218,102963.21852118593,102965.89800468438,1029.579650439922,1029.6321852118595,1029.6589800468437
6594,102937.92121875627,102943.15916960676,102945.95181298646,1029.3792121875626,1029.4315916960677,1029.4595181298646
6595,102931.95201865469,102937.12762432708,102939.98359565469,1029.319520186547,1029.3712762432706,1029.399835956547
6596,102913.81213175626,102918.99272209062,102921.66530209375,1029.1381213175625,1029.1899272209062,1029.2166530209377
6597,102896.75513824115,102901.94049694322,102904.52791572292,1028.9675513824113,1029.0194049694326,1029.045279157229
6598,102890.30226442395,102895.38945517187,102898.0031769198,1028.9030226442396,1028.9538945517188,1028.9800317691981
6599,102892.49910967448,102897.63185826821,102900.30045199113,1028.9249910967449,1028.9763185826823,1029.0030045199114
6600,102879.51487663698,102884.50748019792,102887.1521069651,1028.7951487663697,1028.845074801979,1028.8715210696512
6601,102880.87745497865,102885.89831201406,102888.54028501354,1028.8087745497864,1028.8589831201407,1028.8854028501353
6602,102866.8939917099,102871.88769935574,102874.3553302552,1028.668939917099,1028.7188769935572,1028.7435533025518
6603,102856.69349981823,102861.61496630311,102864.07210868021,1028.5669349981822,1028.6161496630314,1028.6407210868022
6604,102833.32329928906,102838.0729210224,102840.29131508648,1028.3332329928903,1028.3807292102238,1028.4029131508646
6605,102819.6690743323,102824.29914636823,102826.35219273281,1028.196690743323,1028.2429914636823,1028.2635219273282
6606,102835.99785720155,102840.54016496772,102842.5355168,1028.3599785720157,1028.405401649677,1028.425355168
6607,102861.69380987657,102866.12666932394,102868.14852912031,1028.6169380987658,1028.6612666932397,1028.681485291203
6608,102868.58272795781,102872.93394499634,102874.94640099427,1028.6858272795782,1028.7293394499634,1028.7494640099426
6609,102873.74541128542,102877.97019918125,102879.99476734218,1028.737454112854,1028.7797019918123,1028.799947673422
6610,102869.18668347344,102873.34527043176,102875.33184633178,1028.6918668347346,1028.7334527043176,1028.7533184633178
6611,102861.34302422761,102865.57050328697,102867.58640514637,1028.613430242276,1028.6557050328697,1028.6758640514636
6612,102869.87787788542,102874.10045444843,102876.18342127292,1028.698778778854,1028.7410045444844,1028.761834212729
6613,102851.89399804895,102856.01248992603,102858.13680380312,1028.5189399804894,1028.5601248992605,1028.5813680380313
6614,102830.14875628334,102834.29036402136,102836.37664192395,1028.3014875628332,1028.3429036402135,1028.3637664192397
6615,102814.65670209585,102818.79682931979,102820.88100098958,1028.1465670209584,1028.1879682931979,1028.2088100098956
6616,102803.76437524323,102807.90335553959,102810.0160905599,1028.0376437524321,1028.0790335553959,1028.100160905599
6617,102795.04226599791,102799.15944174949,102801.29615105521,1027.9504226599793,1027.991594417495,1028.0129615105523
6618,102771.78761242446,102776.00366972604,102778.13401193074,1027.7178761242449,1027.7600366972604,1027.7813401193075
6619,102757.56790889322,102761.80976535,102763.98165578124,1027.5756790889322,1027.6180976535,1027.6398165578128
6620,102744.93558399165,102749.1903622802,102751.39283417397,1027.4493558399165,1027.491903622802,1027.5139283417395
6621,102730.71893725311,102734.89492422812,102737.15382599062,1027.3071893725312,1027.3489492422812,1027.3715382599062
6622,102722.88153992812,102726.98832638803,102729.27026194167,1027.228815399281,1027.2698832638805,1027.2927026194168
6623,102698.3178747698,102702.40790217968,102704.67503121198,1026.983178747698,1027.024079021797,1027.0467503121197
6624,102670.33700295677,102674.44775021875,102676.71649157135,1026.7033700295678,1026.7444775021875,1026.7671649157135
6625,102655.85922546043,102659.96930565104,102662.25441253697,1026.5585922546043,1026.5996930565102,1026.6225441253698
6626,102655.22373424322,102659.27752189842,102661.59230251562,1026.5522373424324,1026.5927752189846,1026.615923025156
6627,102641.2432986073,102645.23966249739,102647.60300664688,1026.4124329860729,1026.452396624974,1026.4760300664686
6628,102621.35452650573,102625.33613769739,102627.70157678022,1026.2135452650573,1026.253361376974,1026.2770157678021
6629,102600.07238872188,102604.05409610314,102606.41263849792,1026.0007238872188,1026.0405409610314,1026.064126384979
6630,102579.30918216928,102583.31666110885,102585.68704473176,1025.7930918216925,1025.8331666110885,1025.8568704473178
6631,102565.1355911026,102569.13368331458,102571.52216451147,1025.651355911026,1025.691336833146,1025.7152216451145
6632,102542.68716348855,102546.67851093019,102549.09249857238,1025.4268716348854,1025.4667851093022,1025.490924985724
6633,102519.00354513437,102522.96265790574,102525.41989802812,1025.1900354513439,1025.2296265790574,1025.2541989802812
6634,102515.15102208906,102519.12897091667,102521.60888801771,1025.1515102208907,1025.1912897091668,1025.216088880177
6635,102512.32760725834,102516.2789854125,102518.78884881616,1025.1232760725834,1025.1627898541249,1025.1878884881612
6636,102501.547609925,102505.60157037813,102508.09657638439,1025.0154760992502,1025.0560157037812,1025.0809657638436
6637,102512.0675822427,102516.16135017501,102518.67527504532,1025.1206758224268,1025.16161350175,1025.1867527504533
6638,102508.37005094218,102512.51152438385,102515.03975074583,1025.083700509422,1025.1251152438385,1025.1503975074584
6639,102504.93439125885,102509.08575983907,102511.57291954792,1025.0493439125885,1025.0908575983906,1025.1157291954792
6640,102511.99305430417,102516.15322312083,102518.62172271925,1025.1199305430416,1025.1615322312084,1025.1862172271929
6641,102500.37257492657,102504.49359050053,102506.96048839636,1025.0037257492656,1025.044935905005,1025.0696048839636
6642,102502.98701427657,102507.12032141667,102509.66419090834,1025.0298701427657,1025.0712032141666,1025.0966419090832
6643,102507.422254387,102511.82303219869,102514.42998408906,1025.0742225438698,1025.118230321987,1025.1442998408904
6644,102499.04104588646,102503.41442257448,102506.01234898854,1024.9904104588647,1025.034144225745,1025.0601234898854
6645,102479.00019232501,102483.5254003198,102486.21825800312,1024.79000192325,1024.8352540031979,1024.8621825800312
6646,102497.09731467812,102501.78156094062,102504.44915427137,1024.970973146781,1025.0178156094064,1025.0444915427136
6647,102503.34844190156,102507.99492626353,102510.73414698127,1025.0334844190156,1025.0799492626354,1025.1073414698126
6648,102501.75027733647,102506.65392351613,102509.66631042605,1025.0175027733646,1025.0665392351614,1025.0966631042604
6649,102496.03889222605,102500.80796167866,102503.74668252187,1024.9603889222603,1025.0080796167863,1025.0374668252184
6650,102492.58346412552,102497.0957188224,102499.75107896407,1024.9258346412553,1024.9709571882238,1024.9975107896405
6651,102491.48936412031,102495.87496048072,102498.50997585418,1024.9148936412034,1024.9587496048073,1024.9850997585415
6652,102479.2732878776,102483.70481924011,102486.41237182447,1024.792732878776,1024.837048192401,1024.8641237182449
6653,102464.95994182448,102469.42054237082,102472.10166338437,1024.6495994182449,1024.6942054237084,1024.7210166338436
6654,102456.43591104582,102461.00481533646,102463.7905900328,1024.5643591104583,1024.6100481533645,1024.6379059003282
6655,102457.68760042553,102462.35462998385,102464.97207177292,1024.5768760042552,1024.6235462998386,1024.6497207177292
6656,102443.98830514429,102449.125824913,102451.79474284896,1024.4398830514426,1024.4912582491304,1024.5179474284896
6657,102453.13150402968,102458.22217375053,102460.89593355313,1024.531315040297,1024.5822217375053,1024.6089593355316
6658,102439.48922199948,102444.63541043852,102447.07183424114,1024.394892219995,1024.4463541043856,1024.4707183424116
6659,102431.81387846303,102436.88523286303,102439.21710677656,1024.31813878463,1024.36885232863,1024.3921710677657
6660,102394.25645528699,102399.28749799637,102401.53616839324,1023.9425645528698,1023.9928749799635,1024.0153616839323
6661,102364.40257859792,102369.41298824323,102371.62209624062,1023.6440257859791,1023.6941298824323,1023.7162209624064
6662,102337.70346252552,102342.62788269791,102344.7339538802,1023.3770346252552,1023.4262788269791,1023.447339538802
6663,102314.6522866224,102319.5976539677,102321.71354577864,1023.146522866224,1023.1959765396772,1023.2171354577865
6664,102289.75907658438,102294.85033368542,102296.90949595677,1022.8975907658437,1022.9485033368543,1022.9690949595677
6665,102278.40866757865,102283.78499176979,102285.88712424532,1022.7840866757865,1022.837849917698,1022.8588712424531
6666,102256.10379581353,102261.59565800833,102263.86841159064,1022.5610379581353,1022.6159565800834,1022.6386841159061
6667,102242.85694933386,102248.56496144115,102250.9263078297,1022.4285694933386,1022.4856496144115,1022.5092630782968
6668,102231.64698664792,102237.50912438698,102239.96502013803,1022.3164698664791,1022.3750912438697,1022.3996502013802
6669,102222.2194665177,102228.03933181876,102230.62238902968,1022.222194665177,1022.2803933181875,1022.3062238902969
6670,102209.82867166093,102215.36081041093,102218.05038092707,1022.0982867166093,1022.1536081041093,1022.1805038092708
6671,102190.44165288855,102195.93507431926,102198.60582011302,1021.9044165288855,1021.9593507431927,1021.9860582011302
6672,102172.9761018901,102178.20181592448,102180.90728818282,1021.7297610189011,1021.7820181592449,1021.8090728818282
6673,102154.58642225989,102159.61134186198,102162.21054041667,1021.545864222599,1021.5961134186199,1021.6221054041665
6674,102137.20785382917,102142.20511564947,102144.744287725,1021.3720785382918,1021.4220511564948,1021.44744287725
6675,102123.8268646677,102128.39396476302,102130.95190111354,1021.238268646677,1021.2839396476303,1021.3095190111354
6676,102110.05637375989,102113.78664828905,102116.27961245885,1021.1005637375989,1021.1378664828907,1021.1627961245886
6677,102109.63822404375,102113.46621737239,102115.75440260312,1021.0963822404377,1021.1346621737241,1021.1575440260312
6678,102104.56685778488,102108.23258560104,102110.42899504479,1021.0456685778489,1021.0823258560105,1021.1042899504481
6679,102090.62609969947,102093.83870337604,102096.23835178853,1020.9062609969949,1020.9383870337605,1020.9623835178854
6680,102082.21290160416,102085.19921038019,102087.62837914843,1020.8221290160417,1020.851992103802,1020.8762837914845
6681,102090.19867271355,102093.50977035574,102095.67253189323,1020.9019867271354,1020.9350977035573,1020.9567253189324
6682,102106.90430975104,102110.03653089688,102112.29982300363,1021.0690430975104,1021.1003653089687,1021.1229982300365
6683,102091.89257891459,102094.43231136563,102096.9441758875,1020.9189257891459,1020.9443231136561,1020.9694417588751
6684,102062.26931451302,102064.00762120157,102066.97210641565,1020.6226931451301,1020.6400762120157,1020.6697210641562
6685,102046.57608154634,102049.11708030781,102051.92174661926,1020.4657608154636,1020.491170803078,1020.5192174661928
6686,102037.4549481047,102040.24680286927,102043.00505725833,1020.3745494810469,1020.4024680286927,1020.4300505725834
6687,102023.88026495886,102025.9876939422,102029.26052906667,1020.2388026495885,1020.2598769394219,1020.2926052906666
6688,102041.82271111927,102044.1416457547,102047.12644240365,1020.4182271111928,1020.4414164575469,1020.4712644240365
6689,102060.70896759219,102063.61698698488,102066.1721869177,1020.607089675922,1020.6361698698489,1020.6617218691772
6690,102067.39827663958,102070.66239181979,102073.09853213179,1020.6739827663957,1020.7066239181979,1020.7309853213178
6691,102064.6154759974,102067.94050434323,102070.38414442916,1020.6461547599739,1020.6794050434323,1020.7038414442916
6692,102068.22416666459,102071.65867039688,102074.07896127344,1020.6822416666458,1020.7165867039689,1020.7407896127344
6693,102080.60118686355,102084.36169373803,102086.70208294531,1020.8060118686353,1020.8436169373803,1020.867020829453
6694,102052.71852516301,102056.5343150922,102058.87754120573,1020.5271852516302,1020.565343150922,1020.5887754120573
6695,102043.41866891824,102047.26339370104,102049.60120707136,1020.4341866891823,1020.4726339370105,1020.4960120707135
6696,102039.85486276302,102043.70033360834,102046.03638339374,1020.3985486276302,1020.4370033360833,1020.4603638339374
6697,102037.02223329531,102040.7783097448,102043.12822446457,1020.3702223329532,1020.4077830974478,1020.4312822446458
6698,102018.03390028645,102021.77955733803,102024.18492467709,1020.1803390028646,1020.2177955733803,1020.2418492467709
6699,102006.83945457553,102010.59867685052,102013.01422500782,1020.0683945457552,1020.1059867685052,1020.1301422500782
6700,101980.23598417449,101984.06081857864,101986.49098130105,1019.8023598417448,1019.8406081857864,1019.8649098130104
6701,101960.34861580573,101964.19354470678,101966.66018462655,1019.6034861580573,1019.6419354470678,1019.6666018462655
6702,101952.22123144011,101956.0581621224,101958.53165644949,1019.522212314401,1019.5605816212241,1019.5853165644949
6703,101942.81366401458,101946.55066393803,101949.11853701719,1019.4281366401459,1019.4655066393802,1019.4911853701718
6704,101920.06648200103,101923.71083690415,101926.37715704688,1019.2006648200104,1019.2371083690416,1019.2637715704686
6705,101912.47073189949,101916.05130231302,101918.79169678959,1019.1247073189949,1019.1605130231303,1019.1879169678958
6706,101901.32247759584,101904.86089826823,101907.69001080155,1019.0132247759582,1019.0486089826824,1019.0769001080156
6707,101908.66857508854,101912.35252618333,101915.10089405678,1019.0866857508853,1019.1235252618334,1019.1510089405676
6708,101888.7945054651,101892.555021575,101895.24887307655,1018.8879450546509,1018.9255502157501,1018.9524887307656
6709,101868.87111606353,101872.84241221301,101875.41283120155,1018.6887111606354,1018.7284241221301,1018.7541283120157
6710,101856.77746422864,101860.73202153073,101863.34403619634,1018.5677746422864,1018.6073202153073,1018.6334403619636
6711,101854.54341523594,101858.4315467771,101861.09479463697,1018.5454341523593,1018.584315467771,1018.6109479463698
6712,101855.16104156822,101858.92139015054,101861.71849196874,1018.5516104156823,1018.5892139015052,1018.6171849196874
6713,101868.08093324011,101871.90009149739,101874.69130061823,1018.680809332401,1018.7190009149738,1018.7469130061822
6714,101876.77299137917,101880.64412456354,101883.52209707188,1018.7677299137918,1018.8064412456355,1018.8352209707186
6715,101865.15047395937,101869.1195354125,101871.98236992813,1018.6515047395937,1018.6911953541248,1018.7198236992814
6716,101864.94122569793,101869.07674656146,101872.05019281457,1018.6494122569791,1018.6907674656145,1018.7205019281457
6717,101867.6464597151,101871.80899441667,101874.66434321563,1018.6764645971512,1018.7180899441668,1018.7466434321564
6718,101856.08622514218,101860.24047354843,101862.9538593953,1018.560862251422,1018.6024047354844,1018.629538593953
6719,101854.60855467708,101858.76741116197,101861.54996902292,1018.5460855467707,1018.5876741116199,1018.6154996902292
6720,101869.18794147449,101873.38928134687,101876.15949965312,1018.6918794147449,1018.7338928134687,1018.7615949965311
6721,101882.00781520053,101886.20443723594,101888.90165019635,1018.8200781520053,1018.8620443723594,1018.8890165019635
6722,101879.92797206093,101884.08111822186,101886.41373381876,1018.7992797206094,1018.8408111822188,1018.8641373381874
6723,101874.19961333177,101878.56516434687,101880.84149185625,1018.7419961333178,1018.7856516434687,1018.8084149185627
6724,101868.13245623386,101872.5341370047,101874.90781391042,1018.6813245623387,1018.7253413700467,1018.7490781391042
6725,101869.28562187761,101873.68483985573,101876.11853793073,1018.692856218776,1018.7368483985573,1018.7611853793071
6726,101873.29607345417,101877.683494975,101880.13825463332,1018.7329607345416,1018.77683494975,1018.8013825463332
6727,101863.49068950104,101867.91412491823,101870.41173985157,1018.6349068950103,1018.6791412491823,1018.7041173985156
6728,101851.00567749115,101855.64890652239,101858.26228660521,1018.5100567749115,1018.5564890652239,1018.582622866052
6729,101844.36655685,101848.93714335625,101851.70797731614,1018.4436655685001,1018.4893714335625,1018.5170797731615
6730,101835.5341845349,101840.21696935,101842.99904491978,1018.355341845349,1018.4021696935,1018.4299904491979
6731,101821.52585598489,101825.96283328437,101828.73858979219,1018.2152585598488,1018.2596283328438,1018.2873858979218
6732,101801.99713464061,101806.3167803604,101808.9329858802,1018.0199713464062,1018.0631678036042,1018.0893298588022
6733,101763.02402736615,101767.37621249532,101769.90104026876,1017.6302402736613,1017.673762124953,1017.6990104026875
6734,101751.19195876147,101755.5375730776,101758.06621304218,1017.5119195876147,1017.555375730776,1017.5806621304218
6735,101739.79254426928,101744.03732102604,101746.57287923907,1017.3979254426928,1017.4403732102605,1017.4657287923907
6736,101691.90984448281,101696.3554099823,101698.83199365,1016.9190984448283,1016.9635540998229,1016.9883199365
6737,101688.09140137864,101692.41442314167,101695.00462955469,1016.8809140137864,1016.9241442314167,1016.9500462955469
6738,101670.6578246599,101674.93741225364,101677.56085334011,1016.706578246599,1016.7493741225364,1016.775608533401
6739,101652.13609954219,101656.28672587135,101658.97062383905,1016.521360995422,1016.5628672587135,1016.5897062383906
6740,101635.5304632849,101639.7001655521,101642.35864876927,1016.3553046328489,1016.3970016555209,1016.4235864876927
6741,101611.88699722447,101616.20082168489,101618.8172096552,1016.118869972245,1016.162008216849,1016.1881720965521
6742,101594.88463415261,101599.27194609167,101601.90030796197,1015.948846341526,1015.9927194609168,1016.0190030796198
6743,101578.63963410312,101582.99193921927,101585.61133608645,1015.7863963410313,1015.8299193921928,1015.8561133608645
6744,101571.25076608751,101575.53679372188,101578.20081939062,1015.712507660875,1015.7553679372188,1015.7820081939063
6745,101579.60772228228,101583.78499195416,101586.43435286717,1015.796077222823,1015.8378499195417,1015.8643435286718
6746,101570.71806073228,101574.89482303697,101577.52730482552,1015.7071806073228,1015.7489482303697,1015.7752730482553
6747,101557.77942301199,101561.99819757344,101564.58357955,1015.5777942301197,1015.6199819757343,1015.6458357954999
6748,101541.51938637189,101545.78662683906,101548.35176716719,1015.4151938637187,1015.4578662683906,1015.483517671672
6749,101538.7660562573,101543.02402222813,101545.58414602707,1015.387660562573,1015.4302402222812,1015.4558414602708
6750,101533.97867359583,101538.18841113697,101540.73827453594,1015.3397867359583,1015.3818841113697,1015.4073827453594
6751,101538.31567523228,101542.51007751875,101545.05880710833,1015.3831567523229,1015.4251007751876,1015.4505880710832
6752,101555.48558470052,101559.66609619271,101562.2312443547,1015.5548558470052,1015.5966609619271,1015.6223124435469
6753,101578.52190704114,101582.64397354324,101585.23233028021,1015.7852190704114,1015.8264397354324,1015.852323302802
6754,101587.92311874792,101592.01058054791,101594.5986379151,1015.879231187479,1015.9201058054794,1015.945986379151
6755,101586.68476736458,101590.72349910939,101593.31584832656,1015.8668476736458,1015.9072349910937,1015.9331584832656
6756,101584.28845886614,101588.3264839151,101590.92749737605,1015.8428845886615,1015.8832648391509,1015.9092749737605
6757,101580.91979063385,101584.98385952553,101587.59697335417,1015.8091979063386,1015.8498385952553,1015.8759697335418
6758,101570.81960782915,101574.9181303797,101577.54577990832,1015.7081960782917,1015.7491813037967,1015.7754577990833
6759,101577.56150106303,101581.55623249062,101584.20748309896,1015.7756150106302,1015.8155623249062,1015.8420748309895
6760,101561.08214526145,101565.22498832812,101567.86999474115,1015.6108214526146,1015.6522498832812,1015.6786999474115
6761,101568.67600088126,101572.92908955886,101575.69774818073,1015.6867600088124,1015.7292908955885,1015.7569774818073
6762,101573.45194189009,101577.59088484792,101580.84838859062,1015.734519418901,1015.7759088484792,1015.8084838859062
6763,101564.51644548387,101568.38092988385,101572.0014887474,1015.6451644548386,1015.6838092988386,1015.7200148874739
6764,101560.63884260364,101564.32094567188,101567.92219238853,1015.6063884260363,1015.6432094567188,1015.6792219238854
6765,101554.0187004974,101557.76512446094,101561.30647584063,1015.540187004974,1015.5776512446093,1015.6130647584063
6766,101550.59176703072,101554.31328265104,101557.88597193333,1015.5059176703073,1015.5431328265105,1015.5788597193333
6767,101549.30014774896,101552.88713037239,101556.60908730104,1015.4930014774895,1015.528871303724,1015.5660908730105
6768,101561.69031196459,101565.05423194896,101568.96487836303,1015.6169031196458,1015.6505423194895,1015.6896487836301
6769,101566.0507289698,101569.66932834791,101573.48013434584,1015.6605072896978,1015.6966932834791,1015.7348013434582
6770,101550.85522623177,101554.61496601978,101558.37329358803,1015.5085522623177,1015.5461496601979,1015.5837329358801
6771,101549.26617092083,101553.1765916526,101556.8960915224,1015.4926617092084,1015.531765916526,1015.568960915224
6772,101537.02203421092,101540.915577825,101544.53211286145,1015.3702203421093,1015.40915577825,1015.4453211286146
6773,101535.65115314844,101539.63200072448,101543.28185345522,1015.3565115314842,1015.3963200072448,1015.432818534552
6774,101530.62919693698,101534.52610752916,101538.14184811927,1015.3062919693698,1015.3452610752918,1015.3814184811929
6775,101548.55128307657,101552.10405985313,101555.84088376041,1015.4855128307656,1015.5210405985313,1015.5584088376042
6776,101560.96278844531,101563.60455500835,101567.4657849677,1015.6096278844532,1015.6360455500833,1015.6746578496773
6777,101551.75136254114,101554.85499016511,101558.6883635854,1015.5175136254114,1015.548549901651,1015.5868836358543
6778,101559.14127530102,101562.43095511981,101566.15925310207,1015.5914127530106,1015.6243095511978,1015.6615925310209
6779,101547.00583664843,101550.22244201666,101553.78959705729,1015.4700583664844,1015.5022244201666,1015.5378959705729
6780,101535.16539666301,101538.86691243698,101541.92031115104,1015.3516539666301,1015.3886691243698,1015.4192031115103
6781,101534.20040918958,101537.67486729949,101540.61093310677,1015.3420040918959,1015.3767486729948,1015.4061093310676
6782,101540.90631952709,101544.36065249999,101546.7689814328,1015.4090631952707,1015.4436065249998,1015.4676898143281
6783,101531.705047425,101534.97973664584,101537.63806810886,1015.31705047425,1015.3497973664585,1015.3763806810886
6784,101534.52037456458,101537.13105260208,101540.19402508125,1015.3452037456459,1015.3713105260208,1015.4019402508126
6785,101539.5266838224,101542.4028976974,101545.76110280157,1015.395266838224,1015.4240289769741,1015.4576110280155
6786,101545.41869878072,101548.4771247776,101551.80681071407,1015.4541869878072,1015.484771247776,1015.5180681071407
6787,101545.24540358126,101548.28123111042,101551.54785365937,1015.4524540358126,1015.4828123111041,1015.5154785365937
6788,101549.94869940053,101553.18100431615,101556.49733814897,1015.4994869940052,1015.5318100431614,1015.5649733814896
6789,101572.05696840104,101575.27426805,101578.53251214427,1015.7205696840105,1015.7527426805,1015.7853251214426
6790,101588.25682620208,101591.5122670094,101594.97264513282,1015.8825682620208,1015.9151226700938,1015.9497264513283
6791,101585.59503921459,101588.93642952395,101592.26500340208,1015.8559503921459,1015.8893642952396,1015.9226500340208
6792,101611.00634195052,101614.5699026802,101617.98665505572,1016.1100634195052,1016.1456990268022,1016.1798665505572
6793,101621.51383075416,101624.97297559532,101628.68760334792,1016.2151383075417,1016.2497297559531,1016.2868760334792
6794,101604.10982935158,101607.64706360156,101611.36636590782,1016.0410982935156,1016.0764706360156,1016.1136636590782
6795,101603.9733286547,101607.67402960052,101611.41207724792,1016.039733286547,1016.0767402960051,1016.1141207724792
6796,101621.0568345927,101624.57952406614,101628.52423082186,1016.2105683459272,1016.2457952406614,1016.2852423082187
6797,101605.12219058022,101608.64815398178,101612.13824524323,1016.051221905802,1016.0864815398178,1016.1213824524323
6798,101592.88471980052,101596.10134823281,101599.36603009845,1015.9288471980052,1015.9610134823283,1015.9936603009844
6799,101609.29897255573,101612.74264158386,101616.1121433875,1016.0929897255575,1016.1274264158386,1016.1611214338751
6800,101599.60023121249,101603.0300763125,101606.02054553178,1015.996002312125,1016.0303007631251,1016.0602054553176
6801,101588.72533578699,101591.71341025156,101594.96031584896,1015.8872533578698,1015.9171341025157,1015.9496031584895
6802,101561.6659844349,101564.94978088439,101568.1313437521,1015.6166598443489,1015.6494978088438,1015.6813134375209
6803,101547.9630500927,101551.72673414687,101554.88126517917,1015.4796305009271,1015.5172673414686,1015.5488126517918
6804,101517.23102722135,101520.87572222188,101524.01536743437,1015.1723102722135,1015.2087572222188,1015.2401536743438
6805,101484.09768312918,101487.61264571875,101490.93079222032,1014.8409768312918,1014.8761264571875,1014.9093079222031
6806,101447.85526520677,101451.62926149426,101454.81370922865,1014.4785526520677,1014.5162926149427,1014.5481370922865
6807,101420.13025333645,101424.2554245026,101427.13626757343,1014.2013025333647,1014.2425542450262,1014.2713626757344
6808,101398.40721999427,101402.4359147651,101405.75480180833,1013.9840721999427,1014.0243591476509,1014.0575480180834
