,date_time,salinity,sst,depth
326,2022-09-26 21:40:38.985604,32.1821,19.88805,4.5705
327,2022-09-26 22:00:38.995199,32.18235,19.88825,4.459
328,2022-09-26 22:20:39.004803,32.18185,19.88825,4.3865
329,2022-09-26 22:40:39.014398,32.179649999999995,19.8822,4.271
330,2022-09-26 23:00:39.024002,32.17895,19.8811,4.1605
331,2022-09-26 23:20:39.033597,32.17755,19.87425,4.0275
332,2022-09-26 23:40:38.956800,32.17515,19.87345,3.92
333,2022-09-27 00:00:38.966405,32.173500000000004,19.867350000000002,3.795
334,2022-09-27 00:20:38.976000,32.1742,19.86625,3.5839999999999996
335,2022-09-27 00:40:38.985604,32.176100000000005,19.8581,3.5220000000000002
336,2022-09-27 01:00:38.995199,32.1714,19.833750000000002,3.4234999999999998
337,2022-09-27 01:20:39.004803,32.164500000000004,19.8039,3.3064999999999998
338,2022-09-27 01:40:39.014398,32.152249999999995,19.7882,3.2960000000000003
339,2022-09-27 02:00:39.024002,32.1315,19.7838,3.2554999999999996
340,2022-09-27 02:20:39.033597,32.131550000000004,19.77865,3.2535
341,2022-09-27 02:40:38.956800,32.12325,19.7696,3.3194999999999997
342,2022-09-27 03:00:38.966405,32.11325,19.76285,3.3255
343,2022-09-27 03:20:38.976000,32.10835,19.757649999999998,3.3465
344,2022-09-27 03:40:38.985604,32.10745,19.7547,3.4205
345,2022-09-27 04:00:38.995199,32.10395,19.73895,3.436
346,2022-09-27 04:20:39.004803,32.1013,19.7417,3.5
347,2022-09-27 04:40:39.014398,32.103300000000004,19.7431,3.577
348,2022-09-27 05:00:39.024002,32.110299999999995,19.7423,3.601
349,2022-09-27 05:20:39.033597,32.1147,19.7359,3.6385
350,2022-09-27 05:40:38.956800,32.1147,19.72215,3.7075
351,2022-09-27 06:00:38.966405,32.1404,19.7222,3.7605
352,2022-09-27 06:20:38.976000,32.1624,19.774900000000002,3.8305
353,2022-09-27 06:40:38.985604,32.1702,19.79905,3.9555
354,2022-09-27 07:00:38.995199,32.1683,19.805500000000002,4.0755
355,2022-09-27 07:20:39.004803,32.16715,19.80915,4.1419999999999995
356,2022-09-27 07:40:39.014398,32.1682,19.820349999999998,4.261
357,2022-09-27 08:00:39.024002,32.17335,19.826050000000002,4.3475
358,2022-09-27 08:20:39.033597,32.17615,19.82775,4.484999999999999
359,2022-09-27 08:40:38.956800,32.178200000000004,19.82975,4.543
360,2022-09-27 09:00:38.966405,32.18025,19.835,4.5925
361,2022-09-27 09:20:38.976000,32.182,19.834699999999998,4.6715
362,2022-09-27 09:40:38.985604,32.183099999999996,19.8315,4.6535
363,2022-09-27 10:00:38.995199,32.1844,19.847749999999998,4.622
364,2022-09-27 10:20:39.004803,32.1834,19.82985,4.5825
365,2022-09-27 10:40:39.014398,32.18344999999999,19.86185,4.531000000000001
366,2022-09-27 11:00:39.024002,32.1824,19.877299999999998,4.4045000000000005
367,2022-09-27 11:20:39.033597,32.1833,19.922649999999997,4.2715
368,2022-09-27 11:40:38.956800,32.17975,19.94875,4.1615
369,2022-09-27 12:00:38.966405,32.17845,19.9598,4.0075
370,2022-09-27 12:20:38.976000,32.17675,19.94895,3.879
371,2022-09-27 12:40:38.985604,32.1742,19.981,3.7485
372,2022-09-27 13:00:38.995199,32.173649999999995,20.00205,3.594
373,2022-09-27 13:20:39.004803,32.1644,20.003700000000002,3.4615
374,2022-09-27 13:40:39.014398,32.13965,19.96665,3.3975
375,2022-09-27 14:00:39.024002,32.1271,19.98035,3.366
376,2022-09-27 14:20:39.033597,32.1258,19.990499999999997,3.2815
377,2022-09-27 14:40:38.956800,32.1243,20.01935,3.2824999999999998
378,2022-09-27 15:00:38.966405,32.12355,20.0238,3.2855
379,2022-09-27 15:20:38.976000,32.1241,20.0127,3.345
380,2022-09-27 15:40:38.985604,32.125600000000006,19.9982,3.3440000000000003
381,2022-09-27 16:00:38.995199,32.12675,20.0047,3.3565
382,2022-09-27 16:20:39.004803,32.1279,19.99475,3.3785
383,2022-09-27 16:40:39.014398,32.129400000000004,19.98425,3.4625000000000004
384,2022-09-27 17:00:39.024002,32.1305,19.97135,3.375
385,2022-09-27 17:20:39.033597,32.13205,19.957900000000002,3.621
386,2022-09-27 17:40:38.956800,32.13485,19.93605,3.6165000000000003
387,2022-09-27 18:00:38.966405,32.13885,19.913600000000002,3.5785
388,2022-09-27 18:20:38.976000,32.1441,19.9062,3.7775
389,2022-09-27 18:40:38.985604,32.1554,19.90285,3.896
390,2022-09-27 19:00:38.995199,32.17035,19.92465,3.9465000000000003
391,2022-09-27 19:20:39.004803,32.175399999999996,19.928449999999998,4.089
392,2022-09-27 19:40:39.014398,32.177,19.9376,4.2155000000000005
393,2022-09-27 20:00:39.024002,32.17555,19.926650000000002,4.2865
394,2022-09-27 20:20:39.033597,32.175,19.9207,4.3085
395,2022-09-27 20:40:38.956800,32.17535,19.9129,4.381500000000001
396,2022-09-27 21:00:38.966405,32.17545,19.914250000000003,4.4755
397,2022-09-27 21:20:38.976000,32.176,19.90305,4.475
398,2022-09-27 21:40:38.985604,32.1765,19.896700000000003,4.5009999999999994
399,2022-09-27 22:00:38.995199,32.17685,19.8917,4.414
400,2022-09-27 22:20:39.004803,32.1777,19.87545,4.384
401,2022-09-27 22:40:39.014398,32.17655,19.8828,4.338
402,2022-09-27 23:00:39.024002,32.17635,19.8774,4.263
403,2022-09-27 23:20:39.033597,32.17695,19.8649,4.1975
404,2022-09-27 23:40:38.956800,32.177350000000004,19.857750000000003,4.0745000000000005
405,2022-09-28 00:00:38.966405,32.179249999999996,19.85085,3.989
406,2022-09-28 00:20:38.976000,32.1797,19.83895,3.8289999999999997
407,2022-09-28 00:40:38.985604,32.17635,19.8164,3.7205
408,2022-09-28 01:00:38.995199,32.16575,19.7883,3.617
409,2022-09-28 01:20:39.004803,32.152550000000005,19.773049999999998,3.5244999999999997
410,2022-09-28 01:40:39.014398,32.14505,19.7485,3.472
411,2022-09-28 02:00:39.024002,32.13955,19.745449999999998,3.385
