,index_arr,date_time,temp_therm1,temp_therm2,temp_therm3,temp_therm4,temp_therm5,temp_therm6,temp_therm7,temp_therm8,temp_therm9,temp_therm10,temp_therm11,temp_therm12,z_therm1
1013,1262999.5,2022-04-29 01:49:59.500,10.147334589416667,10.15339806225,10.152437907333333,10.15646616825,10.155052903583334,10.156304143833333,10.15748869575,10.152524865,10.15251946375,10.153495856916667,10.153437210666667,10.155732121333333,4.3575
1014,1264199.5,2022-04-29 02:09:59.500,10.129754336833333,10.134589200583333,10.133273066666668,10.136905196083333,10.1350380295,10.1379380485,10.139216230499999,10.135570731333333,10.1357392185,10.13693353175,10.137946954833332,10.139232672666667,4.357
1015,1265399.5,2022-04-29 02:29:59.500,10.11918257575,10.125320712916666,10.124320147666667,10.128084650333333,10.126412506583334,10.1281789075,10.129865767416666,10.126313014333334,10.126679140750001,10.127885603083334,10.1285674085,10.128536844583333,4.3855
1016,1266599.5,2022-04-29 02:49:59.500,10.115985642083333,10.123947865833333,10.12265502,10.126449394,10.124093274,10.126780639166666,10.127995677166666,10.124467615250001,10.124625414916666,10.125217298833332,10.125107618,10.125199939916667,4.4205
1017,1267799.5,2022-04-29 03:09:59.500,10.106684788333334,10.112739775,10.1120807555,10.116133375166667,10.114066722333334,10.11652361925,10.117575742000001,10.1136311185,10.113733522,10.114286017583332,10.114438411583333,10.112968975333333,4.426
1018,1268999.5,2022-04-29 03:29:59.500,10.103455337666666,10.109389737166666,10.107483966416666,10.10953423725,10.107193673916667,10.109521075583332,10.11136234725,10.107653682416666,10.108158918083333,10.108699099166667,10.109100694833334,10.1099092935,4.4525
1019,1270199.5,2022-04-29 03:49:59.500,10.090095810916667,10.09490832875,10.093372892000001,10.097397743166667,10.095896489083334,10.0988817885,10.100696131500001,10.096670388583334,10.097779788999999,10.098896748916667,10.098011119666667,10.09757432025,4.536
1020,1271399.5,2022-04-29 04:09:59.500,10.079107956416665,10.085058672083335,10.083638097833333,10.08720579075,10.0854453555,10.087989345666667,10.089673673666667,10.086413991333334,10.086904657333333,10.088046549666666,10.087518537666666,10.08676276425,4.5925
1021,1272599.5,2022-04-29 04:29:59.500,10.072072374333334,10.078444380666667,10.076727028166667,10.079958876583333,10.077706639,10.080272043166666,10.081547126166667,10.077728975083334,10.077994431416668,10.078588372166667,10.078190993916666,10.078114972583334,4.7090000000000005
1022,1273799.5,2022-04-29 04:49:59.500,10.052872835666667,10.058572418499999,10.056406434416667,10.05961950675,10.057578791666666,10.060073588333333,10.061457680916666,10.058936754083334,10.060030553666667,10.062087630083333,10.062346558416666,10.062552693333334,4.7985
1023,1274999.5,2022-04-29 05:09:59.500,10.013646532083333,10.018953651499999,10.016951099916668,10.02041943575,10.018664058083333,10.021737481833334,10.023713600666667,10.02088081125,10.022196869166667,10.02411981025,10.025755373666666,10.028642501,4.934
1024,1276199.5,2022-04-29 05:29:59.500,9.97363750075,9.97938525325,9.97818668025,9.981272017416666,9.979244495333335,9.982994870416666,9.985448917666666,9.982581304166667,9.98429585525,9.986553329083334,9.989125884749999,9.993031748333333,5.0205
1025,1277399.5,2022-04-29 05:49:59.500,9.957248258916668,9.96246269375,9.9601188215,9.962769468333333,9.960579371583334,9.963318540166666,9.965513320833333,9.962231928666666,9.96345439325,9.965044333166666,9.966989984166666,9.968836652833334,5.1265
1026,1278599.5,2022-04-29 06:09:59.500,9.94548625325,9.950300167416668,9.948449083,9.951559266916666,9.95014182075,9.953945427833334,9.9560005855,9.953431525083333,9.95403441675,9.955141905166666,9.956132926166667,9.95755459925,5.2285
1027,1279799.5,2022-04-29 06:29:59.500,9.930428357833334,9.935190308,9.9330372055,9.936054933416667,9.934204529,9.937313774583334,9.938888588583334,9.935479159083334,9.936402776416667,9.937842742833332,9.938633758666667,9.938917798916666,5.334
1028,1280999.5,2022-04-29 06:49:59.500,9.91777280575,9.922708938666666,9.920640934833333,9.923729498666667,9.921264713833333,9.923870306333333,9.925699526416667,9.92274596175,9.923329047333333,9.923947379,9.923581872333333,9.923702837666667,5.4235
1029,1282199.5,2022-04-29 07:09:59.500,9.90698756225,9.911710531583333,9.909520383083333,9.91187059125,9.909293843166667,9.911892683833333,9.913071935416667,9.909432051416667,9.909771598333334,9.91098380625,9.91109353875,9.910771799416667,5.4595
1030,1283399.5,2022-04-29 07:29:59.500,9.891692208833334,9.894955770166666,9.892590979416667,9.895503569666666,9.893309184833333,9.895647338166667,9.896502623833333,9.892721641666666,9.893484626,9.89392123725,9.89356777375,9.8937326325,5.451
1031,1284599.5,2022-04-29 07:49:59.500,9.887821181666666,9.892265626333334,9.89027804175,9.893161123583333,9.89018641725,9.892797934416667,9.894324587416666,9.890902827333333,9.891078216583335,9.891349257,9.890919029,9.891127481083332,5.462
1032,1285799.5,2022-04-29 08:09:59.500,9.886634630333333,9.890922302833333,9.8882566025,9.890818392833333,9.888198061916667,9.890424221833333,9.89158711725,9.88870234925,9.889224441083334,9.8897860345,9.888987693166667,9.888140355583333,5.4265
1033,1286999.5,2022-04-29 08:29:59.500,9.887417631416668,9.891895293083333,9.889224682583334,9.891803307083332,9.88876301625,9.890682181,9.891198242583334,9.886939768416667,9.886946604,9.8877578645,9.8870682985,9.885726090416666,5.3965
1034,1288199.5,2022-04-29 08:49:59.500,9.896875601666666,9.901222054166666,9.897573737083333,9.900394947416666,9.897149403333334,9.898835503583333,9.899692820083333,9.8954133045,9.8953267445,9.896173065916667,9.895497608833333,9.894350938166667,5.297
1035,1289399.5,2022-04-29 09:09:59.500,9.907096168583333,9.911966100583333,9.90753902075,9.910860176,9.907188502,9.9082308195,9.908947313416666,9.904396838666667,9.903974217,9.904742479166666,9.903267216833333,9.902093298,5.217
