,thetaV_sonic1,thetaV_sonic2,thetaV_sonic3,thetaV_sonic4
7313,282.91371781479177,282.13702368773653,282.2737778538318,286.6568916536141
7314,283.0300650851809,282.26112902038653,282.37635610180155,286.79037227541977
7315,283.07836322269253,282.29456406137797,282.3997123693916,286.93821222653605
7316,283.21957639178885,282.42736904424237,282.5323166688362,286.9689086734837
7317,283.1864393888385,282.3996653307114,282.5072258453246,286.8781927981707
7318,283.37326067392513,282.58567024590053,282.6839863618847,287.0539794774146
7319,283.2966996679201,282.5135901747593,282.6297692168339,286.97498284338286
7320,283.3921065845506,282.60799680422366,282.7263212407279,287.0588056450369
7321,283.35294429173416,282.5679834122139,282.6729275770455,287.0298948019843
7322,283.0169546782476,282.2225691291411,282.32484391661745,286.7359948738171
7323,282.9512875932714,282.1523919488326,282.25532525059725,286.7358864558718
7324,282.7731726017553,281.9506529172182,282.0406536556341,286.63194371740224
7325,282.41789724992867,281.5849060757884,281.6806663345273,286.2620062444549
7326,282.2645990274432,281.4390770947927,281.53362355733,286.08299975359495
7327,281.9836759755177,281.14878208905236,281.23136814121824,285.7164864932431
7328,281.7755528535861,280.926999169821,281.0107834998179,285.4630024394146
7329,281.5437689713378,280.67372897951265,280.7577569159439,285.13130508029286
7330,281.3679052307368,280.4968186479335,280.5774979367587,284.91811735494537
7331,281.1744119792198,280.28757963343924,280.3664409486317,284.6527139141529
7332,280.82632943106483,279.8889773159655,279.91023043599756,284.11461625902035
7333,280.495009268356,279.56024017028784,279.59041901407073,283.587798291562
7334,280.3641080226,279.4293251504945,279.4634061534739,283.4281475395382
7335,280.1061484895694,279.1861880463275,279.2655400986185,283.1549897974012
7336,279.8673475955268,278.921166973822,278.96967294179564,282.7105396192446
7337,279.5512559683545,278.5980200683598,278.6263523071691,282.29898516934645
7338,279.3352375932379,278.39519420889167,278.428602591984,282.02078246187
7339,279.11917898713085,278.17648062348695,278.19153687014193,281.7490399541432
7340,278.98661757552816,278.0614474898306,278.0896720771686,281.5947974509343
7341,278.6227429464906,277.7028949255159,277.742793498863,281.26778560347066
7342,278.42247361284205,277.49218116237586,277.54344563946506,280.99005820053156
7343,278.16727269764027,277.2448710672697,277.29846358957974,280.7137580243869
7344,277.94953654916634,277.0209716350479,277.0535461800281,280.43439218443064
7345,277.82733849880117,276.93085502590714,276.9964970065948,280.39272296245053
7346,277.65430914388986,276.7479253598776,276.79606082404916,280.113628838464
7347,277.5867690991555,276.6843205765375,276.7286241741621,279.97801819235224
7348,277.4346681250291,276.5294092879076,276.57321996401186,279.76311480474385
7349,277.3010403714975,276.4003497979542,276.4411952164832,279.5558111636949
7350,277.2103072261516,276.30947918515227,276.3653129843883,279.49331369206834
7351,277.2131787822085,276.29268935967673,276.3128744290553,279.4267585569795
7352,277.25579338196707,276.3245859064645,276.3368447513356,279.45308169700286
7353,277.10524380267833,276.1746128211981,276.21594861922216,279.34530591292565
7354,277.1324696134803,276.2033910469281,276.21963476244093,279.3388593599522
7355,277.06191079508994,276.1302837137583,276.1468055116053,279.2227382571926
7356,277.0709639309474,276.1121022597125,276.0928619236354,279.10804114097755
7357,276.95193318227507,275.99806375758845,276.0013437224839,279.02787180623784
7358,276.6882204568544,275.7274268850362,275.7575943300959,278.65579704270607
7359,276.7198805188518,275.76487895393063,275.76173469229104,278.5890221022304
7360,276.76021959826164,275.75948151358114,275.73215904258007,278.56236792075765
7361,276.6173174576765,275.6143788036343,275.60247518645457,278.44735976374494
7362,276.5541828395055,275.5680322204296,275.587588344816,278.4486512355852
7363,276.48100153411934,275.48807990722565,275.46631721497135,278.3403400412624
7364,276.3479640281625,275.32265745935257,275.31544416509144,278.1584160160405
7365,276.35170550552766,275.3337042886734,275.3391561596344,278.118472578296
7366,276.35450230798233,275.29096883567144,275.2623872627026,278.0485822018062
7367,276.22483963974645,275.1900504317816,275.19021949467833,277.8896779009443
7368,276.2825307213129,275.2460314476652,275.27014241672543,277.87472190735355
7369,276.773190372467,275.75021005955364,275.79822525545825,278.3101862383971
7370,277.3136514397421,276.34048230873157,276.37096199170674,278.9323880061652
7371,277.484403504805,276.5582018970523,276.6071101830135,279.297895303423
7372,277.75672247702676,276.8373197611828,276.9200332885156,279.6652874745203
7373,278.1796779985935,277.3170545312124,277.41672143839287,280.16389249533887
7374,278.83933417270936,277.94840165265305,278.03856673128365,281.02277699124835
7375,279.16177945377075,278.26177737502064,278.3696772715076,281.46098802855505
7376,279.3106763638523,278.44236049647617,278.54396045479126,281.64509031768563
7377,279.35183527778685,278.52283859546577,278.62051797580693,281.69822737496787
7378,279.486072124603,278.66250442624784,278.7923588653701,281.9010488043876
7379,279.58813801621295,278.7847196830547,278.90435715496056,282.0535502840829
7380,279.60766652008664,278.82136093339176,278.96512830047124,282.05524751050115
7381,279.68434547558377,278.92830563912634,279.0635994608851,282.1000970970834
7382,279.7475994273326,278.993006245413,279.1166615776168,282.12161099303955
7383,279.80437952641927,279.0500096304274,279.2027838761111,282.2454250368292
7384,279.91946114598056,279.1521321855826,279.2912254051665,282.3995273200734
7385,280.00106704813874,279.2456344437717,279.38052579266315,282.515392136239
7386,280.2060327779038,279.46329887824845,279.60363829325837,282.6841877346662
7387,280.3217849785263,279.5856817345229,279.72624372166257,282.765530330742
7388,280.4590270178063,279.76877475175996,279.9084345804509,282.719320319979
7389,280.544138129614,279.8634637756648,280.067617410889,282.6668972301213
7390,280.5859814813688,279.88484885001793,280.0682049525792,282.80164374023104
7391,280.66856267904114,279.9387374044231,280.0803993867271,283.1279156779019
7392,280.7322920804893,280.04390374518147,280.2157450879086,283.1251464225757
7393,280.7927293487826,280.0829764475049,280.24582543586337,283.22289070287087
7394,280.83889431331704,280.11413393598355,280.2765301337928,283.5189468738818
7395,280.9899781712455,280.24365841294474,280.4126292046607,283.916194570814
7396,281.1274761735588,280.36868843271446,280.5330305989028,284.3513663409919
7397,281.21318567982627,280.46340327679627,280.63249444307473,284.64585820741087
7398,281.31708586006073,280.54203299560874,280.69023614666025,284.71042612614
7399,281.3056263215312,280.52777090083276,280.68152629580544,284.7006490388849
7400,281.28705407938764,280.50545053390556,280.65828388804454,284.6791832158273
7401,281.2599453024173,280.47607875700686,280.61831486050386,284.6424058936
7402,281.30375535790535,280.5231768230362,280.6637267680589,284.6787674027195
7403,281.3836870752482,280.56734597109374,280.7020766280318,284.6998527980454
7404,281.44858491312635,280.6133460226953,280.72317067459994,284.71594042890604
7405,281.529079387589,280.7022390900445,280.7997021180312,284.77192268270505
7406,281.67481667639584,280.7994271154211,280.88749834827274,284.8495865211681
7407,281.7064302871904,280.83408031063215,280.92107221908475,284.88408113319036
7408,281.78370115874446,280.9016260495067,280.98111561435604,284.9351160703375
7409,281.83227846443907,280.94249962215696,281.0197300723223,285.0040555519012
7410,281.94132044538316,281.04341205926556,281.1145340183446,285.17230959674197
7411,282.0000798805346,281.12593886993045,281.19796437150814,285.2544310376417
7412,282.0494591023071,281.1889874296813,281.28687328582197,285.33672499424506
7413,282.2468158052752,281.4082471838696,281.50712322818055,285.55693493199146
7414,282.41753432497575,281.57166516586875,281.6669611628531,285.78913493837786
7415,282.53742615991007,281.71253752998825,281.81141866294627,285.9225298265995
7416,282.6053715448316,281.7727643540125,281.86985928119066,285.965678412583
7417,282.737596634252,281.9308851642122,282.0426458142414,286.1918089179136
7418,282.8156119398057,282.004088552922,282.1094872548381,286.30949287162883
7419,282.907008696958,282.0912206133336,282.1991222511656,286.3886966596673
7420,283.0380316629064,282.2255858007627,282.33003415968966,286.50884466344274
7421,283.1711449895773,282.36768735001635,282.47488879361265,286.6915768442075
7422,283.284322395211,282.47623930792156,282.5787146802686,286.8419393131962
7423,283.4448463968583,282.6410866154481,282.7494101677667,287.0041707823006
7424,283.5435173340179,282.7350561924624,282.828783590652,287.0672512042353
7425,283.6317482784373,282.83584281189763,282.94339929993447,287.1786567718166
7426,283.7032204027942,282.9089443629528,283.01432806334145,287.32030689044996
7427,283.86017147928567,283.0612779598059,283.17069069633266,287.51759962449864
7428,283.92501265026584,283.12919136423915,283.23661059633963,287.57307157341194
7429,284.1611540562978,283.36592311538107,283.4783958076497,287.81583975098937
7430,284.3628182823117,283.57560577299705,283.7000479459545,288.1431946065214
7431,284.57190162743615,283.7900699827157,283.91866076849504,288.35791502884
7432,284.61972402643636,283.83156276992156,283.9544179231353,288.4821851647649
7433,284.80261899595087,284.0203926295656,284.1466532163655,288.65271067535775
7434,284.96513225219104,284.18573756572766,284.3154242182543,288.802222728955
7435,285.0114611434185,284.23416242159664,284.3661149924824,288.86834609093876
7436,285.1279233440801,284.3503315935745,284.48401412004154,289.0739998954863
7437,285.20456477012465,284.42649997658697,284.5632535433826,289.14656545889426
7438,285.270535362212,284.49577216349434,284.6303090206611,289.20333135778486
7439,285.39662425551467,284.62256704620796,284.76396484052816,289.31831534204457
7440,285.4432004798604,284.6693778510817,284.8127645440407,289.3424447951777
7441,285.4582411407438,284.69335191964973,284.83761836713325,289.37118949540854
7442,285.560662537292,284.79048236229113,284.92642090804674,289.4076988215991
7443,285.66808158865337,284.9079568398348,285.0554130275584,289.48726135442786
7444,285.7706917664413,285.01021700008897,285.1642535294131,289.567715412623
7445,285.81440445996236,285.0635594417503,285.218666584242,289.5824182568937
7446,285.84524088514155,285.09568051851045,285.2583906086382,289.605260550589
7447,285.9428274574247,285.20178482683986,285.36390003289085,289.70545439579104
7448,285.9965962609045,285.25955200720557,285.427820127875,289.7515438312753
7449,286.1051447048072,285.3772066836932,285.5477419637409,289.8657551264818
7450,286.2307754903518,285.5069167695954,285.6825688311239,290.1110170510236
7451,286.28640331901005,285.5683497670773,285.73610866856524,290.20003294037764
7452,286.3527155439242,285.6325710987685,285.8032650802257,290.26163337762677
7453,286.4114346624228,285.70037123788694,285.86627716323767,290.2838461512257
7454,286.5056009466984,285.8016811867701,285.9711151593614,290.37273263960435
7455,286.6217995699026,285.9186724668555,286.0936403556664,290.5166132566314
7456,286.6818685462428,285.9780078026591,286.16242139628605,290.55227469388535
7457,286.74691604101747,286.04605191850953,286.22637777896523,290.68941663503625
7458,286.7604684846409,286.0624851759599,286.2446341756138,290.75545130929675
7459,286.8094668118449,286.1141656260259,286.30108518741145,290.8262417476538
7460,286.8909889866804,286.19493883560017,286.38005851090094,290.8661413225044
7461,286.95863397071406,286.2629461491133,286.4473534268692,290.93288091480775
7462,287.13663052709285,286.44561020740207,286.631940575577,291.1757771591886
7463,287.23959010638964,286.54925001030426,286.74382926650844,291.3954978484249
7464,287.37359448053445,286.69099240024144,286.8967545750745,291.52621101276753
7465,287.47285355260686,286.7940394284557,287.0027755697155,291.6636719584946
7466,287.5029049090955,286.82457328042506,287.0393470418122,291.8815864323209
7467,287.5126789917943,286.8352074471848,287.05096670675624,292.0611507742595
7468,287.52418503892073,286.8486358348642,287.0624168698078,292.2420347057723
7469,287.5622002181473,286.88805845137773,287.1050074497007,292.3797212802567
7470,287.5540443523221,286.879323467455,287.09244944830226,292.3854156847131
7471,287.5314481660312,286.85591362298874,287.06411115766366,292.3745508419048
7472,287.54014368669334,286.8655854859191,287.0731107154154,292.3997438673278
7473,287.53382118559233,286.858704879266,287.0692470077265,292.41558092265194
7474,287.5450549772151,286.87078144158875,287.0794857002338,292.3672082276208
7475,287.5263405737832,286.85035700761216,287.0586116627819,292.28390105906857
7476,287.5492618883191,286.8724552370931,287.08288504861747,292.34381474010416
7477,287.58224114704643,286.9060637259952,287.1192085613151,292.3878284175834
7478,287.6079548116818,286.9306443537337,287.1445629230306,292.4276690939934
7479,287.64130637824087,286.96491575482634,287.1781581903367,292.4679611499182
7480,287.6800506219968,287.0084589351875,287.2242171998762,292.5254117334939
7481,287.7350944605979,287.06273710750554,287.28059499982015,292.5788865485572
7482,287.751943360164,287.0827233375181,287.3031926669067,292.6137012726598
7483,287.8010008900791,287.13661338032404,287.3581075780665,292.68313707731494
7484,287.8202681521042,287.15098365445317,287.3724053593439,292.71274439329835
7485,287.8184878042644,287.15146168263635,287.37652907119286,292.72918394859227
7486,287.80260149641305,287.13466432883234,287.3578646736389,292.726146884483
7487,287.8346603224052,287.1668290295076,287.3928344975295,292.8256999374994
7488,287.89803865262104,287.22738259037504,287.4508828848566,293.0967992058381
7489,287.90475493737665,287.2368752177712,287.46810737954877,293.2635551553479
7490,287.93179152752026,287.2633151507526,287.4998448463508,293.3168809316406
7491,287.9490161483049,287.27966002600846,287.516247876308,293.4177844908294
7492,287.9149338638662,287.2449494408353,287.48297447685934,293.40204276099047
7493,287.9333973031307,287.2614470889144,287.4975750433411,293.43441316251966
7494,287.994027392466,287.32743173008083,287.5675835578189,293.4995058101722
7495,288.02517209439117,287.35765160852134,287.59548757028676,293.5250046411397
7496,287.95699069851247,287.2853132125035,287.520935615282,293.4752610771488
7497,287.9049241207523,287.2381616882104,287.48291930186053,293.4719404590155
7498,287.8537544167504,287.1858127620703,287.4277491907705,293.45121947640007
7499,287.9042032389703,287.2386707481208,287.4842280491237,293.52233973382425
7500,287.8976449711334,287.22806921511034,287.46776213456667,293.52843745833945
7501,287.85053320815655,287.1816825406215,287.4221964430525,293.5281397688207
7502,287.91277559838943,287.24907688966067,287.4903076047508,293.60065419534556
7503,287.86780170769094,287.2098866223119,287.46276148848165,293.5911663497732
7504,287.86277298829174,287.2065655086385,287.47114350339206,293.62693528210923
7505,287.88909600186156,287.2449437827274,287.53181549753754,293.7030028439242
7506,287.85443390785116,287.1967084758589,287.4628169583038,293.6515353690562
7507,287.8565501760237,287.20707313626014,287.483828582127,293.72236222675815
7508,287.7911314043833,287.14699045612235,287.441196718941,293.7167689187932
7509,287.90385298299026,287.2697652667719,287.5959200565775,293.9079692683657
7510,287.92974566379183,287.35686374497436,287.77403713556384,294.1866611918233
7511,287.845272264,287.3392449107942,287.7228824977981,294.1080524299498
7512,287.8823690978001,287.3243806662403,287.7925109316709,294.08737345514015
7513,288.3399517774351,287.7433944230632,288.0744541498927,294.2505436582638
7514,288.27557942337006,287.7447369631164,288.17075392995497,294.5224118507399
7515,288.78201768863437,288.21524033141753,288.58438668223,294.95552152915144
7516,288.9631963284082,288.4453143627495,288.90751318827694,295.4796429203383
7517,289.351707307374,288.9047142316727,289.47748563079546,296.20978211077903
7518,289.5922106296004,289.103995100361,289.50760062901395,296.14291366952204
7519,289.9291774897565,289.4503579996832,289.9295792695551,296.51530865581543
7520,290.1484295476549,289.6956682160835,290.2000827708986,296.88280264880507
7521,290.0689259278857,289.6458855997624,290.205002726434,296.94907482350976
7522,290.3938760911691,289.96378824550067,290.49962216472994,297.28244878987573
7523,290.37106955427976,289.9473916913642,290.4835078791572,297.26257866294293
7524,290.4328821106674,289.99719939164567,290.5332257928323,297.26543533809684
7525,290.66256438612953,290.21386748091453,290.724721287916,297.3788029172317
7526,290.9259287410024,290.483977315579,290.9773928509858,297.5479621228195
7527,291.1087508900334,290.6672313126323,291.1727970934451,297.7637190964893
7528,290.9062868957904,290.4568200766716,290.95674724333117,297.5903113459813
7529,290.9860684472272,290.5354173784709,291.0267919116177,297.58181386605827
7530,290.9990072660968,290.5385748664261,291.02903940848876,297.61769426857154
7531,291.1427278070949,290.69654574810477,291.22706925867436,297.75520970258015
7532,291.2712597472593,290.82446241641577,291.328573959438,297.9509247553763
7533,291.1301008887928,290.6686323798499,291.1706443028155,297.83292845474165
7534,291.0326073376684,290.57848780795945,291.0788018805097,297.7751313776057
7535,290.9056787558413,290.4637225324358,290.99582586533313,297.6335861113631
7536,291.11573628704264,290.67728772536987,291.19330885392003,297.81491640884775
7537,291.2464481435203,290.7968719281394,291.291238197992,297.9788338624742
7538,291.23740914889555,290.76026366956654,291.2331978465021,297.9702023217622
7539,291.1692599838041,290.685784306537,291.15956080401867,297.91971621309597
7540,291.28817335036433,290.82481746655037,291.29775509665177,298.13209774087414
7541,291.2938116339382,290.8561439237889,291.3712935050149,298.27862269482137
7542,291.0180303358849,290.5929151491641,291.15079653384413,298.07680394133416
7543,291.5974702761641,291.1252979568904,291.58947668916437,298.9346666337142
7544,291.8754008362616,291.3901414053858,291.3131968189757,299.38033491760865
7545,291.68164517241894,291.0618969465185,291.45064858825134,299.2011918774251
7546,290.82126987359135,291.0127097606683,291.40125403442755,297.67425026721327
7547,290.81152121855416,289.9879147894955,290.5873796442675,296.1627434469096
7548,291.7109584795854,290.0356443978239,290.89614512719,295.817559577023
7549,291.69106442024315,291.2735353519827,291.4603941649638,297.14643387674334
7550,291.7716250334812,291.17770732573024,291.550571194491,297.48887007230525
7551,291.94161016478915,291.42929822587877,291.2993062169631,298.09100958422414
7552,292.2581586259825,291.76427381718497,290.2654408451827,297.8922209088047
7553,292.2274124608198,291.7531092328829,290.57140849178785,297.88040909729045
7554,292.4630096844988,292.0097346175486,292.18759873174224,299.19543587436874
7555,292.6661808386985,292.243084424865,292.5868787515296,299.84896900115984
7556,292.892902755192,292.4517709095765,292.8599407657164,299.86663660835444
7557,292.8438575296526,292.3817190703318,292.79538143853136,300.17945645408025
7558,293.07274058639297,292.61966589383644,293.03859419378756,300.3990325964856
7559,293.0694493465945,292.6191223282543,293.05314317529945,300.45881409463914
7560,292.90442637467834,292.44794669801956,292.90792951139696,300.3610591410106
7561,293.25587832762733,292.77329805708,292.3403845775531,299.8054294850346
7562,292.64087881566934,292.1917823956286,292.245074252659,300.08120803637416
7563,292.55399262497235,292.10215977637336,292.92739739626336,299.3996337319831
7564,292.7859775059067,292.27710656926877,292.8882889543137,300.0457905697321
7565,293.0655002730382,292.4738190462368,293.00175307758695,298.85302500857017
7566,293.2795325655293,292.42634601605903,293.0530122043712,297.9025974635239
7567,293.61816845054324,293.0329307263805,293.08551868504526,298.293583133593
7568,293.51481768189393,293.0903597007011,293.1348455902082,298.6788627036407
7569,293.1888465420376,292.74622705138154,293.1140609544147,298.043254267063
7570,293.4403117290127,292.99190393533195,293.3490034395508,297.785253016397
7571,293.8299925293078,293.38017697611156,293.746396432292,298.1936110943783
7572,293.89263757772045,293.4356115913272,293.80086976675835,298.41597401536677
7573,294.14326359796866,293.67934694127075,294.0810084513252,299.02395830695093
7574,294.09438315850093,293.6266566206268,294.02104579634624,299.1576100076284
7575,293.54124413562147,293.0481060152825,293.4474935654877,298.3320166989571
7576,293.51268059252664,293.01439366631166,293.4096393397794,298.43368898732916
7577,293.7992152198771,293.323765920501,293.72663397535365,298.66359849212256
7578,294.14911039556745,293.69848519766083,294.1225745385511,299.0752813861133
7579,294.11886707140417,293.67636224554917,294.12509039386964,299.0280455643516
7580,293.8381000926161,293.3820234883025,293.8105711337584,298.7241381947915
7581,293.74350844653554,293.2844033160497,293.73161269147784,298.52935480999673
7582,293.7555366149843,293.292182678012,293.7324022122782,298.5182787520061
7583,293.9770157922512,293.5130063134108,293.9395145937787,298.70808991564127
7584,294.0607047680521,293.2947132160444,290.9758666552533,299.2702475125639
7585,294.3590392071131,293.49457035848064,288.32418017271357,299.56068918780585
7586,293.8786273295901,293.4052788056784,292.7873597956388,297.8845537566342
7587,293.18990180423543,292.72109014599806,293.05652121027504,297.01940057958217
7588,292.9838789872164,292.4126537145173,292.4879604013867,297.2390325481898
7589,292.6255076618069,291.99474939607927,291.84968881556915,296.1997676700944
7590,292.3859090797759,291.8951177276872,292.2034715855253,295.8782878284706
7591,292.14851635902477,291.6259380193638,291.96074656378863,295.5245475688547
7592,291.9572166229901,291.41500738384315,291.76188258508563,295.1144286609559
7593,291.71574228957627,291.1433729642937,291.4720430576534,294.52418056827287
7594,291.4259898554849,290.84416101660054,291.1792233505962,293.0117863047051
7595,291.2140923472946,290.635490192613,290.9705717320606,291.22222440257644
7596,291.25404797964046,290.6655069450568,290.98152677482125,291.41266566294
7597,291.0343677127186,290.44141708933165,290.7258565623234,291.38352253263673
7598,290.95892666796954,290.39682584266643,290.7130214691719,291.03741158021757
7599,292.05190907735255,291.65552898814644,292.18361073741727,292.7222437880752
7600,293.7120679903493,293.4586890462216,294.10164056525593,295.9703356299823
7601,293.53122827078744,293.2282858335153,293.8554932073538,296.8195343281253
7602,293.152201661474,292.8332908116461,293.4548412193439,297.0603557686688
7603,293.13884615604525,292.7577975539879,293.3158875318937,298.32959200829424
7604,293.4376152585064,293.0412812630949,293.54651264158997,299.2361910690468
7605,293.5861525794884,293.2016470317435,293.7364088959481,299.9883103000897
7606,292.89537360173676,292.5006864022335,293.01254311313033,299.5997848490557
7607,292.60537147631925,292.19528821487097,292.70227311323697,299.3559992337276
7608,291.17676445722753,290.6439282831066,291.0144656318627,297.676248109181
7609,291.052685315673,290.5166381259307,290.85794340339845,297.39998681063264
7610,290.94516894355655,290.40158767976055,290.7691728993697,297.4175138050352
7611,290.38846484792515,289.79630770491406,290.08702784608556,296.79376028907245
7612,290.15177173384564,289.556915567802,289.8697281566954,296.62818429225297
7613,290.0495899090883,289.44976883249376,289.7684826772713,296.4417100400619
7614,290.00244353800184,289.40244079196395,289.7181335224674,296.33983304689156
7615,289.9739701803983,289.36126607579575,289.6424852418398,296.09238636654226
7616,289.935885702603,289.31846311551277,289.5993341470104,296.00027356973203
7617,289.81955513823067,289.2009158913504,289.47566190221147,295.9061535276642
7618,289.7149865942079,289.0948099120663,289.36912311385026,295.7885397338827
7619,289.68802251220217,289.0622131288359,289.3239043560475,295.7122186349964
7620,289.6570745676053,289.02848158287463,289.28968059924813,295.54388094431016
7621,289.6634184690371,289.0355302605862,289.2989316286904,295.48967233501173
7622,289.708820382099,289.07590859389273,289.32930537129715,295.47947907308003
7623,289.72015895446737,289.0914061676329,289.34081994902544,295.4971234747594
7624,289.7039500994847,289.07306577039924,289.3234231607749,295.47603452807084
7625,289.5373157991568,288.9052866289777,289.15588923824686,295.3655216995257
7626,289.3216659514483,288.6838235395494,288.9284353573654,295.09181047346857
7627,289.2883233291088,288.6601225281478,288.9315318309302,295.04206022527757
7628,289.24831182290103,288.6089044740944,288.861662079947,294.95842221597667
7629,289.01844601472703,288.3876992931272,288.65084523029213,294.77541743574267
7630,288.9303859777538,288.2826826944073,288.5201799570338,294.66655146989604
7631,288.8593897809764,288.20120239946584,288.42165445402134,294.5818144794766
7632,288.73106798223665,288.06223850541244,288.2711633645579,294.4031255108498
7633,288.5407106629078,287.86328688196426,288.0614272978081,294.1049147016318
7634,288.41386676650586,287.73493516375,287.9349926777645,293.8136290436225
7635,288.3842069569713,287.71215049923586,287.91249683630815,293.7858896315851
7636,288.3512583104126,287.6805924406287,287.885106083069,293.7838494421868
7637,288.31062949578126,287.62995513112475,287.831337358466,293.7562762448212
7638,288.1878446998551,287.5001964133876,287.69143543519664,293.6493120353312
7639,288.0208845718063,287.33526598521104,287.5270777635546,293.5314824257164
7640,287.9465961865401,287.266811056905,287.46054469032555,293.3743017989156
7641,287.9176260221084,287.22297162107765,287.40963829573826,293.33546388006596
7642,287.8220677469005,287.1264645380247,287.3173764743422,293.2122622377028
7643,287.70639531384643,287.0162681126912,287.208255332156,293.042796120062
7644,287.57237592652973,286.86575912848934,287.04023084674463,292.78736969263565
7645,287.37490358859975,286.67107635547694,286.8474375426333,292.58662465628476
7646,287.3583117095475,286.64972858360636,286.8206326348852,292.5798156674401
7647,287.22135080946055,286.50861248239636,286.6782748689547,292.3266126142031
7648,287.11785369435444,286.40524924438796,286.57918506804407,292.2164447304544
7649,286.96928757798383,286.24542801833354,286.40922171441747,292.0820592235215
7650,286.8701561842839,286.1544893516609,286.31704441927593,291.76582458367136
7651,286.9919428775045,286.2725634861441,286.4393899059302,291.6838884618484
7652,287.06148912990903,286.34417170793535,286.5136488596128,291.80627498310827
7653,286.74183121910653,286.00823583155255,286.16692329516184,291.53591626589485
7654,286.72067253317357,285.98262634051497,286.1383303584917,291.4817173908441
7655,286.7755769553906,286.04355184247805,286.20307683526744,291.5075383348832
7656,286.82996526351786,286.0986135255737,286.2545663888125,291.6560165749817
7657,286.6173198956769,285.87151832111476,286.0372784698807,291.19196039161113
7658,286.65355227914625,285.87956378749936,286.02763109279346,290.62779272710134
7659,286.48551104117627,285.7292672553025,285.8548907492413,289.9781065814253
7660,285.85383733830463,285.103440013425,285.2212035171916,287.03500775963903
7661,285.65584124842326,284.91434888748796,285.01082305672304,286.0959150018614
7662,285.75453659699855,284.98446134200265,285.0780764034299,285.99781782661705
7663,285.805129671791,285.0239859225162,285.1035512741069,285.62788117834816
7664,285.764846252122,284.97222393432804,285.0684958869473,285.17258254588376
7665,285.75506109676246,284.95159683625366,285.0390024315333,286.5489482671702
7666,285.978010617665,285.1914990228112,285.2584418203504,287.0185374722655
7667,286.11285859559433,285.30096291237817,285.3910292297541,286.6638715354621
7668,285.8785553631325,285.07524035992225,285.1435560503526,286.23385373452476
7669,285.85415892931223,285.0428837767719,285.09598048550816,285.5615818987778
7670,285.80922093068153,285.0008866121663,285.06085280944194,285.6140529036834
7671,285.7208374674688,284.93222605310507,284.99506738994694,285.7245005665576
7672,285.71208206997295,284.93405040621394,285.00296743899287,285.42043316858974
7673,285.82410873174723,285.06526179770077,285.1140619372859,285.93247137818145
7674,285.847819346575,285.06945633509224,285.10832972594835,285.5496705577575
7675,285.1280255033453,281.95037977411073,282.56504607002097,285.45699723456977
7676,285.069194963097,284.20364876811055,284.18573041966886,284.7939951154237
7677,284.87755494230055,284.0928690268354,284.126780239759,285.6667715790022
7678,284.5999988191207,283.85462782588627,283.9436146446128,285.64283621790787
7679,284.65354599798366,283.9053511112023,283.9869395497935,285.6380932262984
7680,284.65187981293093,283.87199992011267,283.95296404266406,285.1396639863903
7681,284.56612605701486,283.7576238800094,283.82823530883195,286.1808950416501
7682,284.42910801024243,283.60694839325026,283.68181688394736,285.9568947676324
7683,284.3208834734269,283.5035149771451,283.59037109103195,285.77007672571125
7684,284.49305907592174,283.67369184278573,283.76798483648616,285.76180338788856
7685,284.4968046188972,283.6831385136751,283.7666984779806,285.9086418900845
7686,284.1914952501345,283.36385737734054,283.43724722086915,285.60553130070923
7687,283.8110156869482,282.9721647078708,283.0399957543221,285.40210312188424
7688,283.52463572274553,282.6730593754094,282.7339517713541,285.4545216019566
7689,283.37604826070543,282.5303631311178,282.5842648284558,285.7539216218831
7690,283.3418289127644,282.4979576245503,282.54553105769355,285.8308055552335
7691,283.01502129324655,282.1594800794488,282.2238597694347,285.91947601648496
7692,282.98120378229976,282.1282939400139,282.1769764795417,286.46673397855386
7693,282.74769700130634,281.89385411200936,281.92023123672897,286.6145866636948
7694,282.4318344405328,281.5744984174195,281.60396274252395,286.44440315423225
7695,282.1372234471674,281.25733068338684,281.2659959736331,286.05684745135187
7696,281.74765464516463,280.85943591647964,280.867499877937,285.5367636822887
7697,281.52701868162944,280.61212715175697,280.6092165463126,285.1990591739155
7698,281.30020145948123,280.38947232834676,280.4100838253324,285.0812614777061
7699,280.9984344257132,280.053380838646,280.08639766346613,284.6149148651523
7700,281.14631345796664,280.19745149137407,280.1915038044623,284.67301380272175
7701,280.91069424440974,279.96057124420423,279.95775698303737,284.33485742247166
7702,280.8948861576407,279.93991985433814,279.9352482396938,284.30045095012457
7703,280.6897697960356,279.7114473635522,279.69427996688563,284.0762800874558
7704,280.3527629852447,279.35989278281176,279.3442911851903,283.654623859388
7705,280.28692099878504,279.27527268469686,279.2393604474105,283.4700087890534
7706,280.00896826919114,278.9798040440421,278.9221952873863,283.10146029822306
7707,279.8156189397019,278.78677538002734,278.7240878486875,282.90843425081164
7708,279.4380303478534,278.4378404356489,278.40355792077685,282.49078872727864
7709,279.41174571973374,278.3866237219466,278.3218241544003,282.36983291073625
7710,279.20761573357595,278.18902992195746,278.1445565436061,282.1353740375781
7711,279.1687892457084,278.1834924802083,278.14296988748407,282.16287273119656
7712,278.9460440599248,277.9667995467557,277.9680810569051,281.98804522151823
7713,279.0400826511066,278.05668507365647,278.0068231071423,281.96263754282575
